bin,spp,mn_prPres,Elevation,Abbrev,Y,Ytot,binsAway,distAway,distAway_sc,interpPatchy,spAbund,delta,era,mtn,set
1,1,0.0016666666666666668,1400,Mafla,0,0,4,200,-0.37961277793552395,0.6666666666666666,32,0.2366614650395876,H,FR,FR_H
1,10,0.36833333333333335,1400,Ictri,0,0,1,50,-0.6454614741553546,0.46153846153846156,48,0.2366614650395876,H,FR,FR_H
1,11,0.10166666666666667,1400,Milon,0,0,2,100,-0.5568452420820778,0.42105263157894735,97,0.18386735507114785,H,FR,FR_H
1,12,0.065,1400,Mimon,0,0,2,100,-0.5568452420820778,0.5121951219512195,129,0.12320511244713042,H,FR,FR_H
1,13,0.3016666666666667,1400,Mioch,0,0,1,50,-0.6454614741553546,0.5,143,0.22816406873441608,H,FR,FR_H
1,14,0.34,1400,Mipen,0,0,1,50,-0.6454614741553546,0.2727272727272727,269,0.16941837092546722,H,FR,FR_H
1,15,0,1400,Mygap,0,0,22,1100,1.21547939938346,0.3888888888888889,102,0.2097831777700252,H,FR,FR_H
1,16,0.41333333333333333,1400,Nemex,0,0,1,50,-0.6454614741553546,0.22727272727272727,125,0.2872105293192125,H,FR,FR_H
1,17,0.10666666666666667,1400,Pefas,0,0,2,100,-0.5568452420820778,0,10,0.21963280535356566,H,FR,FR_H
1,18,0.03333333333333333,1400,Peflave,0,0,2,100,-0.5568452420820778,0.8571428571428571,2,0.21963280535356566,H,FR,FR_H
1,19,0.07166666666666667,1400,Peflavu,0,0,2,100,-0.5568452420820778,0,11,0.21963280535356566,H,FR,FR_H
1,2,0.0033333333333333335,1400,Necin,0,0,4,200,-0.37961277793552395,0.5,64,0.2827196475075403,H,FR,FR_H
1,20,0,1400,Peboy,0,0,8,400,-0.025147849642416373,0,1,0.433547130177479,H,FR,FR_H
1,21,0.4533333333333333,1400,Peman,0,0,1,50,-0.6454614741553546,0.16279069767441862,925,0.4296959138737838,H,FR,FR_H
1,22,0.40166666666666667,1400,Penas,0,0,1,50,-0.6454614741553546,0.21739130434782608,167,0.4231358807049443,H,FR,FR_H
1,23,0,1400,Phint,0,0,26,1300,1.5699443276765677,0.45,19,0.17499874052509412,H,FR,FR_H
1,24,0.115,1400,Remeg,0,0,2,100,-0.5568452420820778,0.3333333333333333,43,0.23459923286259654,H,FR,FR_H
1,25,0.09,1400,Remon,0,0,2,100,-0.5568452420820778,0.3333333333333333,4,0.23459923286259654,H,FR,FR_H
1,26,0,1400,Tamin,0,0,7,350,-0.11376408171569327,0.2631578947368421,292,0.24071349277810922,H,FR,FR_H
1,27,0.04,1400,Taqua,0,0,3,150,-0.46822901000880085,0.4,49,0.23796474889547992,H,FR,FR_H
1,28,0,1400,Taumb,0,0,14,700,0.506549542797245,0.2962962962962963,77,0.32410629720815554,H,FR,FR_H
1,29,0.0033333333333333335,1400,Xespi,0,0,4,200,-0.37961277793552395,0,1,0.2366614650395876,H,FR,FR_H
1,3,0.10166666666666667,1400,Otvar,0,0,2,100,-0.5568452420820778,0.38461538461538464,41,0.2366614650395876,H,FR,FR_H
1,30,0.01,1400,Zahud,0,0,3,150,-0.46822901000880085,0,32,0.2947200461725866,H,FR,FR_H
1,31,0,1400,Zapri,0,0,12,600,0.3293170786506912,0.4230769230769231,81,0.2947200461725866,H,FR,FR_H
1,32,0.25833333333333336,1400,Socin,0,0,1,50,-0.6454614741553546,0.5897435897435898,77,0.15591194057351213,H,FR,FR_H
1,33,0,1400,Sohoy,0,0,24,1200,1.392711863530014,0.7142857142857143,22,0.15591194057351213,H,FR,FR_H
1,34,0.0016666666666666668,1400,Somer,0,0,4,200,-0.37961277793552395,0.5555555555555556,4,0.15591194057351213,H,FR,FR_H
1,35,0.0033333333333333335,1400,Somon,0,0,4,200,-0.37961277793552395,0.5641025641025641,102,0.11209739579914854,H,FR,FR_H
1,36,0,1400,Sonan,0,0,5,250,-0.29099654586224705,0.9024390243902439,4,0.15591194057351213,H,FR,FR_H
1,37,0.021666666666666667,1400,Sopal,0,0,3,150,-0.46822901000880085,0.5833333333333334,61,0.15591194057351213,H,FR,FR_H
1,4,0.0016666666666666668,1400,Scabe,0,0,4,200,-0.37961277793552395,0.2857142857142857,32,0.2366614650395876,H,FR,FR_H
1,5,0,1400,Tahud,0,0,7,350,-0.11376408171569327,0.2571428571428571,138,0.2366614650395876,H,FR,FR_H
1,6,0,1400,Urele,0,0,7,350,-0.11376408171569327,0.631578947368421,52,0.2366614650395876,H,FR,FR_H
1,7,0,1400,Calat,0,0,7,350,-0.11376408171569327,0.3939393939393939,133,0.17018408159589568,H,FR,FR_H
1,8,0.08666666666666667,1400,Chhis,0,0,2,100,-0.5568452420820778,0.3333333333333333,3,0.21963280535356566,H,FR,FR_H
1,9,0.11166666666666666,1400,Diord,0,0,2,100,-0.5568452420820778,0.25,29,0.21963280535356566,H,FR,FR_H
10,1,0.5583333333333333,1850,Mafla,0,17,0,0,-0.7340777062286316,0.6666666666666666,32,0.2366614650395876,H,FR,FR_H
10,10,1,1850,Ictri,1,17,0,0,-0.7340777062286316,0.46153846153846156,48,0.2366614650395876,H,FR,FR_H
10,11,0.6583333333333333,1850,Milon,0,17,0,0,-0.7340777062286316,0.42105263157894735,97,0.18386735507114785,H,FR,FR_H
10,12,0.37333333333333335,1850,Mimon,0,17,0,0,-0.7340777062286316,0.5121951219512195,129,0.12320511244713042,H,FR,FR_H
10,13,0.35,1850,Mioch,0,17,0,0,-0.7340777062286316,0.5,143,0.22816406873441608,H,FR,FR_H
10,14,0.14666666666666667,1850,Mipen,0,17,0,0,-0.7340777062286316,0.2727272727272727,269,0.16941837092546722,H,FR,FR_H
10,15,0,1850,Mygap,0,17,13,650,0.4179333107239681,0.3888888888888889,102,0.2097831777700252,H,FR,FR_H
10,16,1,1850,Nemex,1,17,0,0,-0.7340777062286316,0.22727272727272727,125,0.2872105293192125,H,FR,FR_H
10,17,0,1850,Pefas,0,17,7,350,-0.11376408171569327,0,10,0.21963280535356566,H,FR,FR_H
10,18,0.43333333333333335,1850,Peflave,0,17,0,0,-0.7340777062286316,0.8571428571428571,2,0.21963280535356566,H,FR,FR_H
10,19,0,1850,Peflavu,0,17,7,350,-0.11376408171569327,0,11,0.21963280535356566,H,FR,FR_H
10,2,1,1850,Necin,1,17,0,0,-0.7340777062286316,0.5,64,0.2827196475075403,H,FR,FR_H
10,20,0.18333333333333332,1850,Peboy,0,17,1,50,-0.6454614741553546,0,1,0.433547130177479,H,FR,FR_H
10,21,0.028333333333333332,1850,Peman,0,17,0,0,-0.7340777062286316,0.16279069767441862,925,0.4296959138737838,H,FR,FR_H
10,22,0.3433333333333333,1850,Penas,0,17,0,0,-0.7340777062286316,0.21739130434782608,167,0.4231358807049443,H,FR,FR_H
10,23,0,1850,Phint,0,17,17,850,0.7723982390170757,0.45,19,0.17499874052509412,H,FR,FR_H
10,24,0.66,1850,Remeg,0,17,0,0,-0.7340777062286316,0.3333333333333333,43,0.23459923286259654,H,FR,FR_H
10,25,0,1850,Remon,0,17,5,250,-0.29099654586224705,0.3333333333333333,4,0.23459923286259654,H,FR,FR_H
10,26,0.19,1850,Tamin,0,17,0,0,-0.7340777062286316,0.2631578947368421,292,0.24071349277810922,H,FR,FR_H
10,27,1,1850,Taqua,2,17,0,0,-0.7340777062286316,0.4,49,0.23796474889547992,H,FR,FR_H
10,28,0,1850,Taumb,0,17,5,250,-0.29099654586224705,0.2962962962962963,77,0.32410629720815554,H,FR,FR_H
10,29,0.0016666666666666668,1850,Xespi,0,17,5,250,-0.29099654586224705,0,1,0.2366614650395876,H,FR,FR_H
10,3,0.6616666666666666,1850,Otvar,0,17,0,0,-0.7340777062286316,0.38461538461538464,41,0.2366614650395876,H,FR,FR_H
10,30,0.0016666666666666668,1850,Zahud,0,17,5,250,-0.29099654586224705,0,32,0.2947200461725866,H,FR,FR_H
10,31,0.0033333333333333335,1850,Zapri,0,17,3,150,-0.46822901000880085,0.4230769230769231,81,0.2947200461725866,H,FR,FR_H
10,32,1,1850,Socin,2,17,0,0,-0.7340777062286316,0.5897435897435898,77,0.15591194057351213,H,FR,FR_H
10,33,0,1850,Sohoy,0,17,15,750,0.5951657748705219,0.7142857142857143,22,0.15591194057351213,H,FR,FR_H
10,34,0.6833333333333333,1850,Somer,0,17,0,0,-0.7340777062286316,0.5555555555555556,4,0.15591194057351213,H,FR,FR_H
10,35,1,1850,Somon,1,17,0,0,-0.7340777062286316,0.5641025641025641,102,0.11209739579914854,H,FR,FR_H
10,36,0.475,1850,Sonan,0,17,0,0,-0.7340777062286316,0.9024390243902439,4,0.15591194057351213,H,FR,FR_H
10,37,1,1850,Sopal,2,17,0,0,-0.7340777062286316,0.5833333333333334,61,0.15591194057351213,H,FR,FR_H
10,4,1,1850,Scabe,1,17,0,0,-0.7340777062286316,0.2857142857142857,32,0.2366614650395876,H,FR,FR_H
10,5,1,1850,Tahud,1,17,0,0,-0.7340777062286316,0.2571428571428571,138,0.2366614650395876,H,FR,FR_H
10,6,0.30833333333333335,1850,Urele,0,17,0,0,-0.7340777062286316,0.631578947368421,52,0.2366614650395876,H,FR,FR_H
10,7,0.5283333333333333,1850,Calat,0,17,0,0,-0.7340777062286316,0.3939393939393939,133,0.17018408159589568,H,FR,FR_H
10,8,0,1850,Chhis,0,17,5,250,-0.29099654586224705,0.3333333333333333,3,0.21963280535356566,H,FR,FR_H
10,9,1,1850,Diord,5,17,0,0,-0.7340777062286316,0.25,29,0.21963280535356566,H,FR,FR_H
11,1,0.6116666666666667,1900,Mafla,0,12,0,0,-0.7340777062286316,0.6666666666666666,32,0.2366614650395876,H,FR,FR_H
11,10,0.6833333333333333,1900,Ictri,0,12,0,0,-0.7340777062286316,0.46153846153846156,48,0.2366614650395876,H,FR,FR_H
11,11,0.725,1900,Milon,0,12,0,0,-0.7340777062286316,0.42105263157894735,97,0.18386735507114785,H,FR,FR_H
11,12,0.49333333333333335,1900,Mimon,0,12,0,0,-0.7340777062286316,0.5121951219512195,129,0.12320511244713042,H,FR,FR_H
11,13,0.5266666666666666,1900,Mioch,0,12,0,0,-0.7340777062286316,0.5,143,0.22816406873441608,H,FR,FR_H
11,14,0.39166666666666666,1900,Mipen,0,12,0,0,-0.7340777062286316,0.2727272727272727,269,0.16941837092546722,H,FR,FR_H
11,15,0,1900,Mygap,0,12,12,600,0.3293170786506912,0.3888888888888889,102,0.2097831777700252,H,FR,FR_H
11,16,1,1900,Nemex,3,12,0,0,-0.7340777062286316,0.22727272727272727,125,0.2872105293192125,H,FR,FR_H
11,17,0,1900,Pefas,0,12,8,400,-0.025147849642416373,0,10,0.21963280535356566,H,FR,FR_H
11,18,0.465,1900,Peflave,0,12,0,0,-0.7340777062286316,0.8571428571428571,2,0.21963280535356566,H,FR,FR_H
11,19,0,1900,Peflavu,0,12,8,400,-0.025147849642416373,0,11,0.21963280535356566,H,FR,FR_H
11,2,0.6883333333333334,1900,Necin,0,12,0,0,-0.7340777062286316,0.5,64,0.2827196475075403,H,FR,FR_H
11,20,0.065,1900,Peboy,0,12,2,100,-0.5568452420820778,0,1,0.433547130177479,H,FR,FR_H
11,21,1,1900,Peman,4,12,0,0,-0.7340777062286316,0.16279069767441862,925,0.4296959138737838,H,FR,FR_H
11,22,1,1900,Penas,1,12,0,0,-0.7340777062286316,0.21739130434782608,167,0.4231358807049443,H,FR,FR_H
11,23,0,1900,Phint,0,12,16,800,0.6837820069437988,0.45,19,0.17499874052509412,H,FR,FR_H
11,24,0.7383333333333333,1900,Remeg,0,12,0,0,-0.7340777062286316,0.3333333333333333,43,0.23459923286259654,H,FR,FR_H
11,25,0,1900,Remon,0,12,6,300,-0.20238031378897017,0.3333333333333333,4,0.23459923286259654,H,FR,FR_H
11,26,1,1900,Tamin,2,12,0,0,-0.7340777062286316,0.2631578947368421,292,0.24071349277810922,H,FR,FR_H
11,27,0.6433333333333333,1900,Taqua,0,12,0,0,-0.7340777062286316,0.4,49,0.23796474889547992,H,FR,FR_H
11,28,0.006666666666666667,1900,Taumb,0,12,4,200,-0.37961277793552395,0.2962962962962963,77,0.32410629720815554,H,FR,FR_H
11,29,0,1900,Xespi,0,12,6,300,-0.20238031378897017,0,1,0.2366614650395876,H,FR,FR_H
11,3,0.7283333333333334,1900,Otvar,0,12,0,0,-0.7340777062286316,0.38461538461538464,41,0.2366614650395876,H,FR,FR_H
11,30,0,1900,Zahud,0,12,6,300,-0.20238031378897017,0,32,0.2947200461725866,H,FR,FR_H
11,31,0.07,1900,Zapri,0,12,2,100,-0.5568452420820778,0.4230769230769231,81,0.2947200461725866,H,FR,FR_H
11,32,0.62,1900,Socin,0,12,0,0,-0.7340777062286316,0.5897435897435898,77,0.15591194057351213,H,FR,FR_H
11,33,0,1900,Sohoy,0,12,14,700,0.506549542797245,0.7142857142857143,22,0.15591194057351213,H,FR,FR_H
11,34,0.7233333333333334,1900,Somer,0,12,0,0,-0.7340777062286316,0.5555555555555556,4,0.15591194057351213,H,FR,FR_H
11,35,0.6016666666666667,1900,Somon,0,12,0,0,-0.7340777062286316,0.5641025641025641,102,0.11209739579914854,H,FR,FR_H
11,36,0.54,1900,Sonan,0,12,0,0,-0.7340777062286316,0.9024390243902439,4,0.15591194057351213,H,FR,FR_H
11,37,0.585,1900,Sopal,0,12,0,0,-0.7340777062286316,0.5833333333333334,61,0.15591194057351213,H,FR,FR_H
11,4,1,1900,Scabe,2,12,0,0,-0.7340777062286316,0.2857142857142857,32,0.2366614650395876,H,FR,FR_H
11,5,0.7166666666666667,1900,Tahud,0,12,0,0,-0.7340777062286316,0.2571428571428571,138,0.2366614650395876,H,FR,FR_H
11,6,0.43666666666666665,1900,Urele,0,12,0,0,-0.7340777062286316,0.631578947368421,52,0.2366614650395876,H,FR,FR_H
11,7,0.6883333333333334,1900,Calat,0,12,0,0,-0.7340777062286316,0.3939393939393939,133,0.17018408159589568,H,FR,FR_H
11,8,0,1900,Chhis,0,12,6,300,-0.20238031378897017,0.3333333333333333,3,0.21963280535356566,H,FR,FR_H
11,9,0.29333333333333333,1900,Diord,0,12,1,50,-0.6454614741553546,0.25,29,0.21963280535356566,H,FR,FR_H
12,1,0.5683333333333334,1950,Mafla,0,18,0,0,-0.7340777062286316,0.6666666666666666,32,0.2366614650395876,H,FR,FR_H
12,10,0.6416666666666667,1950,Ictri,0,18,0,0,-0.7340777062286316,0.46153846153846156,48,0.2366614650395876,H,FR,FR_H
12,11,0.6333333333333333,1950,Milon,0,18,0,0,-0.7340777062286316,0.42105263157894735,97,0.18386735507114785,H,FR,FR_H
12,12,0.43833333333333335,1950,Mimon,0,18,0,0,-0.7340777062286316,0.5121951219512195,129,0.12320511244713042,H,FR,FR_H
12,13,0.465,1950,Mioch,0,18,0,0,-0.7340777062286316,0.5,143,0.22816406873441608,H,FR,FR_H
12,14,1,1950,Mipen,2,18,0,0,-0.7340777062286316,0.2727272727272727,269,0.16941837092546722,H,FR,FR_H
12,15,0,1950,Mygap,0,18,11,550,0.2407008465774143,0.3888888888888889,102,0.2097831777700252,H,FR,FR_H
12,16,1,1950,Nemex,2,18,0,0,-0.7340777062286316,0.22727272727272727,125,0.2872105293192125,H,FR,FR_H
12,17,0,1950,Pefas,0,18,9,450,0.06346838243086052,0,10,0.21963280535356566,H,FR,FR_H
12,18,0.46,1950,Peflave,0,18,0,0,-0.7340777062286316,0.8571428571428571,2,0.21963280535356566,H,FR,FR_H
12,19,0,1950,Peflavu,0,18,9,450,0.06346838243086052,0,11,0.21963280535356566,H,FR,FR_H
12,2,0.66,1950,Necin,0,18,0,0,-0.7340777062286316,0.5,64,0.2827196475075403,H,FR,FR_H
12,20,0.0033333333333333335,1950,Peboy,0,18,3,150,-0.46822901000880085,0,1,0.433547130177479,H,FR,FR_H
12,21,1,1950,Peman,10,18,0,0,-0.7340777062286316,0.16279069767441862,925,0.4296959138737838,H,FR,FR_H
12,22,1,1950,Penas,1,18,0,0,-0.7340777062286316,0.21739130434782608,167,0.4231358807049443,H,FR,FR_H
12,23,0,1950,Phint,0,18,15,750,0.5951657748705219,0.45,19,0.17499874052509412,H,FR,FR_H
12,24,0.6433333333333333,1950,Remeg,0,18,0,0,-0.7340777062286316,0.3333333333333333,43,0.23459923286259654,H,FR,FR_H
12,25,0,1950,Remon,0,18,7,350,-0.11376408171569327,0.3333333333333333,4,0.23459923286259654,H,FR,FR_H
12,26,0.24666666666666667,1950,Tamin,0,18,0,0,-0.7340777062286316,0.2631578947368421,292,0.24071349277810922,H,FR,FR_H
12,27,0.6316666666666667,1950,Taqua,0,18,0,0,-0.7340777062286316,0.4,49,0.23796474889547992,H,FR,FR_H
12,28,0.02666666666666667,1950,Taumb,0,18,3,150,-0.46822901000880085,0.2962962962962963,77,0.32410629720815554,H,FR,FR_H
12,29,0,1950,Xespi,0,18,7,350,-0.11376408171569327,0,1,0.2366614650395876,H,FR,FR_H
12,3,0.7083333333333334,1950,Otvar,0,18,0,0,-0.7340777062286316,0.38461538461538464,41,0.2366614650395876,H,FR,FR_H
12,30,0,1950,Zahud,0,18,7,350,-0.11376408171569327,0,32,0.2947200461725866,H,FR,FR_H
12,31,0.20833333333333334,1950,Zapri,0,18,1,50,-0.6454614741553546,0.4230769230769231,81,0.2947200461725866,H,FR,FR_H
12,32,0.5533333333333333,1950,Socin,0,18,0,0,-0.7340777062286316,0.5897435897435898,77,0.15591194057351213,H,FR,FR_H
12,33,0,1950,Sohoy,0,18,13,650,0.4179333107239681,0.7142857142857143,22,0.15591194057351213,H,FR,FR_H
12,34,0.6616666666666666,1950,Somer,0,18,0,0,-0.7340777062286316,0.5555555555555556,4,0.15591194057351213,H,FR,FR_H
12,35,0.5733333333333334,1950,Somon,0,18,0,0,-0.7340777062286316,0.5641025641025641,102,0.11209739579914854,H,FR,FR_H
12,36,0.5066666666666667,1950,Sonan,0,18,0,0,-0.7340777062286316,0.9024390243902439,4,0.15591194057351213,H,FR,FR_H
12,37,0.5633333333333334,1950,Sopal,0,18,0,0,-0.7340777062286316,0.5833333333333334,61,0.15591194057351213,H,FR,FR_H
12,4,1,1950,Scabe,3,18,0,0,-0.7340777062286316,0.2857142857142857,32,0.2366614650395876,H,FR,FR_H
12,5,0.6166666666666667,1950,Tahud,0,18,0,0,-0.7340777062286316,0.2571428571428571,138,0.2366614650395876,H,FR,FR_H
12,6,0.3933333333333333,1950,Urele,0,18,0,0,-0.7340777062286316,0.631578947368421,52,0.2366614650395876,H,FR,FR_H
12,7,0.6333333333333333,1950,Calat,0,18,0,0,-0.7340777062286316,0.3939393939393939,133,0.17018408159589568,H,FR,FR_H
12,8,0,1950,Chhis,0,18,7,350,-0.11376408171569327,0.3333333333333333,3,0.21963280535356566,H,FR,FR_H
12,9,0.06,1950,Diord,0,18,2,100,-0.5568452420820778,0.25,29,0.21963280535356566,H,FR,FR_H
13,1,0.49833333333333335,2000,Mafla,0,51,0,0,-0.7340777062286316,0.6666666666666666,32,0.2366614650395876,H,FR,FR_H
13,10,0.48,2000,Ictri,0,51,0,0,-0.7340777062286316,0.46153846153846156,48,0.2366614650395876,H,FR,FR_H
13,11,1,2000,Milon,2,51,0,0,-0.7340777062286316,0.42105263157894735,97,0.18386735507114785,H,FR,FR_H
13,12,1,2000,Mimon,2,51,0,0,-0.7340777062286316,0.5121951219512195,129,0.12320511244713042,H,FR,FR_H
13,13,0.18,2000,Mioch,0,51,0,0,-0.7340777062286316,0.5,143,0.22816406873441608,H,FR,FR_H
13,14,0.01,2000,Mipen,0,51,1,50,-0.6454614741553546,0.2727272727272727,269,0.16941837092546722,H,FR,FR_H
13,15,0,2000,Mygap,0,51,10,500,0.1520846145041374,0.3888888888888889,102,0.2097831777700252,H,FR,FR_H
13,16,1,2000,Nemex,2,51,0,0,-0.7340777062286316,0.22727272727272727,125,0.2872105293192125,H,FR,FR_H
13,17,0,2000,Pefas,0,51,10,500,0.1520846145041374,0,10,0.21963280535356566,H,FR,FR_H
13,18,0.325,2000,Peflave,0,51,0,0,-0.7340777062286316,0.8571428571428571,2,0.21963280535356566,H,FR,FR_H
13,19,0,2000,Peflavu,0,51,10,500,0.1520846145041374,0,11,0.21963280535356566,H,FR,FR_H
13,2,1,2000,Necin,1,51,0,0,-0.7340777062286316,0.5,64,0.2827196475075403,H,FR,FR_H
13,20,0,2000,Peboy,0,51,4,200,-0.37961277793552395,0,1,0.433547130177479,H,FR,FR_H
13,21,1,2000,Peman,17,51,0,0,-0.7340777062286316,0.16279069767441862,925,0.4296959138737838,H,FR,FR_H
13,22,1,2000,Penas,6,51,0,0,-0.7340777062286316,0.21739130434782608,167,0.4231358807049443,H,FR,FR_H
13,23,0,2000,Phint,0,51,14,700,0.506549542797245,0.45,19,0.17499874052509412,H,FR,FR_H
13,24,0.5816666666666667,2000,Remeg,0,51,0,0,-0.7340777062286316,0.3333333333333333,43,0.23459923286259654,H,FR,FR_H
13,25,0,2000,Remon,0,51,8,400,-0.025147849642416373,0.3333333333333333,4,0.23459923286259654,H,FR,FR_H
13,26,1,2000,Tamin,7,51,0,0,-0.7340777062286316,0.2631578947368421,292,0.24071349277810922,H,FR,FR_H
13,27,1,2000,Taqua,6,51,0,0,-0.7340777062286316,0.4,49,0.23796474889547992,H,FR,FR_H
13,28,0.051666666666666666,2000,Taumb,0,51,2,100,-0.5568452420820778,0.2962962962962963,77,0.32410629720815554,H,FR,FR_H
13,29,0,2000,Xespi,0,51,8,400,-0.025147849642416373,0,1,0.2366614650395876,H,FR,FR_H
13,3,0.5983333333333334,2000,Otvar,0,51,0,0,-0.7340777062286316,0.38461538461538464,41,0.2366614650395876,H,FR,FR_H
13,30,0,2000,Zahud,0,51,8,400,-0.025147849642416373,0,32,0.2947200461725866,H,FR,FR_H
13,31,1,2000,Zapri,1,51,0,0,-0.7340777062286316,0.4230769230769231,81,0.2947200461725866,H,FR,FR_H
13,32,1,2000,Socin,2,51,0,0,-0.7340777062286316,0.5897435897435898,77,0.15591194057351213,H,FR,FR_H
13,33,0,2000,Sohoy,0,51,12,600,0.3293170786506912,0.7142857142857143,22,0.15591194057351213,H,FR,FR_H
13,34,1,2000,Somer,1,51,0,0,-0.7340777062286316,0.5555555555555556,4,0.15591194057351213,H,FR,FR_H
13,35,1,2000,Somon,1,51,0,0,-0.7340777062286316,0.5641025641025641,102,0.11209739579914854,H,FR,FR_H
13,36,0.47,2000,Sonan,0,51,0,0,-0.7340777062286316,0.9024390243902439,4,0.15591194057351213,H,FR,FR_H
13,37,1,2000,Sopal,1,51,0,0,-0.7340777062286316,0.5833333333333334,61,0.15591194057351213,H,FR,FR_H
13,4,0.5233333333333333,2000,Scabe,0,51,0,0,-0.7340777062286316,0.2857142857142857,32,0.2366614650395876,H,FR,FR_H
13,5,1,2000,Tahud,2,51,0,0,-0.7340777062286316,0.2571428571428571,138,0.2366614650395876,H,FR,FR_H
13,6,0.24666666666666667,2000,Urele,0,51,0,0,-0.7340777062286316,0.631578947368421,52,0.2366614650395876,H,FR,FR_H
13,7,0.425,2000,Calat,0,51,0,0,-0.7340777062286316,0.3939393939393939,133,0.17018408159589568,H,FR,FR_H
13,8,0,2000,Chhis,0,51,8,400,-0.025147849642416373,0.3333333333333333,3,0.21963280535356566,H,FR,FR_H
13,9,0.005,2000,Diord,0,51,3,150,-0.46822901000880085,0.25,29,0.21963280535356566,H,FR,FR_H
14,1,0.4116666666666667,2050,Mafla,0,52,0,0,-0.7340777062286316,0.6666666666666666,32,0.2366614650395876,H,FR,FR_H
14,10,1,2050,Ictri,1,52,0,0,-0.7340777062286316,0.46153846153846156,48,0.2366614650395876,H,FR,FR_H
14,11,1,2050,Milon,2,52,0,0,-0.7340777062286316,0.42105263157894735,97,0.18386735507114785,H,FR,FR_H
14,12,1,2050,Mimon,1,52,0,0,-0.7340777062286316,0.5121951219512195,129,0.12320511244713042,H,FR,FR_H
14,13,0.14333333333333334,2050,Mioch,0,52,0,0,-0.7340777062286316,0.5,143,0.22816406873441608,H,FR,FR_H
14,14,0,2050,Mipen,0,52,2,100,-0.5568452420820778,0.2727272727272727,269,0.16941837092546722,H,FR,FR_H
14,15,0,2050,Mygap,0,52,9,450,0.06346838243086052,0.3888888888888889,102,0.2097831777700252,H,FR,FR_H
14,16,1,2050,Nemex,1,52,0,0,-0.7340777062286316,0.22727272727272727,125,0.2872105293192125,H,FR,FR_H
14,17,0,2050,Pefas,0,52,11,550,0.2407008465774143,0,10,0.21963280535356566,H,FR,FR_H
14,18,0.22166666666666668,2050,Peflave,0,52,0,0,-0.7340777062286316,0.8571428571428571,2,0.21963280535356566,H,FR,FR_H
14,19,0,2050,Peflavu,0,52,11,550,0.2407008465774143,0,11,0.21963280535356566,H,FR,FR_H
14,2,1,2050,Necin,1,52,0,0,-0.7340777062286316,0.5,64,0.2827196475075403,H,FR,FR_H
14,20,0,2050,Peboy,0,52,5,250,-0.29099654586224705,0,1,0.433547130177479,H,FR,FR_H
14,21,1,2050,Peman,27,52,0,0,-0.7340777062286316,0.16279069767441862,925,0.4296959138737838,H,FR,FR_H
14,22,1,2050,Penas,9,52,0,0,-0.7340777062286316,0.21739130434782608,167,0.4231358807049443,H,FR,FR_H
14,23,0,2050,Phint,0,52,13,650,0.4179333107239681,0.45,19,0.17499874052509412,H,FR,FR_H
14,24,1,2050,Remeg,6,52,0,0,-0.7340777062286316,0.3333333333333333,43,0.23459923286259654,H,FR,FR_H
14,25,0,2050,Remon,0,52,9,450,0.06346838243086052,0.3333333333333333,4,0.23459923286259654,H,FR,FR_H
14,26,0.028333333333333332,2050,Tamin,0,52,0,0,-0.7340777062286316,0.2631578947368421,292,0.24071349277810922,H,FR,FR_H
14,27,1,2050,Taqua,3,52,0,0,-0.7340777062286316,0.4,49,0.23796474889547992,H,FR,FR_H
14,28,0.18666666666666668,2050,Taumb,0,52,1,50,-0.6454614741553546,0.2962962962962963,77,0.32410629720815554,H,FR,FR_H
14,29,0,2050,Xespi,0,52,9,450,0.06346838243086052,0,1,0.2366614650395876,H,FR,FR_H
14,3,1,2050,Otvar,1,52,0,0,-0.7340777062286316,0.38461538461538464,41,0.2366614650395876,H,FR,FR_H
14,30,0,2050,Zahud,0,52,9,450,0.06346838243086052,0,32,0.2947200461725866,H,FR,FR_H
14,31,0.3616666666666667,2050,Zapri,0,52,0,0,-0.7340777062286316,0.4230769230769231,81,0.2947200461725866,H,FR,FR_H
14,32,0.315,2050,Socin,0,52,0,0,-0.7340777062286316,0.5897435897435898,77,0.15591194057351213,H,FR,FR_H
14,33,0,2050,Sohoy,0,52,11,550,0.2407008465774143,0.7142857142857143,22,0.15591194057351213,H,FR,FR_H
14,34,0.18666666666666668,2050,Somer,0,52,1,50,-0.6454614741553546,0.5555555555555556,4,0.15591194057351213,H,FR,FR_H
14,35,0.33,2050,Somon,0,52,0,0,-0.7340777062286316,0.5641025641025641,102,0.11209739579914854,H,FR,FR_H
14,36,0.38666666666666666,2050,Sonan,0,52,0,0,-0.7340777062286316,0.9024390243902439,4,0.15591194057351213,H,FR,FR_H
14,37,0.3416666666666667,2050,Sopal,0,52,0,0,-0.7340777062286316,0.5833333333333334,61,0.15591194057351213,H,FR,FR_H
14,4,0.47833333333333333,2050,Scabe,0,52,0,0,-0.7340777062286316,0.2857142857142857,32,0.2366614650395876,H,FR,FR_H
14,5,0.24833333333333332,2050,Tahud,0,52,0,0,-0.7340777062286316,0.2571428571428571,138,0.2366614650395876,H,FR,FR_H
14,6,0.17333333333333334,2050,Urele,0,52,0,0,-0.7340777062286316,0.631578947368421,52,0.2366614650395876,H,FR,FR_H
14,7,0.3283333333333333,2050,Calat,0,52,0,0,-0.7340777062286316,0.3939393939393939,133,0.17018408159589568,H,FR,FR_H
