spp,true.lo,true.hi,obs.lo,obs.hi,mod.lo,mod.hi,sim,b,mtn,type,effort,era
16,1450,2700,1450,2600,1450,2650,4,50,SJ,all,2,H
17,2650,3700,2850,3150,2750,3250,4,50,SJ,all,2,H
18,1950,2500,1950,2200,1950,2250,4,50,SJ,all,2,H
19,2050,3700,2150,3700,2150,3700,4,50,SJ,all,2,H
20,1450,2800,1450,2500,1450,2550,4,50,SJ,all,2,H
21,1800,2550,1850,2550,1800,2600,4,50,SJ,all,2,H
22,2300,2300,NA,NA,NA,NA,4,50,SJ,all,2,H
23,2650,3700,2700,3700,2650,3700,4,50,SJ,all,2,H
24,1800,3200,2000,2850,1950,2900,4,50,SJ,all,2,H
25,2200,3700,2250,3700,2200,3700,4,50,SJ,all,2,H
26,1450,2550,1450,2550,1450,2550,4,50,SJ,all,2,H
27,1450,2850,1450,2850,1450,2900,4,50,SJ,all,2,H
28,1450,2400,1450,2350,1450,2450,4,50,SJ,all,2,H
29,1450,3100,1550,2900,1500,2950,4,50,SJ,all,2,H
30,1650,3200,1800,2900,1750,2950,4,50,SJ,all,2,H
1,1450,2650,1450,2550,1450,2600,5,50,SJ,all,2,H
2,2250,3700,2550,3700,2500,3700,5,50,SJ,all,2,H
3,2100,2500,2350,2350,2300,2400,5,50,SJ,all,2,H
4,1450,2750,1450,2600,1450,2650,5,50,SJ,all,2,H
5,1450,3250,1450,3150,1450,3200,5,50,SJ,all,2,H
6,1950,2550,2000,2400,2000,2400,5,50,SJ,all,2,H
7,1450,2900,1450,2850,1450,2900,5,50,SJ,all,2,H
8,1450,3200,1450,3050,1450,3100,5,50,SJ,all,2,H
9,1750,2600,1900,2600,1850,2650,5,50,SJ,all,2,H
10,NA,NA,NA,NA,NA,NA,5,50,SJ,all,2,H
11,1500,3050,1600,2900,1550,2950,5,50,SJ,all,2,H
12,1450,2700,1450,2500,1450,2550,5,50,SJ,all,2,H
13,2450,2750,2600,2600,2550,2650,5,50,SJ,all,2,H
14,1750,3000,2100,2850,2050,2850,5,50,SJ,all,2,H
15,2250,3700,2250,3700,2200,3700,5,50,SJ,all,2,H
16,1450,2700,1450,2600,1450,2650,5,50,SJ,all,2,H
17,2650,3700,2700,3450,2650,3550,5,50,SJ,all,2,H
18,1950,2500,1950,2250,1950,2250,5,50,SJ,all,2,H
19,2050,3700,2150,3700,2100,3700,5,50,SJ,all,2,H
20,1450,2800,1450,2500,1450,2550,5,50,SJ,all,2,H
21,1800,2550,1850,2500,1800,2550,5,50,SJ,all,2,H
22,2300,2300,NA,NA,3300,3300,5,50,SJ,all,2,H
23,2650,3700,2700,3700,2650,3700,5,50,SJ,all,2,H
24,1800,3200,1900,2850,1800,2950,5,50,SJ,all,2,H
25,2200,3700,2300,3700,2250,3700,5,50,SJ,all,2,H
26,1450,2550,1450,2500,1450,2500,5,50,SJ,all,2,H
27,1450,2850,1450,2700,1450,2750,5,50,SJ,all,2,H
28,1450,2400,1450,2350,1450,2450,5,50,SJ,all,2,H
29,1450,3100,1500,2900,1450,2950,5,50,SJ,all,2,H
30,1650,3200,1950,3150,1900,3200,5,50,SJ,all,2,H
1,1450,2650,1450,2450,1450,2500,6,50,SJ,all,2,H
2,2250,3700,2550,3700,2500,3700,6,50,SJ,all,2,H
3,2100,2500,2350,2350,2300,2400,6,50,SJ,all,2,H
4,1450,2750,1450,2600,1450,2650,6,50,SJ,all,2,H
5,1450,3250,1450,3150,1450,3200,6,50,SJ,all,2,H
6,1950,2550,2000,2500,2000,2500,6,50,SJ,all,2,H
7,1450,2900,1450,2850,1450,2900,6,50,SJ,all,2,H
8,1450,3200,1450,2900,1450,2950,6,50,SJ,all,2,H
9,1750,2600,1950,2600,1900,2650,6,50,SJ,all,2,H
10,NA,NA,NA,NA,NA,NA,6,50,SJ,all,2,H
11,1500,3050,1650,2900,1600,2950,6,50,SJ,all,2,H
12,1450,2700,1450,2500,1450,2550,6,50,SJ,all,2,H
13,2450,2750,2600,2600,2550,2650,6,50,SJ,all,2,H
14,1750,3000,2100,2850,2050,2850,6,50,SJ,all,2,H
15,2250,3700,2250,3700,2200,3700,6,50,SJ,all,2,H
16,1450,2700,1450,2600,1450,2650,6,50,SJ,all,2,H
17,2650,3700,2850,3450,2750,3550,6,50,SJ,all,2,H
18,1950,2500,1950,2400,1950,2400,6,50,SJ,all,2,H
19,2050,3700,2050,3700,2000,3700,6,50,SJ,all,2,H
20,1450,2800,1450,2500,1450,2550,6,50,SJ,all,2,H
21,1800,2550,1850,2500,1800,2550,6,50,SJ,all,2,H
22,2300,2300,NA,NA,NA,NA,6,50,SJ,all,2,H
23,2650,3700,2700,3700,2650,3700,6,50,SJ,all,2,H
24,1800,3200,1950,2850,1900,2900,6,50,SJ,all,2,H
25,2200,3700,2250,3700,2200,3700,6,50,SJ,all,2,H
26,1450,2550,1450,2550,1450,2550,6,50,SJ,all,2,H
27,1450,2850,1450,2850,1450,2900,6,50,SJ,all,2,H
28,1450,2400,1900,2350,1850,2400,6,50,SJ,all,2,H
29,1450,3100,1500,2900,1450,2950,6,50,SJ,all,2,H
30,1650,3200,1950,2900,1950,2950,6,50,SJ,all,2,H
1,1450,2650,1450,2600,1450,2650,7,50,SJ,all,2,H
2,2250,3700,2550,3700,2500,3700,7,50,SJ,all,2,H
3,2100,2500,2350,2350,2300,2400,7,50,SJ,all,2,H
4,1450,2750,1450,2600,1450,2650,7,50,SJ,all,2,H
5,1450,3250,1450,3150,1450,3200,7,50,SJ,all,2,H
6,1950,2550,2000,2500,2000,2500,7,50,SJ,all,2,H
7,1450,2900,1500,2850,1450,2900,7,50,SJ,all,2,H
8,1450,3200,1450,2900,1450,2950,7,50,SJ,all,2,H
9,1750,2600,1950,2600,1900,2650,7,50,SJ,all,2,H
10,NA,NA,NA,NA,NA,NA,7,50,SJ,all,2,H
11,1500,3050,1650,2900,1600,2950,7,50,SJ,all,2,H
12,1450,2700,1450,2550,1450,2600,7,50,SJ,all,2,H
13,2450,2750,2600,2600,2550,2650,7,50,SJ,all,2,H
14,1750,3000,2000,2850,2000,2850,7,50,SJ,all,2,H
15,2250,3700,2250,3700,2200,3700,7,50,SJ,all,2,H
16,1450,2700,1450,2600,1450,2650,7,50,SJ,all,2,H
17,2650,3700,2850,3450,2750,3550,7,50,SJ,all,2,H
18,1950,2500,1950,2200,1950,2250,7,50,SJ,all,2,H
19,2050,3700,2150,3700,2100,3700,7,50,SJ,all,2,H
20,1450,2800,1450,2600,1450,2650,7,50,SJ,all,2,H
21,1800,2550,1850,2550,1800,2550,7,50,SJ,all,2,H
22,2300,2300,NA,NA,NA,NA,7,50,SJ,all,2,H
23,2650,3700,2700,3700,2650,3700,7,50,SJ,all,2,H
24,1800,3200,2100,2900,2000,3000,7,50,SJ,all,2,H
25,2200,3700,2250,3700,2200,3700,7,50,SJ,all,2,H
26,1450,2550,1450,2550,1450,2550,7,50,SJ,all,2,H
27,1450,2850,1450,2850,1450,2900,7,50,SJ,all,2,H
28,1450,2400,1750,2350,1700,2400,7,50,SJ,all,2,H
29,1450,3100,1600,3050,1550,3100,7,50,SJ,all,2,H
30,1650,3200,1800,3150,1750,3200,7,50,SJ,all,2,H
1,1450,2650,1450,2600,1450,2650,8,50,SJ,all,2,H
2,2250,3700,2550,3700,2500,3700,8,50,SJ,all,2,H
3,2100,2500,NA,NA,NA,NA,8,50,SJ,all,2,H
4,1450,2750,1450,2600,1450,2650,8,50,SJ,all,2,H
5,1450,3250,1450,3150,1450,3200,8,50,SJ,all,2,H
6,1950,2550,2000,2550,2000,2550,8,50,SJ,all,2,H
7,1450,2900,1600,2850,1550,2950,8,50,SJ,all,2,H
8,1450,3200,1450,2900,1450,2950,8,50,SJ,all,2,H
9,1750,2600,1800,2550,1750,2600,8,50,SJ,all,2,H
10,NA,NA,NA,NA,NA,NA,8,50,SJ,all,2,H
11,1500,3050,1650,2900,1600,2950,8,50,SJ,all,2,H
12,1450,2700,1450,2600,1450,2650,8,50,SJ,all,2,H
13,2450,2750,2600,2600,2550,2650,8,50,SJ,all,2,H
14,1750,3000,1950,2700,1950,2750,8,50,SJ,all,2,H
15,2250,3700,2250,3700,2200,3700,8,50,SJ,all,2,H
16,1450,2700,1450,2600,1450,2650,8,50,SJ,all,2,H
17,2650,3700,2700,3700,2600,3700,8,50,SJ,all,2,H
18,1950,2500,1950,2250,1950,2250,8,50,SJ,all,2,H
19,2050,3700,2100,3700,2050,3700,8,50,SJ,all,2,H
20,1450,2800,1450,2450,1450,2550,8,50,SJ,all,2,H
21,1800,2550,1850,2550,1800,2600,8,50,SJ,all,2,H
22,2300,2300,NA,NA,NA,NA,8,50,SJ,all,2,H
23,2650,3700,2700,3700,2650,3700,8,50,SJ,all,2,H
24,1800,3200,1900,2900,1800,3000,8,50,SJ,all,2,H
25,2200,3700,2250,3700,2200,3700,8,50,SJ,all,2,H
26,1450,2550,1450,2550,1450,2550,8,50,SJ,all,2,H
27,1450,2850,1450,2600,1450,2650,8,50,SJ,all,2,H
28,1450,2400,1450,2350,1450,2450,8,50,SJ,all,2,H
29,1450,3100,1500,3050,1450,3100,8,50,SJ,all,2,H
30,1650,3200,1800,3200,1750,3250,8,50,SJ,all,2,H
1,1450,2650,1450,2600,1450,2650,9,50,SJ,all,2,H
2,2250,3700,2550,3700,2500,3700,9,50,SJ,all,2,H
3,2100,2500,NA,NA,NA,NA,9,50,SJ,all,2,H
4,1450,2750,1450,2600,1450,2650,9,50,SJ,all,2,H
5,1450,3250,1450,3150,1450,3200,9,50,SJ,all,2,H
6,1950,2550,2000,2500,2000,2500,9,50,SJ,all,2,H
7,1450,2900,1450,2850,1450,2950,9,50,SJ,all,2,H
8,1450,3200,1450,3050,1450,3100,9,50,SJ,all,2,H
9,1750,2600,1950,2600,1900,2650,9,50,SJ,all,2,H
10,NA,NA,NA,NA,NA,NA,9,50,SJ,all,2,H
11,1500,3050,1650,2850,1600,2900,9,50,SJ,all,2,H
12,1450,2700,1450,2700,1450,2750,9,50,SJ,all,2,H
13,2450,2750,2600,2600,2550,2650,9,50,SJ,all,2,H
14,1750,3000,2100,2850,2050,2850,9,50,SJ,all,2,H
15,2250,3700,2250,3450,2200,3550,9,50,SJ,all,2,H
16,1450,2700,1450,2600,1450,2650,9,50,SJ,all,2,H
17,2650,3700,2700,3700,2600,3700,9,50,SJ,all,2,H
18,1950,2500,1950,2400,1950,2400,9,50,SJ,all,2,H
19,2050,3700,2050,3700,2000,3700,9,50,SJ,all,2,H
20,1450,2800,1450,2500,1450,2550,9,50,SJ,all,2,H
21,1800,2550,1850,2550,1800,2550,9,50,SJ,all,2,H
22,2300,2300,NA,NA,NA,NA,9,50,SJ,all,2,H
23,2650,3700,2700,3700,2650,3700,9,50,SJ,all,2,H
24,1800,3200,1900,3050,1800,3100,9,50,SJ,all,2,H
25,2200,3700,2250,3700,2200,3700,9,50,SJ,all,2,H
26,1450,2550,1450,2550,1450,2550,9,50,SJ,all,2,H
27,1450,2850,1450,2850,1450,2900,9,50,SJ,all,2,H
28,1450,2400,1800,2350,1700,2400,9,50,SJ,all,2,H
29,1450,3100,1550,2900,1500,2950,9,50,SJ,all,2,H
30,1650,3200,1950,2900,1900,2950,9,50,SJ,all,2,H
1,1450,2650,1450,2600,1450,2650,10,50,SJ,all,2,H
2,2250,3700,2500,3700,2450,3700,10,50,SJ,all,2,H
3,2100,2500,2350,2450,2300,2500,10,50,SJ,all,2,H
4,1450,2750,1450,2600,1450,2650,10,50,SJ,all,2,H
5,1450,3250,1450,3150,1450,3200,10,50,SJ,all,2,H
6,1950,2550,2000,2550,2000,2550,10,50,SJ,all,2,H
7,1450,2900,1450,2850,1450,2900,10,50,SJ,all,2,H
8,1450,3200,1450,2900,1450,2950,10,50,SJ,all,2,H
9,1750,2600,1950,2600,1900,2650,10,50,SJ,all,2,H
10,NA,NA,NA,NA,NA,NA,10,50,SJ,all,2,H
11,1500,3050,1650,2900,1600,2950,10,50,SJ,all,2,H
12,1450,2700,1450,2550,1450,2600,10,50,SJ,all,2,H
13,2450,2750,2600,2600,2550,2650,10,50,SJ,all,2,H
14,1750,3000,2000,2850,2000,2850,10,50,SJ,all,2,H
15,2250,3700,2300,3450,2200,3550,10,50,SJ,all,2,H
16,1450,2700,1450,2600,1450,2650,10,50,SJ,all,2,H
17,2650,3700,2850,2900,2800,2950,10,50,SJ,all,2,H
18,1950,2500,1950,2200,1950,2250,10,50,SJ,all,2,H
19,2050,3700,2150,3700,2100,3700,10,50,SJ,all,2,H
20,1450,2800,1450,2450,1450,2500,10,50,SJ,all,2,H
21,1800,2550,1850,2550,1800,2550,10,50,SJ,all,2,H
22,2300,2300,NA,NA,3250,3250,10,50,SJ,all,2,H
23,2650,3700,2700,3700,2650,3700,10,50,SJ,all,2,H
24,1800,3200,1900,3050,1800,3150,10,50,SJ,all,2,H
25,2200,3700,2250,3700,2200,3700,10,50,SJ,all,2,H
26,1450,2550,1450,2550,1450,2550,10,50,SJ,all,2,H
27,1450,2850,1450,2850,1450,2900,10,50,SJ,all,2,H
28,1450,2400,1900,2350,1850,2400,10,50,SJ,all,2,H
29,1450,3100,1500,3050,1450,3100,10,50,SJ,all,2,H
30,1650,3200,1950,3150,1900,3200,10,50,SJ,all,2,H
1,1450,2650,1450,2600,1450,2650,11,50,SJ,all,2,H
2,2250,3700,2550,3700,2500,3700,11,50,SJ,all,2,H
3,2100,2500,2350,2450,2300,2500,11,50,SJ,all,2,H
4,1450,2750,1450,2600,1450,2650,11,50,SJ,all,2,H
5,1450,3250,1450,3150,1450,3200,11,50,SJ,all,2,H
6,1950,2550,2000,2550,2000,2550,11,50,SJ,all,2,H
7,1450,2900,1450,2850,1450,2950,11,50,SJ,all,2,H
8,1450,3200,1450,3150,1450,3200,11,50,SJ,all,2,H
9,1750,2600,1800,2600,1750,2650,11,50,SJ,all,2,H
10,NA,NA,NA,NA,NA,NA,11,50,SJ,all,2,H
11,1500,3050,1650,2900,1600,2950,11,50,SJ,all,2,H
12,1450,2700,1450,2450,1450,2500,11,50,SJ,all,2,H
13,2450,2750,2600,2600,2550,2650,11,50,SJ,all,2,H
14,1750,3000,2000,2850,2000,2850,11,50,SJ,all,2,H
15,2250,3700,2250,2850,2200,2900,11,50,SJ,all,2,H
16,1450,2700,1450,2600,1450,2650,11,50,SJ,all,2,H
17,2650,3700,2700,3700,2650,3700,11,50,SJ,all,2,H
18,1950,2500,1950,2200,1950,2250,11,50,SJ,all,2,H
19,2050,3700,2100,3700,2050,3700,11,50,SJ,all,2,H
20,1450,2800,1450,2550,1450,2600,11,50,SJ,all,2,H
21,1800,2550,1850,2500,1800,2550,11,50,SJ,all,2,H
22,2300,2300,NA,NA,NA,NA,11,50,SJ,all,2,H
23,2650,3700,2700,3700,2650,3700,11,50,SJ,all,2,H
24,1800,3200,1900,2850,1850,2900,11,50,SJ,all,2,H
25,2200,3700,2250,3700,2200,3700,11,50,SJ,all,2,H
26,1450,2550,1450,2550,1450,2550,11,50,SJ,all,2,H
27,1450,2850,1450,2850,1450,2850,11,50,SJ,all,2,H
28,1450,2400,1650,2350,1600,2400,11,50,SJ,all,2,H
29,1450,3100,1500,3050,1450,3100,11,50,SJ,all,2,H
30,1650,3200,1950,3150,1950,3200,11,50,SJ,all,2,H
1,1450,2650,1450,2550,1450,2600,12,50,SJ,all,2,H
2,2250,3700,2550,3700,2500,3700,12,50,SJ,all,2,H
3,2100,2500,2350,2350,2300,2400,12,50,SJ,all,2,H
4,1450,2750,1450,2600,1450,2650,12,50,SJ,all,2,H
5,1450,3250,1450,3150,1450,3200,12,50,SJ,all,2,H
6,1950,2550,2000,2500,2000,2500,12,50,SJ,all,2,H
7,1450,2900,1450,2850,1450,2950,12,50,SJ,all,2,H
8,1450,3200,1450,3200,1450,3300,12,50,SJ,all,2,H
9,1750,2600,1950,2600,1900,2650,12,50,SJ,all,2,H
10,NA,NA,NA,NA,NA,NA,12,50,SJ,all,2,H
11,1500,3050,1550,2900,1500,2950,12,50,SJ,all,2,H
12,1450,2700,1450,2450,1450,2500,12,50,SJ,all,2,H
13,2450,2750,2600,2600,2550,2650,12,50,SJ,all,2,H
14,1750,3000,2000,2850,2000,2850,12,50,SJ,all,2,H
15,2250,3700,2250,3700,2200,3700,12,50,SJ,all,2,H
16,1450,2700,1450,2600,1450,2650,12,50,SJ,all,2,H
17,2650,3700,2850,3700,2750,3700,12,50,SJ,all,2,H
18,1950,2500,1950,2200,1950,2250,12,50,SJ,all,2,H
19,2050,3700,2100,3700,2050,3700,12,50,SJ,all,2,H
20,1450,2800,1450,2600,1450,2650,12,50,SJ,all,2,H
21,1800,2550,1850,2550,1800,2550,12,50,SJ,all,2,H
22,2300,2300,NA,NA,NA,NA,12,50,SJ,all,2,H
23,2650,3700,2700,3700,2650,3700,12,50,SJ,all,2,H
24,1800,3200,1900,2900,1850,2950,12,50,SJ,all,2,H
25,2200,3700,2250,3700,2200,3700,12,50,SJ,all,2,H
26,1450,2550,1450,2550,1450,2550,12,50,SJ,all,2,H
27,1450,2850,1450,2850,1450,2900,12,50,SJ,all,2,H
28,1450,2400,1850,2350,1800,2400,12,50,SJ,all,2,H
29,1450,3100,1500,3050,1450,3100,12,50,SJ,all,2,H
30,1650,3200,1800,2900,1750,2950,12,50,SJ,all,2,H
1,1450,2650,1450,2600,1450,2650,13,50,SJ,all,2,H
2,2250,3700,2550,3700,2500,3700,13,50,SJ,all,2,H
3,2100,2500,2350,2350,2300,2400,13,50,SJ,all,2,H
4,1450,2750,1450,2600,1450,2650,13,50,SJ,all,2,H
5,1450,3250,1450,3150,1450,3200,13,50,SJ,all,2,H
6,1950,2550,2000,2550,2000,2550,13,50,SJ,all,2,H
7,1450,2900,1450,2850,1450,2900,13,50,SJ,all,2,H
8,1450,3200,1450,2900,1450,2950,13,50,SJ,all,2,H
9,1750,2600,1950,2600,1900,2650,13,50,SJ,all,2,H
10,NA,NA,NA,NA,NA,NA,13,50,SJ,all,2,H
11,1500,3050,1650,2900,1600,2950,13,50,SJ,all,2,H
12,1450,2700,1450,2600,1450,2650,13,50,SJ,all,2,H
13,2450,2750,2600,2600,2550,2650,13,50,SJ,all,2,H
14,1750,3000,2000,2850,2000,2850,13,50,SJ,all,2,H
15,2250,3700,2250,3200,2200,3250,13,50,SJ,all,2,H
16,1450,2700,1450,2600,1450,2650,13,50,SJ,all,2,H
17,2650,3700,2850,3350,2750,3400,13,50,SJ,all,2,H
18,1950,2500,1950,2200,1950,2200,13,50,SJ,all,2,H
19,2050,3700,2150,3700,2150,3700,13,50,SJ,all,2,H
20,1450,2800,1450,2750,1450,2800,13,50,SJ,all,2,H
21,1800,2550,1850,2500,1800,2550,13,50,SJ,all,2,H
22,2300,2300,NA,NA,NA,NA,13,50,SJ,all,2,H
23,2650,3700,2700,3700,2650,3700,13,50,SJ,all,2,H
24,1800,3200,1850,3050,1800,3100,13,50,SJ,all,2,H
25,2200,3700,2250,3700,2200,3700,13,50,SJ,all,2,H
26,1450,2550,1450,2550,1450,2550,13,50,SJ,all,2,H
27,1450,2850,1450,2850,1450,2850,13,50,SJ,all,2,H
28,1450,2400,1950,2350,1900,2400,13,50,SJ,all,2,H
29,1450,3100,1500,3050,1450,3100,13,50,SJ,all,2,H
30,1650,3200,1950,3150,1950,3200,13,50,SJ,all,2,H
1,1450,2650,1450,2550,1450,2600,14,50,SJ,all,2,H
2,2250,3700,2550,3700,2500,3700,14,50,SJ,all,2,H
3,2100,2500,NA,NA,NA,NA,14,50,SJ,all,2,H
4,1450,2750,1450,2600,1450,2650,14,50,SJ,all,2,H
5,1450,3250,1450,3150,1450,3200,14,50,SJ,all,2,H
6,1950,2550,2000,2500,2000,2500,14,50,SJ,all,2,H
7,1450,2900,1450,2850,1450,2900,14,50,SJ,all,2,H
8,1450,3200,1450,2900,1450,2950,14,50,SJ,all,2,H
9,1750,2600,1950,2600,1900,2650,14,50,SJ,all,2,H
10,NA,NA,NA,NA,NA,NA,14,50,SJ,all,2,H
11,1500,3050,1650,2900,1600,2950,14,50,SJ,all,2,H
12,1450,2700,1450,2500,1450,2550,14,50,SJ,all,2,H
13,2450,2750,2600,2600,2600,2650,14,50,SJ,all,2,H
14,1750,3000,2000,2850,2000,2850,14,50,SJ,all,2,H
15,2250,3700,2250,3700,2200,3700,14,50,SJ,all,2,H
16,1450,2700,1450,2600,1450,2650,14,50,SJ,all,2,H
17,2650,3700,2700,3450,2650,3550,14,50,SJ,all,2,H
18,1950,2500,1950,2250,1950,2250,14,50,SJ,all,2,H
