spp,true.lo,true.hi,obs.lo,obs.hi,mod.lo,mod.hi,sim,b,mtn,type,effort,era
11,1500,2600,1500,2600,1500,2600,4,50,SJ,all,2,C
12,2150,3600,2250,3550,2200,3600,4,50,SJ,all,2,C
13,1650,2900,1800,2600,1750,2650,4,50,SJ,all,2,C
14,1500,3050,1500,3050,1500,3100,4,50,SJ,all,2,C
15,1550,2550,1700,2550,1650,2550,4,50,SJ,all,2,C
16,1500,2550,1500,2550,1500,2550,4,50,SJ,all,2,C
17,1500,2900,1750,2650,1700,2700,4,50,SJ,all,2,C
18,1500,2750,1500,2650,1500,2700,4,50,SJ,all,2,C
19,2250,3600,2400,3550,2400,3550,4,50,SJ,all,2,C
20,1500,2800,1500,2800,1500,2850,4,50,SJ,all,2,C
21,1500,2600,1500,2600,1500,2650,4,50,SJ,all,2,C
22,1900,3250,2000,3200,1950,3200,4,50,SJ,all,2,C
23,1500,3600,1500,3600,1500,3600,4,50,SJ,all,2,C
24,1500,2900,1500,2900,1500,2950,4,50,SJ,all,2,C
25,1500,2800,1500,2600,1500,2650,4,50,SJ,all,2,C
26,1500,2350,1500,2300,1500,2300,4,50,SJ,all,2,C
27,1500,3600,1500,3250,1500,3250,4,50,SJ,all,2,C
28,1750,3100,1750,3100,1700,3150,4,50,SJ,all,2,C
29,1500,2750,1500,2650,1500,2700,4,50,SJ,all,2,C
30,2250,2650,2400,2400,2400,2400,4,50,SJ,all,2,C
1,2000,2850,2050,2600,2000,2650,5,50,SJ,all,2,C
2,2150,3000,2200,2950,2150,3000,5,50,SJ,all,2,C
3,2250,3000,2500,2800,2450,2850,5,50,SJ,all,2,C
4,1950,3550,2000,3500,1950,3500,5,50,SJ,all,2,C
5,1600,3500,1750,3450,1700,3450,5,50,SJ,all,2,C
6,1500,1850,1500,1850,1500,1900,5,50,SJ,all,2,C
7,1500,2950,1500,2900,1500,2900,5,50,SJ,all,2,C
8,2450,2950,2600,2600,2600,2650,5,50,SJ,all,2,C
9,2000,3000,2250,2800,2200,2850,5,50,SJ,all,2,C
10,2350,3600,2350,3550,2350,3600,5,50,SJ,all,2,C
11,1500,2600,1500,2600,1500,2600,5,50,SJ,all,2,C
12,2150,3600,2250,3550,2200,3600,5,50,SJ,all,2,C
13,1650,2900,1800,2800,1750,2850,5,50,SJ,all,2,C
14,1500,3050,1500,3050,1500,3100,5,50,SJ,all,2,C
15,1550,2550,1750,2550,1700,2550,5,50,SJ,all,2,C
16,1500,2550,1500,2550,1500,2550,5,50,SJ,all,2,C
17,1500,2900,1700,2650,1650,2700,5,50,SJ,all,2,C
18,1500,2750,1500,2650,1500,2700,5,50,SJ,all,2,C
19,2250,3600,2350,3550,2350,3600,5,50,SJ,all,2,C
20,1500,2800,1500,2800,1500,2850,5,50,SJ,all,2,C
21,1500,2600,1500,2600,1500,2650,5,50,SJ,all,2,C
22,1900,3250,2000,3200,1950,3200,5,50,SJ,all,2,C
23,1500,3600,1500,3600,1500,3600,5,50,SJ,all,2,C
24,1500,2900,1500,2900,1500,2950,5,50,SJ,all,2,C
25,1500,2800,1500,2600,1500,2650,5,50,SJ,all,2,C
26,1500,2350,1500,2300,1500,2300,5,50,SJ,all,2,C
27,1500,3600,1500,3250,1500,3250,5,50,SJ,all,2,C
28,1750,3100,1750,3100,1700,3150,5,50,SJ,all,2,C
29,1500,2750,1500,2750,1500,2800,5,50,SJ,all,2,C
30,2250,2650,2350,2400,2350,2400,5,50,SJ,all,2,C
1,2000,2850,2100,2600,2050,2650,6,50,SJ,all,2,C
2,2150,3000,2200,2950,2150,3000,6,50,SJ,all,2,C
3,2250,3000,2250,2800,2200,2850,6,50,SJ,all,2,C
4,1950,3550,2050,3500,2050,3500,6,50,SJ,all,2,C
5,1600,3500,1700,3400,1650,3400,6,50,SJ,all,2,C
6,1500,1850,1500,1850,1500,1900,6,50,SJ,all,2,C
7,1500,2950,1500,2900,1500,2900,6,50,SJ,all,2,C
8,2450,2950,2600,2600,2600,2600,6,50,SJ,all,2,C
9,2000,3000,2100,2800,2100,2850,6,50,SJ,all,2,C
10,2350,3600,2350,3550,2350,3550,6,50,SJ,all,2,C
11,1500,2600,1500,2600,1500,2600,6,50,SJ,all,2,C
12,2150,3600,2250,3550,2200,3600,6,50,SJ,all,2,C
13,1650,2900,1800,2850,1750,2900,6,50,SJ,all,2,C
14,1500,3050,1500,3050,1500,3050,6,50,SJ,all,2,C
15,1550,2550,1750,2550,1700,2550,6,50,SJ,all,2,C
16,1500,2550,1500,2550,1500,2550,6,50,SJ,all,2,C
17,1500,2900,1750,2650,1700,2700,6,50,SJ,all,2,C
18,1500,2750,1500,2600,1500,2600,6,50,SJ,all,2,C
19,2250,3600,2400,3600,2400,3600,6,50,SJ,all,2,C
20,1500,2800,1500,2800,1500,2850,6,50,SJ,all,2,C
21,1500,2600,1500,2550,1500,2550,6,50,SJ,all,2,C
22,1900,3250,2000,3200,1950,3200,6,50,SJ,all,2,C
23,1500,3600,1500,3550,1500,3600,6,50,SJ,all,2,C
24,1500,2900,1500,2900,1500,2900,6,50,SJ,all,2,C
25,1500,2800,1500,2800,1500,2850,6,50,SJ,all,2,C
26,1500,2350,1500,2300,1500,2300,6,50,SJ,all,2,C
27,1500,3600,1500,3250,1500,3250,6,50,SJ,all,2,C
28,1750,3100,1750,3100,1700,3150,6,50,SJ,all,2,C
29,1500,2750,1500,2650,1500,2700,6,50,SJ,all,2,C
30,2250,2650,2350,2450,2350,2450,6,50,SJ,all,2,C
1,2000,2850,2100,2850,2050,2850,7,50,SJ,all,2,C
2,2150,3000,2200,2950,2150,3000,7,50,SJ,all,2,C
3,2250,3000,2250,2650,2200,2700,7,50,SJ,all,2,C
4,1950,3550,2000,3500,1950,3500,7,50,SJ,all,2,C
5,1600,3500,1750,3400,1700,3400,7,50,SJ,all,2,C
6,1500,1850,1500,1850,1500,1900,7,50,SJ,all,2,C
7,1500,2950,1500,2900,1500,2900,7,50,SJ,all,2,C
8,2450,2950,NA,NA,NA,NA,7,50,SJ,all,2,C
9,2000,3000,2100,2800,2050,2850,7,50,SJ,all,2,C
10,2350,3600,2350,3550,2350,3550,7,50,SJ,all,2,C
11,1500,2600,1500,2600,1500,2600,7,50,SJ,all,2,C
12,2150,3600,2250,3550,2200,3600,7,50,SJ,all,2,C
13,1650,2900,1750,2600,1700,2650,7,50,SJ,all,2,C
14,1500,3050,1500,3050,1500,3100,7,50,SJ,all,2,C
15,1550,2550,1750,2550,1700,2550,7,50,SJ,all,2,C
16,1500,2550,1500,2550,1500,2550,7,50,SJ,all,2,C
17,1500,2900,1750,2600,1700,2650,7,50,SJ,all,2,C
18,1500,2750,1500,2750,1500,2750,7,50,SJ,all,2,C
19,2250,3600,2400,3600,2400,3600,7,50,SJ,all,2,C
20,1500,2800,1500,2800,1500,2850,7,50,SJ,all,2,C
21,1500,2600,1500,2600,1500,2650,7,50,SJ,all,2,C
22,1900,3250,2000,3250,1950,3250,7,50,SJ,all,2,C
23,1500,3600,1500,3600,1500,3600,7,50,SJ,all,2,C
24,1500,2900,1500,2900,1500,2950,7,50,SJ,all,2,C
25,1500,2800,1500,2650,1500,2700,7,50,SJ,all,2,C
26,1500,2350,1500,2300,1500,2300,7,50,SJ,all,2,C
27,1500,3600,1500,3250,1500,3250,7,50,SJ,all,2,C
28,1750,3100,1750,3100,1700,3150,7,50,SJ,all,2,C
29,1500,2750,1500,2650,1500,2700,7,50,SJ,all,2,C
30,2250,2650,2400,2400,2400,2400,7,50,SJ,all,2,C
1,2000,2850,2050,2650,2000,2700,8,50,SJ,all,2,C
2,2150,3000,2200,2950,2150,3000,8,50,SJ,all,2,C
3,2250,3000,2500,2800,2450,2850,8,50,SJ,all,2,C
4,1950,3550,2000,3500,1950,3500,8,50,SJ,all,2,C
5,1600,3500,1700,3450,1650,3450,8,50,SJ,all,2,C
6,1500,1850,1500,1850,1500,1900,8,50,SJ,all,2,C
7,1500,2950,1500,2900,1500,2900,8,50,SJ,all,2,C
8,2450,2950,2600,2600,2600,2650,8,50,SJ,all,2,C
9,2000,3000,2100,2800,2050,2850,8,50,SJ,all,2,C
10,2350,3600,2350,3550,2350,3600,8,50,SJ,all,2,C
11,1500,2600,1500,2600,1500,2600,8,50,SJ,all,2,C
12,2150,3600,2250,3550,2200,3600,8,50,SJ,all,2,C
13,1650,2900,1700,2650,1650,2700,8,50,SJ,all,2,C
14,1500,3050,1500,3050,1500,3100,8,50,SJ,all,2,C
15,1550,2550,1750,2550,1700,2550,8,50,SJ,all,2,C
16,1500,2550,1500,2550,1500,2550,8,50,SJ,all,2,C
17,1500,2900,1750,2650,1700,2700,8,50,SJ,all,2,C
18,1500,2750,1500,2650,1500,2700,8,50,SJ,all,2,C
19,2250,3600,2400,3600,2400,3600,8,50,SJ,all,2,C
20,1500,2800,1500,2800,1500,2850,8,50,SJ,all,2,C
21,1500,2600,1500,2600,1500,2650,8,50,SJ,all,2,C
22,1900,3250,2000,3200,1950,3200,8,50,SJ,all,2,C
23,1500,3600,1500,3600,1500,3600,8,50,SJ,all,2,C
24,1500,2900,1500,2900,1500,2900,8,50,SJ,all,2,C
25,1500,2800,1500,2650,1500,2700,8,50,SJ,all,2,C
26,1500,2350,1500,2300,1500,2300,8,50,SJ,all,2,C
27,1500,3600,1500,3300,1500,3350,8,50,SJ,all,2,C
28,1750,3100,1750,3100,1700,3150,8,50,SJ,all,2,C
29,1500,2750,1500,2750,1500,2800,8,50,SJ,all,2,C
30,2250,2650,2250,2650,2250,2650,8,50,SJ,all,2,C
1,2000,2850,2050,2650,2050,2700,9,50,SJ,all,2,C
2,2150,3000,2200,2950,2150,3000,9,50,SJ,all,2,C
3,2250,3000,2250,2800,2150,2850,9,50,SJ,all,2,C
4,1950,3550,2000,3500,1950,3500,9,50,SJ,all,2,C
5,1600,3500,1700,3450,1650,3450,9,50,SJ,all,2,C
6,1500,1850,1500,1850,1500,1900,9,50,SJ,all,2,C
7,1500,2950,1500,2900,1500,2900,9,50,SJ,all,2,C
8,2450,2950,NA,NA,NA,NA,9,50,SJ,all,2,C
9,2000,3000,2150,2800,2150,2850,9,50,SJ,all,2,C
10,2350,3600,2350,3550,2350,3550,9,50,SJ,all,2,C
11,1500,2600,1500,2600,1500,2600,9,50,SJ,all,2,C
12,2150,3600,2250,3550,2200,3600,9,50,SJ,all,2,C
13,1650,2900,1750,2650,1700,2700,9,50,SJ,all,2,C
14,1500,3050,1500,3050,1500,3100,9,50,SJ,all,2,C
15,1550,2550,1750,2550,1700,2550,9,50,SJ,all,2,C
16,1500,2550,1500,2550,1500,2550,9,50,SJ,all,2,C
17,1500,2900,1750,2650,1700,2700,9,50,SJ,all,2,C
18,1500,2750,1500,2600,1500,2650,9,50,SJ,all,2,C
19,2250,3600,2400,3550,2400,3550,9,50,SJ,all,2,C
20,1500,2800,1500,2800,1500,2850,9,50,SJ,all,2,C
21,1500,2600,1500,2600,1500,2650,9,50,SJ,all,2,C
22,1900,3250,2000,3200,1950,3200,9,50,SJ,all,2,C
23,1500,3600,1500,3600,1500,3600,9,50,SJ,all,2,C
24,1500,2900,1500,2900,1500,2950,9,50,SJ,all,2,C
25,1500,2800,1500,2650,1500,2700,9,50,SJ,all,2,C
26,1500,2350,1500,2300,1500,2300,9,50,SJ,all,2,C
27,1500,3600,1500,3250,1500,3250,9,50,SJ,all,2,C
28,1750,3100,1750,3100,1700,3150,9,50,SJ,all,2,C
29,1500,2750,1500,2600,1500,2650,9,50,SJ,all,2,C
30,2250,2650,2350,2450,2350,2450,9,50,SJ,all,2,C
1,2000,2850,2050,2750,2050,2750,10,50,SJ,all,2,C
2,2150,3000,2250,2950,2200,3000,10,50,SJ,all,2,C
3,2250,3000,2250,2800,2250,2850,10,50,SJ,all,2,C
4,1950,3550,2000,3500,1950,3500,10,50,SJ,all,2,C
5,1600,3500,1700,3450,1650,3450,10,50,SJ,all,2,C
6,1500,1850,1500,1850,1500,1850,10,50,SJ,all,2,C
7,1500,2950,1500,2900,1500,2900,10,50,SJ,all,2,C
8,2450,2950,2600,2600,2600,2600,10,50,SJ,all,2,C
9,2000,3000,2150,2800,2150,2850,10,50,SJ,all,2,C
10,2350,3600,2350,3550,2350,3600,10,50,SJ,all,2,C
11,1500,2600,1500,2600,1500,2600,10,50,SJ,all,2,C
12,2150,3600,2250,3550,2200,3600,10,50,SJ,all,2,C
13,1650,2900,1750,2600,1700,2650,10,50,SJ,all,2,C
14,1500,3050,1500,3050,1500,3100,10,50,SJ,all,2,C
15,1550,2550,1750,2550,1700,2550,10,50,SJ,all,2,C
16,1500,2550,1500,2550,1500,2550,10,50,SJ,all,2,C
17,1500,2900,1750,2650,1700,2700,10,50,SJ,all,2,C
18,1500,2750,1500,2650,1500,2700,10,50,SJ,all,2,C
19,2250,3600,2400,3600,2400,3600,10,50,SJ,all,2,C
20,1500,2800,1500,2800,1500,2850,10,50,SJ,all,2,C
21,1500,2600,1500,2600,1500,2650,10,50,SJ,all,2,C
22,1900,3250,2000,3200,1950,3200,10,50,SJ,all,2,C
23,1500,3600,1500,3600,1500,3600,10,50,SJ,all,2,C
24,1500,2900,1500,2900,1500,2900,10,50,SJ,all,2,C
25,1500,2800,1500,2650,1500,2700,10,50,SJ,all,2,C
26,1500,2350,1500,2300,1500,2300,10,50,SJ,all,2,C
27,1500,3600,1500,3250,1500,3250,10,50,SJ,all,2,C
28,1750,3100,1750,3100,1700,3150,10,50,SJ,all,2,C
29,1500,2750,1500,2650,1500,2700,10,50,SJ,all,2,C
30,2250,2650,2400,2650,2400,2650,10,50,SJ,all,2,C
1,2000,2850,2100,2750,2050,2750,11,50,SJ,all,2,C
2,2150,3000,2200,2950,2150,3000,11,50,SJ,all,2,C
3,2250,3000,2250,2650,2200,2700,11,50,SJ,all,2,C
4,1950,3550,2100,3500,2050,3500,11,50,SJ,all,2,C
5,1600,3500,1700,3400,1650,3400,11,50,SJ,all,2,C
6,1500,1850,1500,1850,1500,1900,11,50,SJ,all,2,C
7,1500,2950,1500,2900,1500,2900,11,50,SJ,all,2,C
8,2450,2950,NA,NA,1600,2700,11,50,SJ,all,2,C
9,2000,3000,2100,2850,2050,2850,11,50,SJ,all,2,C
10,2350,3600,2350,3550,2350,3600,11,50,SJ,all,2,C
11,1500,2600,1500,2600,1500,2600,11,50,SJ,all,2,C
12,2150,3600,2250,3550,2200,3600,11,50,SJ,all,2,C
13,1650,2900,1750,2600,1700,2650,11,50,SJ,all,2,C
14,1500,3050,1500,3050,1500,3100,11,50,SJ,all,2,C
15,1550,2550,1700,2550,1650,2550,11,50,SJ,all,2,C
16,1500,2550,1500,2550,1500,2550,11,50,SJ,all,2,C
17,1500,2900,1750,2650,1700,2700,11,50,SJ,all,2,C
18,1500,2750,1500,2650,1500,2700,11,50,SJ,all,2,C
19,2250,3600,2350,3600,2350,3600,11,50,SJ,all,2,C
20,1500,2800,1500,2800,1500,2850,11,50,SJ,all,2,C
21,1500,2600,1500,2600,1500,2650,11,50,SJ,all,2,C
22,1900,3250,2000,3200,1950,3200,11,50,SJ,all,2,C
23,1500,3600,1500,3600,1500,3600,11,50,SJ,all,2,C
24,1500,2900,1500,2900,1500,2950,11,50,SJ,all,2,C
25,1500,2800,1500,2650,1500,2700,11,50,SJ,all,2,C
26,1500,2350,1500,2300,1500,2300,11,50,SJ,all,2,C
27,1500,3600,1500,3250,1500,3250,11,50,SJ,all,2,C
28,1750,3100,1750,3100,1700,3150,11,50,SJ,all,2,C
29,1500,2750,1500,2600,1500,2650,11,50,SJ,all,2,C
30,2250,2650,2350,2400,2350,2400,11,50,SJ,all,2,C
1,2000,2850,2100,2750,2050,2750,12,50,SJ,all,2,C
2,2150,3000,2200,2950,2150,3000,12,50,SJ,all,2,C
3,2250,3000,2250,2800,2200,2850,12,50,SJ,all,2,C
4,1950,3550,2000,3450,1950,3450,12,50,SJ,all,2,C
5,1600,3500,1700,3400,1650,3400,12,50,SJ,all,2,C
6,1500,1850,1550,1850,1550,1900,12,50,SJ,all,2,C
7,1500,2950,1500,2900,1500,2900,12,50,SJ,all,2,C
8,2450,2950,2600,2600,2600,2600,12,50,SJ,all,2,C
9,2000,3000,2250,2800,2250,2850,12,50,SJ,all,2,C
10,2350,3600,2350,3600,2350,3600,12,50,SJ,all,2,C
11,1500,2600,1500,2600,1500,2600,12,50,SJ,all,2,C
12,2150,3600,2150,3550,2100,3600,12,50,SJ,all,2,C
13,1650,2900,1800,2850,1750,2900,12,50,SJ,all,2,C
14,1500,3050,1500,2950,1500,3000,12,50,SJ,all,2,C
15,1550,2550,1750,2550,1700,2550,12,50,SJ,all,2,C
16,1500,2550,1500,2550,1500,2550,12,50,SJ,all,2,C
17,1500,2900,1700,2650,1650,2700,12,50,SJ,all,2,C
18,1500,2750,1500,2650,1500,2700,12,50,SJ,all,2,C
19,2250,3600,2400,3600,2400,3600,12,50,SJ,all,2,C
20,1500,2800,1500,2800,1500,2850,12,50,SJ,all,2,C
21,1500,2600,1500,2600,1500,2650,12,50,SJ,all,2,C
22,1900,3250,2000,3200,1950,3200,12,50,SJ,all,2,C
23,1500,3600,1500,3550,1500,3600,12,50,SJ,all,2,C
24,1500,2900,1500,2900,1500,2900,12,50,SJ,all,2,C
25,1500,2800,1500,2650,1500,2700,12,50,SJ,all,2,C
26,1500,2350,1500,2300,1500,2300,12,50,SJ,all,2,C
27,1500,3600,1500,3200,1500,3200,12,50,SJ,all,2,C
28,1750,3100,1750,3100,1700,3150,12,50,SJ,all,2,C
29,1500,2750,1500,2650,1500,2700,12,50,SJ,all,2,C
30,2250,2650,2250,2450,2250,2450,12,50,SJ,all,2,C
1,2000,2850,2050,2750,2050,2750,13,50,SJ,all,2,C
2,2150,3000,2250,2950,2200,3000,13,50,SJ,all,2,C
3,2250,3000,2250,2650,2250,2700,13,50,SJ,all,2,C
4,1950,3550,2000,3450,1950,3500,13,50,SJ,all,2,C
5,1600,3500,1700,3400,1650,3400,13,50,SJ,all,2,C
6,1500,1850,1500,1850,1500,1900,13,50,SJ,all,2,C
7,1500,2950,1500,2900,1500,2900,13,50,SJ,all,2,C
8,2450,2950,NA,NA,NA,NA,13,50,SJ,all,2,C
9,2000,3000,2100,2800,2050,2850,13,50,SJ,all,2,C
10,2350,3600,2350,3550,2350,3600,13,50,SJ,all,2,C
11,1500,2600,1500,2600,1500,2600,13,50,SJ,all,2,C
12,2150,3600,2250,3550,2200,3600,13,50,SJ,all,2,C
13,1650,2900,1750,2600,1700,2650,13,50,SJ,all,2,C
14,1500,3050,1500,3050,1500,3100,13,50,SJ,all,2,C
15,1550,2550,1750,2550,1700,2550,13,50,SJ,all,2,C
16,1500,2550,1500,2550,1500,2550,13,50,SJ,all,2,C
17,1500,2900,1750,2600,1700,2650,13,50,SJ,all,2,C
18,1500,2750,1500,2650,1500,2700,13,50,SJ,all,2,C
19,2250,3600,2350,3600,2350,3600,13,50,SJ,all,2,C
20,1500,2800,1500,2800,1500,2850,13,50,SJ,all,2,C
21,1500,2600,1500,2600,1500,2650,13,50,SJ,all,2,C
22,1900,3250,2000,3200,1950,3200,13,50,SJ,all,2,C
23,1500,3600,1500,3550,1500,3600,13,50,SJ,all,2,C
24,1500,2900,1500,2900,1500,2950,13,50,SJ,all,2,C
25,1500,2800,1500,2800,1500,2850,13,50,SJ,all,2,C
26,1500,2350,1500,2300,1500,2300,13,50,SJ,all,2,C
27,1500,3600,1500,3300,1500,3350,13,50,SJ,all,2,C
28,1750,3100,1750,3100,1700,3150,13,50,SJ,all,2,C
29,1500,2750,1500,2650,1500,2700,13,50,SJ,all,2,C
30,2250,2650,2250,2400,2250,2400,13,50,SJ,all,2,C
1,2000,2850,2050,2850,2050,2850,14,50,SJ,all,2,C
2,2150,3000,2200,2950,2150,3000,14,50,SJ,all,2,C
3,2250,3000,2250,2800,2200,2850,14,50,SJ,all,2,C
4,1950,3550,2000,3500,1950,3500,14,50,SJ,all,2,C
5,1600,3500,1750,3450,1700,3450,14,50,SJ,all,2,C
6,1500,1850,1500,1850,1500,1900,14,50,SJ,all,2,C
7,1500,2950,1500,2900,1500,2900,14,50,SJ,all,2,C
8,2450,2950,NA,NA,NA,NA,14,50,SJ,all,2,C
9,2000,3000,2100,2800,2050,2850,14,50,SJ,all,2,C
10,2350,3600,2350,3550,2350,3600,14,50,SJ,all,2,C
11,1500,2600,1500,2600,1500,2600,14,50,SJ,all,2,C
12,2150,3600,2250,3550,2200,3600,14,50,SJ,all,2,C
13,1650,2900,1750,2800,1700,2850,14,50,SJ,all,2,C
14,1500,3050,1500,3050,1500,3100,14,50,SJ,all,2,C
15,1550,2550,1750,2500,1700,2500,14,50,SJ,all,2,C
16,1500,2550,1500,2550,1500,2550,14,50,SJ,all,2,C
17,1500,2900,1750,2600,1700,2650,14,50,SJ,all,2,C
18,1500,2750,1500,2650,1500,2700,14,50,SJ,all,2,C
