spp,true.lo,true.hi,obs.lo,obs.hi,mod.lo,mod.hi,sim,b,mtn,type,effort,era
26,1900,3250,2450,2900,2400,2950,7,50,SJ,all,0.5,C
27,2400,3350,2400,3300,2350,3350,7,50,SJ,all,0.5,C
28,1750,2900,1800,2800,1750,2850,7,50,SJ,all,0.5,C
29,1500,2900,1500,2750,1500,2800,7,50,SJ,all,0.5,C
30,2150,3450,2550,3400,2500,3450,7,50,SJ,all,0.5,C
1,1850,2625,2250,2550,2200,2600,8,50,SJ,all,0.5,C
2,NA,NA,NA,NA,NA,NA,8,50,SJ,all,0.5,C
3,2050,3150,2250,3100,2200,3150,8,50,SJ,all,0.5,C
4,1850,2450,2000,2350,1950,2400,8,50,SJ,all,0.5,C
5,1500,2800,1500,2800,1500,2850,8,50,SJ,all,0.5,C
6,1500,3050,1500,2950,1500,3000,8,50,SJ,all,0.5,C
7,1500,2900,1550,2800,1550,2850,8,50,SJ,all,0.5,C
8,1950,3150,2050,3100,2000,3150,8,50,SJ,all,0.5,C
9,1600,3450,1750,3450,1750,3450,8,50,SJ,all,0.5,C
10,1950,2850,2000,2650,1950,2700,8,50,SJ,all,0.5,C
11,1500,2525,1500,2400,1500,2450,8,50,SJ,all,0.5,C
12,1550,3000,1750,2900,1700,2950,8,50,SJ,all,0.5,C
13,1500,2500,1500,2500,1500,2500,8,50,SJ,all,0.5,C
14,1500,2600,2600,2600,2550,2650,8,50,SJ,all,0.5,C
15,1600,2950,1750,2650,1700,2700,8,50,SJ,all,0.5,C
16,2550,2750,NA,NA,NA,NA,8,50,SJ,all,0.5,C
17,1750,2650,1800,2600,1800,2650,8,50,SJ,all,0.5,C
18,1500,2600,1500,2550,1500,2600,8,50,SJ,all,0.5,C
19,1500,2750,1500,2600,1500,2700,8,50,SJ,all,0.5,C
20,2400,2475,NA,NA,NA,NA,8,50,SJ,all,0.5,C
21,1500,3600,2300,3550,2300,3550,8,50,SJ,all,0.5,C
22,NA,NA,NA,NA,NA,NA,8,50,SJ,all,0.5,C
23,2350,3600,2350,3550,2350,3600,8,50,SJ,all,0.5,C
24,2450,3450,2550,3300,2500,3350,8,50,SJ,all,0.5,C
25,1500,2900,1500,2900,1500,2950,8,50,SJ,all,0.5,C
26,1900,3250,2350,2950,2300,3000,8,50,SJ,all,0.5,C
27,2400,3350,2400,3300,2350,3350,8,50,SJ,all,0.5,C
28,1750,2900,1800,2800,1750,2850,8,50,SJ,all,0.5,C
29,1500,2900,1500,2800,1500,2850,8,50,SJ,all,0.5,C
30,2150,3450,2350,3400,2300,3450,8,50,SJ,all,0.5,C
1,1850,2625,2250,2550,2200,2600,9,50,SJ,all,0.5,C
2,NA,NA,NA,NA,NA,NA,9,50,SJ,all,0.5,C
3,2050,3150,2100,3100,2050,3150,9,50,SJ,all,0.5,C
4,1850,2450,2000,2350,1950,2400,9,50,SJ,all,0.5,C
5,1500,2800,1500,2800,1500,2850,9,50,SJ,all,0.5,C
6,1500,3050,1500,3000,1500,3000,9,50,SJ,all,0.5,C
7,1500,2900,1550,2850,1550,2850,9,50,SJ,all,0.5,C
8,1950,3150,2000,3100,1950,3150,9,50,SJ,all,0.5,C
9,1600,3450,1750,3450,1750,3450,9,50,SJ,all,0.5,C
10,1950,2850,2000,2750,1950,2800,9,50,SJ,all,0.5,C
11,1500,2525,1500,2450,1500,2500,9,50,SJ,all,0.5,C
12,1550,3000,1750,2900,1700,2950,9,50,SJ,all,0.5,C
13,1500,2500,1550,2500,1550,2500,9,50,SJ,all,0.5,C
14,1500,2600,2300,2350,2300,2350,9,50,SJ,all,0.5,C
15,1600,2950,1800,2600,1800,2650,9,50,SJ,all,0.5,C
16,2550,2750,NA,NA,NA,NA,9,50,SJ,all,0.5,C
17,1750,2650,1800,2550,1800,2550,9,50,SJ,all,0.5,C
18,1500,2600,1500,2550,1500,2600,9,50,SJ,all,0.5,C
19,1500,2750,1500,2550,1500,2600,9,50,SJ,all,0.5,C
20,2400,2475,NA,NA,NA,NA,9,50,SJ,all,0.5,C
21,1500,3600,2300,3550,2300,3550,9,50,SJ,all,0.5,C
22,NA,NA,NA,NA,NA,NA,9,50,SJ,all,0.5,C
23,2350,3600,2350,3550,2350,3600,9,50,SJ,all,0.5,C
24,2450,3450,NA,NA,NA,NA,9,50,SJ,all,0.5,C
25,1500,2900,1500,2900,1500,2950,9,50,SJ,all,0.5,C
26,1900,3250,2400,3250,2350,3300,9,50,SJ,all,0.5,C
27,2400,3350,2400,3300,2350,3350,9,50,SJ,all,0.5,C
28,1750,2900,1800,2800,1750,2850,9,50,SJ,all,0.5,C
29,1500,2900,1500,2650,1500,2700,9,50,SJ,all,0.5,C
30,2150,3450,2250,3400,2200,3400,9,50,SJ,all,0.5,C
1,1850,2625,2000,2550,1950,2600,10,50,SJ,all,0.5,C
2,NA,NA,NA,NA,NA,NA,10,50,SJ,all,0.5,C
3,2050,3150,2100,3100,2050,3150,10,50,SJ,all,0.5,C
4,1850,2450,2000,2250,1950,2300,10,50,SJ,all,0.5,C
5,1500,2800,1500,2800,1500,2850,10,50,SJ,all,0.5,C
6,1500,3050,1500,2900,1500,2900,10,50,SJ,all,0.5,C
7,1500,2900,1550,2850,1550,2850,10,50,SJ,all,0.5,C
8,1950,3150,2050,3100,2050,3150,10,50,SJ,all,0.5,C
9,1600,3450,1750,3450,1750,3450,10,50,SJ,all,0.5,C
10,1950,2850,2000,2650,1950,2700,10,50,SJ,all,0.5,C
11,1500,2525,1500,2500,1500,2550,10,50,SJ,all,0.5,C
12,1550,3000,1750,2900,1700,2950,10,50,SJ,all,0.5,C
13,1500,2500,1500,2500,1500,2500,10,50,SJ,all,0.5,C
14,1500,2600,2350,2350,2350,2350,10,50,SJ,all,0.5,C
15,1600,2950,1800,2650,1800,2700,10,50,SJ,all,0.5,C
16,2550,2750,NA,NA,NA,NA,10,50,SJ,all,0.5,C
17,1750,2650,1800,2600,1800,2650,10,50,SJ,all,0.5,C
18,1500,2600,1500,2550,1500,2600,10,50,SJ,all,0.5,C
19,1500,2750,1500,2550,1500,2600,10,50,SJ,all,0.5,C
20,2400,2475,NA,NA,NA,NA,10,50,SJ,all,0.5,C
21,1500,3600,2300,3550,2300,3550,10,50,SJ,all,0.5,C
22,NA,NA,NA,NA,NA,NA,10,50,SJ,all,0.5,C
23,2350,3600,2350,3550,2350,3600,10,50,SJ,all,0.5,C
24,2450,3450,3300,3300,3300,3350,10,50,SJ,all,0.5,C
25,1500,2900,1500,2900,1500,2950,10,50,SJ,all,0.5,C
26,1900,3250,2250,2950,2150,3000,10,50,SJ,all,0.5,C
27,2400,3350,2400,3300,2350,3350,10,50,SJ,all,0.5,C
28,1750,2900,1800,2800,1750,2850,10,50,SJ,all,0.5,C
29,1500,2900,1500,2850,1500,2900,10,50,SJ,all,0.5,C
30,2150,3450,2400,3400,2350,3450,10,50,SJ,all,0.5,C
1,1850,2625,2000,2550,1900,2650,11,50,SJ,all,0.5,C
2,NA,NA,NA,NA,NA,NA,11,50,SJ,all,0.5,C
3,2050,3150,2100,3100,2050,3150,11,50,SJ,all,0.5,C
4,1850,2450,2000,2350,1950,2400,11,50,SJ,all,0.5,C
5,1500,2800,1500,2800,1500,2850,11,50,SJ,all,0.5,C
6,1500,3050,1500,2950,1500,3000,11,50,SJ,all,0.5,C
7,1500,2900,1550,2850,1550,2850,11,50,SJ,all,0.5,C
8,1950,3150,2000,3100,1950,3150,11,50,SJ,all,0.5,C
9,1600,3450,1750,3450,1750,3450,11,50,SJ,all,0.5,C
10,1950,2850,2000,2600,1950,2650,11,50,SJ,all,0.5,C
11,1500,2525,1500,2400,1500,2450,11,50,SJ,all,0.5,C
12,1550,3000,1750,2900,1700,2950,11,50,SJ,all,0.5,C
13,1500,2500,1550,2500,1550,2500,11,50,SJ,all,0.5,C
14,1500,2600,NA,NA,NA,NA,11,50,SJ,all,0.5,C
15,1600,2950,1750,2600,1700,2650,11,50,SJ,all,0.5,C
16,2550,2750,NA,NA,NA,NA,11,50,SJ,all,0.5,C
17,1750,2650,1800,2550,1800,2550,11,50,SJ,all,0.5,C
18,1500,2600,1500,2500,1500,2550,11,50,SJ,all,0.5,C
19,1500,2750,1500,2550,1500,2650,11,50,SJ,all,0.5,C
20,2400,2475,NA,NA,NA,NA,11,50,SJ,all,0.5,C
21,1500,3600,2300,3550,2300,3600,11,50,SJ,all,0.5,C
22,NA,NA,NA,NA,NA,NA,11,50,SJ,all,0.5,C
23,2350,3600,2350,3550,2350,3600,11,50,SJ,all,0.5,C
24,2450,3450,3300,3400,3300,3400,11,50,SJ,all,0.5,C
25,1500,2900,1500,2900,1500,2950,11,50,SJ,all,0.5,C
26,1900,3250,2350,2400,2300,2450,11,50,SJ,all,0.5,C
27,2400,3350,2450,3300,2400,3350,11,50,SJ,all,0.5,C
28,1750,2900,1800,2800,1750,2850,11,50,SJ,all,0.5,C
29,1500,2900,1500,2800,1500,2850,11,50,SJ,all,0.5,C
30,2150,3450,2400,3400,2350,3400,11,50,SJ,all,0.5,C
1,1850,2625,2250,2550,2200,2600,12,50,SJ,all,0.5,C
2,NA,NA,NA,NA,NA,NA,12,50,SJ,all,0.5,C
3,2050,3150,2100,3100,2050,3150,12,50,SJ,all,0.5,C
4,1850,2450,2000,2400,1950,2450,12,50,SJ,all,0.5,C
5,1500,2800,1500,2800,1500,2850,12,50,SJ,all,0.5,C
6,1500,3050,1500,2900,1500,2900,12,50,SJ,all,0.5,C
7,1500,2900,1550,2850,1550,2850,12,50,SJ,all,0.5,C
8,1950,3150,2050,3050,2000,3050,12,50,SJ,all,0.5,C
9,1600,3450,1750,3450,1750,3450,12,50,SJ,all,0.5,C
10,1950,2850,2000,2600,1950,2650,12,50,SJ,all,0.5,C
11,1500,2525,1500,2450,1500,2500,12,50,SJ,all,0.5,C
12,1550,3000,1750,2800,1700,2850,12,50,SJ,all,0.5,C
13,1500,2500,1500,2500,1500,2500,12,50,SJ,all,0.5,C
14,1500,2600,1550,1550,1550,1600,12,50,SJ,all,0.5,C
15,1600,2950,1750,2600,1700,2650,12,50,SJ,all,0.5,C
16,2550,2750,NA,NA,NA,NA,12,50,SJ,all,0.5,C
17,1750,2650,1800,2600,1750,2650,12,50,SJ,all,0.5,C
18,1500,2600,1500,2500,1500,2550,12,50,SJ,all,0.5,C
19,1500,2750,2050,2050,2050,2100,12,50,SJ,all,0.5,C
20,2400,2475,NA,NA,NA,NA,12,50,SJ,all,0.5,C
21,1500,3600,2300,3550,2300,3600,12,50,SJ,all,0.5,C
22,NA,NA,NA,NA,NA,NA,12,50,SJ,all,0.5,C
23,2350,3600,2350,3550,2350,3600,12,50,SJ,all,0.5,C
24,2450,3450,2800,3300,2750,3350,12,50,SJ,all,0.5,C
25,1500,2900,1500,2900,1500,2950,12,50,SJ,all,0.5,C
26,1900,3250,2250,2950,2200,3000,12,50,SJ,all,0.5,C
27,2400,3350,2550,3300,2500,3350,12,50,SJ,all,0.5,C
28,1750,2900,1800,2800,1750,2850,12,50,SJ,all,0.5,C
29,1500,2900,1500,2650,1500,2750,12,50,SJ,all,0.5,C
30,2150,3450,2350,3400,2300,3450,12,50,SJ,all,0.5,C
1,1850,2625,2250,2550,2200,2550,13,50,SJ,all,0.5,C
2,NA,NA,NA,NA,NA,NA,13,50,SJ,all,0.5,C
3,2050,3150,2100,3100,2050,3150,13,50,SJ,all,0.5,C
4,1850,2450,2000,2350,1950,2400,13,50,SJ,all,0.5,C
5,1500,2800,1500,2800,1500,2850,13,50,SJ,all,0.5,C
6,1500,3050,1500,2950,1500,3000,13,50,SJ,all,0.5,C
7,1500,2900,1550,2800,1550,2850,13,50,SJ,all,0.5,C
8,1950,3150,2000,3100,1950,3150,13,50,SJ,all,0.5,C
9,1600,3450,1750,3450,1750,3450,13,50,SJ,all,0.5,C
10,1950,2850,2000,2650,1950,2700,13,50,SJ,all,0.5,C
11,1500,2525,1500,2450,1500,2500,13,50,SJ,all,0.5,C
12,1550,3000,1700,2900,1650,2950,13,50,SJ,all,0.5,C
13,1500,2500,1550,2500,1550,2500,13,50,SJ,all,0.5,C
14,1500,2600,NA,NA,NA,NA,13,50,SJ,all,0.5,C
15,1600,2950,1800,2650,1750,2700,13,50,SJ,all,0.5,C
16,2550,2750,NA,NA,NA,NA,13,50,SJ,all,0.5,C
17,1750,2650,1800,2600,1800,2650,13,50,SJ,all,0.5,C
18,1500,2600,1500,2450,1500,2500,13,50,SJ,all,0.5,C
19,1500,2750,1500,2600,1500,2700,13,50,SJ,all,0.5,C
20,2400,2475,NA,NA,NA,NA,13,50,SJ,all,0.5,C
21,1500,3600,2100,3550,2100,3550,13,50,SJ,all,0.5,C
22,NA,NA,NA,NA,NA,NA,13,50,SJ,all,0.5,C
23,2350,3600,2350,3550,2350,3600,13,50,SJ,all,0.5,C
24,2450,3450,2900,2900,2850,2950,13,50,SJ,all,0.5,C
25,1500,2900,1500,2900,1500,2950,13,50,SJ,all,0.5,C
