spp,true.lo,true.hi,obs.lo,obs.hi,mod.lo,mod.hi,sim,b,mtn,type,effort,era
29,2200,2900,2300,2800,2300,2800,3,100,SJ,all,2,C
30,2500,3600,2500,3600,2500,3600,3,100,SJ,all,2,C
1,1500,2700,1500,2600,1500,2700,4,100,SJ,all,2,C
2,1500,2700,1500,2600,1500,2600,4,100,SJ,all,2,C
3,1500,2700,1500,2600,1500,2600,4,100,SJ,all,2,C
4,1500,3600,1500,3600,1500,3600,4,100,SJ,all,2,C
5,NA,NA,NA,NA,NA,NA,4,100,SJ,all,2,C
6,2600,3600,3200,3600,3200,3600,4,100,SJ,all,2,C
7,1500,2900,1500,2700,1500,2700,4,100,SJ,all,2,C
8,1500,2800,1500,2700,1500,2700,4,100,SJ,all,2,C
9,2400,3600,2400,3600,2400,3600,4,100,SJ,all,2,C
10,1500,2600,1500,2500,1500,2500,4,100,SJ,all,2,C
11,2300,3400,2400,3400,2400,3400,4,100,SJ,all,2,C
12,1600,3600,1900,3600,1900,3600,4,100,SJ,all,2,C
13,1900,3200,2000,3100,2000,3100,4,100,SJ,all,2,C
14,2200,2900,2200,2900,2200,2900,4,100,SJ,all,2,C
15,1500,3600,1500,3600,1500,3600,4,100,SJ,all,2,C
16,2400,3600,2400,3600,2400,3600,4,100,SJ,all,2,C
17,1500,2700,1500,2700,1500,2700,4,100,SJ,all,2,C
18,2400,3600,2400,3600,2400,3600,4,100,SJ,all,2,C
19,1700,2900,1800,2800,1700,2800,4,100,SJ,all,2,C
20,NA,NA,NA,NA,NA,NA,4,100,SJ,all,2,C
21,1900,2800,2000,2600,2000,2600,4,100,SJ,all,2,C
22,1900,2700,2000,2400,2000,2400,4,100,SJ,all,2,C
23,1500,2500,1500,2400,1500,2400,4,100,SJ,all,2,C
24,1600,2200,1600,1900,1600,1900,4,100,SJ,all,2,C
25,1500,2600,1500,2600,1500,2600,4,100,SJ,all,2,C
26,2300,3600,2300,3600,2300,3600,4,100,SJ,all,2,C
27,1500,2600,1500,2600,1500,2700,4,100,SJ,all,2,C
28,1500,2800,1500,2600,1500,2700,4,100,SJ,all,2,C
29,2200,2900,2200,2800,2200,2800,4,100,SJ,all,2,C
30,2500,3600,2500,3600,2500,3600,4,100,SJ,all,2,C
1,1500,2700,1500,2700,1500,2700,5,100,SJ,all,2,C
2,1500,2700,1500,2600,1500,2600,5,100,SJ,all,2,C
3,1500,2700,1500,2600,1500,2600,5,100,SJ,all,2,C
4,1500,3600,1500,3600,1500,3600,5,100,SJ,all,2,C
5,NA,NA,NA,NA,NA,NA,5,100,SJ,all,2,C
6,2600,3600,3200,3600,3200,3600,5,100,SJ,all,2,C
7,1500,2900,1500,2700,1500,2800,5,100,SJ,all,2,C
8,1500,2800,1500,2800,1500,2800,5,100,SJ,all,2,C
9,2400,3600,2400,3600,2400,3600,5,100,SJ,all,2,C
10,1500,2600,1500,2500,1500,2500,5,100,SJ,all,2,C
11,2300,3400,2400,3400,2400,3400,5,100,SJ,all,2,C
12,1600,3600,1900,3600,1900,3600,5,100,SJ,all,2,C
13,1900,3200,1900,3100,1900,3100,5,100,SJ,all,2,C
14,2200,2900,2200,2900,2200,2900,5,100,SJ,all,2,C
15,1500,3600,1500,3600,1500,3600,5,100,SJ,all,2,C
16,2400,3600,2400,3600,2400,3600,5,100,SJ,all,2,C
17,1500,2700,1500,2700,1500,2700,5,100,SJ,all,2,C
18,2400,3600,2400,3600,2400,3600,5,100,SJ,all,2,C
19,1700,2900,1800,2800,1700,2800,5,100,SJ,all,2,C
20,NA,NA,NA,NA,NA,NA,5,100,SJ,all,2,C
21,1900,2800,2000,2700,2000,2700,5,100,SJ,all,2,C
22,1900,2700,2100,2300,2100,2300,5,100,SJ,all,2,C
23,1500,2500,1500,2400,1500,2400,5,100,SJ,all,2,C
24,1600,2200,1600,1900,1600,1900,5,100,SJ,all,2,C
25,1500,2600,1500,2600,1500,2600,5,100,SJ,all,2,C
26,2300,3600,2300,3600,2300,3600,5,100,SJ,all,2,C
27,1500,2600,1500,2600,1500,2700,5,100,SJ,all,2,C
28,1500,2800,1500,2800,1500,2900,5,100,SJ,all,2,C
29,2200,2900,2200,2800,2200,2800,5,100,SJ,all,2,C
30,2500,3600,2500,3600,2500,3600,5,100,SJ,all,2,C
1,1500,2700,1500,2600,1500,2700,6,100,SJ,all,2,C
2,1500,2700,1500,2600,1500,2700,6,100,SJ,all,2,C
3,1500,2700,1500,2600,1500,2600,6,100,SJ,all,2,C
4,1500,3600,1500,3600,1500,3600,6,100,SJ,all,2,C
5,NA,NA,NA,NA,NA,NA,6,100,SJ,all,2,C
6,2600,3600,3200,3600,3200,3600,6,100,SJ,all,2,C
7,1500,2900,1500,2700,1500,2700,6,100,SJ,all,2,C
8,1500,2800,1500,2700,1500,2700,6,100,SJ,all,2,C
9,2400,3600,2500,3600,2500,3600,6,100,SJ,all,2,C
10,1500,2600,1500,2500,1500,2500,6,100,SJ,all,2,C
11,2300,3400,2400,3400,2400,3400,6,100,SJ,all,2,C
12,1600,3600,1900,3600,1900,3600,6,100,SJ,all,2,C
13,1900,3200,2000,3100,2000,3100,6,100,SJ,all,2,C
14,2200,2900,2200,2900,2200,2900,6,100,SJ,all,2,C
15,1500,3600,1500,3600,1500,3600,6,100,SJ,all,2,C
16,2400,3600,2400,3600,2400,3600,6,100,SJ,all,2,C
17,1500,2700,1500,2700,1500,2700,6,100,SJ,all,2,C
18,2400,3600,2500,3600,2500,3600,6,100,SJ,all,2,C
19,1700,2900,1800,2800,1700,2800,6,100,SJ,all,2,C
20,NA,NA,NA,NA,NA,NA,6,100,SJ,all,2,C
21,1900,2800,2000,2700,2000,2700,6,100,SJ,all,2,C
22,1900,2700,2100,2300,2100,2300,6,100,SJ,all,2,C
23,1500,2500,1500,2400,1500,2400,6,100,SJ,all,2,C
24,1600,2200,1600,1900,1600,1900,6,100,SJ,all,2,C
25,1500,2600,1500,2600,1500,2600,6,100,SJ,all,2,C
26,2300,3600,2300,3600,2300,3600,6,100,SJ,all,2,C
27,1500,2600,1500,2600,1500,2700,6,100,SJ,all,2,C
28,1500,2800,1500,2600,1500,2700,6,100,SJ,all,2,C
29,2200,2900,2200,2800,2200,2800,6,100,SJ,all,2,C
30,2500,3600,2500,3600,2500,3600,6,100,SJ,all,2,C
1,1500,2700,1500,2600,1500,2700,7,100,SJ,all,2,C
2,1500,2700,1500,2600,1500,2700,7,100,SJ,all,2,C
3,1500,2700,1500,2600,1500,2600,7,100,SJ,all,2,C
4,1500,3600,1500,3600,1500,3600,7,100,SJ,all,2,C
5,NA,NA,NA,NA,NA,NA,7,100,SJ,all,2,C
6,2600,3600,3200,3600,3200,3600,7,100,SJ,all,2,C
7,1500,2900,1500,2500,1500,2500,7,100,SJ,all,2,C
8,1500,2800,1500,2700,1500,2700,7,100,SJ,all,2,C
9,2400,3600,2400,3600,2400,3600,7,100,SJ,all,2,C
10,1500,2600,1500,2500,1500,2500,7,100,SJ,all,2,C
11,2300,3400,2300,3400,2300,3400,7,100,SJ,all,2,C
12,1600,3600,1900,3600,1900,3600,7,100,SJ,all,2,C
13,1900,3200,2000,3100,2000,3100,7,100,SJ,all,2,C
14,2200,2900,2200,2900,2200,2900,7,100,SJ,all,2,C
15,1500,3600,1500,3600,1500,3600,7,100,SJ,all,2,C
16,2400,3600,2400,3600,2400,3600,7,100,SJ,all,2,C
17,1500,2700,1500,2700,1500,2700,7,100,SJ,all,2,C
18,2400,3600,2400,3600,2400,3600,7,100,SJ,all,2,C
19,1700,2900,1800,2700,1700,2700,7,100,SJ,all,2,C
20,NA,NA,NA,NA,NA,NA,7,100,SJ,all,2,C
21,1900,2800,2000,2600,2000,2600,7,100,SJ,all,2,C
22,1900,2700,2100,2400,2100,2400,7,100,SJ,all,2,C
23,1500,2500,1500,2400,1500,2400,7,100,SJ,all,2,C
24,1600,2200,1600,1900,1600,1900,7,100,SJ,all,2,C
25,1500,2600,1500,2600,1500,2600,7,100,SJ,all,2,C
26,2300,3600,2300,3600,2300,3600,7,100,SJ,all,2,C
27,1500,2600,1500,2600,1500,2700,7,100,SJ,all,2,C
28,1500,2800,1500,2800,1500,2900,7,100,SJ,all,2,C
29,2200,2900,2200,2800,2200,2800,7,100,SJ,all,2,C
30,2500,3600,2500,3600,2500,3600,7,100,SJ,all,2,C
1,1500,2700,1500,2600,1500,2700,8,100,SJ,all,2,C
2,1500,2700,1500,2600,1500,2600,8,100,SJ,all,2,C
3,1500,2700,1500,2600,1500,2600,8,100,SJ,all,2,C
4,1500,3600,1500,3600,1500,3600,8,100,SJ,all,2,C
5,NA,NA,NA,NA,NA,NA,8,100,SJ,all,2,C
6,2600,3600,3200,3600,3200,3600,8,100,SJ,all,2,C
7,1500,2900,1500,2600,1500,2700,8,100,SJ,all,2,C
8,1500,2800,1500,2800,1500,2800,8,100,SJ,all,2,C
9,2400,3600,2400,3600,2400,3600,8,100,SJ,all,2,C
10,1500,2600,1500,2500,1500,2500,8,100,SJ,all,2,C
11,2300,3400,2400,3400,2400,3400,8,100,SJ,all,2,C
12,1600,3600,1900,3600,1900,3600,8,100,SJ,all,2,C
13,1900,3200,2000,3100,2000,3100,8,100,SJ,all,2,C
14,2200,2900,2200,2900,2200,2900,8,100,SJ,all,2,C
15,1500,3600,1500,3600,1500,3600,8,100,SJ,all,2,C
16,2400,3600,2400,3600,2400,3600,8,100,SJ,all,2,C
17,1500,2700,1500,2700,1500,2700,8,100,SJ,all,2,C
18,2400,3600,2400,3600,2400,3600,8,100,SJ,all,2,C
19,1700,2900,1800,2800,1700,2800,8,100,SJ,all,2,C
20,NA,NA,NA,NA,NA,NA,8,100,SJ,all,2,C
21,1900,2800,2000,2600,2000,2600,8,100,SJ,all,2,C
22,1900,2700,2100,2400,2100,2400,8,100,SJ,all,2,C
23,1500,2500,1500,2400,1500,2400,8,100,SJ,all,2,C
24,1600,2200,1600,1900,1600,1900,8,100,SJ,all,2,C
25,1500,2600,1500,2600,1500,2600,8,100,SJ,all,2,C
26,2300,3600,2300,3600,2300,3600,8,100,SJ,all,2,C
27,1500,2600,1500,2600,1500,2700,8,100,SJ,all,2,C
28,1500,2800,1500,2600,1500,2700,8,100,SJ,all,2,C
29,2200,2900,2200,2800,2200,2800,8,100,SJ,all,2,C
30,2500,3600,2500,3600,2500,3600,8,100,SJ,all,2,C
1,1500,2700,1500,2600,1500,2700,9,100,SJ,all,2,C
2,1500,2700,1500,2600,1500,2600,9,100,SJ,all,2,C
3,1500,2700,1500,2600,1500,2600,9,100,SJ,all,2,C
4,1500,3600,1500,3600,1500,3600,9,100,SJ,all,2,C
5,NA,NA,NA,NA,NA,NA,9,100,SJ,all,2,C
6,2600,3600,3400,3600,3400,3600,9,100,SJ,all,2,C
7,1500,2900,1500,2800,1500,2800,9,100,SJ,all,2,C
8,1500,2800,1500,2700,1500,2700,9,100,SJ,all,2,C
9,2400,3600,2400,3600,2400,3600,9,100,SJ,all,2,C
10,1500,2600,1500,2500,1500,2500,9,100,SJ,all,2,C
11,2300,3400,2400,3400,2400,3400,9,100,SJ,all,2,C
12,1600,3600,1900,3600,1900,3600,9,100,SJ,all,2,C
13,1900,3200,2000,3100,2000,3100,9,100,SJ,all,2,C
14,2200,2900,2200,2900,2200,2900,9,100,SJ,all,2,C
15,1500,3600,1500,3600,1500,3600,9,100,SJ,all,2,C
16,2400,3600,2400,3600,2400,3600,9,100,SJ,all,2,C
17,1500,2700,1500,2700,1500,2700,9,100,SJ,all,2,C
18,2400,3600,2500,3600,2500,3600,9,100,SJ,all,2,C
19,1700,2900,1800,2800,1700,2800,9,100,SJ,all,2,C
20,NA,NA,NA,NA,NA,NA,9,100,SJ,all,2,C
21,1900,2800,2000,2600,2000,2600,9,100,SJ,all,2,C
22,1900,2700,2100,2400,2100,2400,9,100,SJ,all,2,C
23,1500,2500,1500,2400,1500,2400,9,100,SJ,all,2,C
24,1600,2200,1600,1900,1600,1900,9,100,SJ,all,2,C
25,1500,2600,1500,2600,1500,2600,9,100,SJ,all,2,C
26,2300,3600,2300,3600,2300,3600,9,100,SJ,all,2,C
27,1500,2600,1500,2600,1500,2600,9,100,SJ,all,2,C
28,1500,2800,1500,2800,1500,2900,9,100,SJ,all,2,C
29,2200,2900,2200,2800,2200,2800,9,100,SJ,all,2,C
30,2500,3600,2500,3600,2500,3600,9,100,SJ,all,2,C
1,1500,2700,1500,2700,1500,2700,10,100,SJ,all,2,C
2,1500,2700,1500,2600,1500,2700,10,100,SJ,all,2,C
3,1500,2700,1500,2600,1500,2700,10,100,SJ,all,2,C
4,1500,3600,1500,3600,1500,3600,10,100,SJ,all,2,C
5,NA,NA,NA,NA,NA,NA,10,100,SJ,all,2,C
6,2600,3600,3200,3600,3200,3600,10,100,SJ,all,2,C
7,1500,2900,1500,2800,1500,2800,10,100,SJ,all,2,C
8,1500,2800,1500,2700,1500,2700,10,100,SJ,all,2,C
9,2400,3600,2400,3600,2400,3600,10,100,SJ,all,2,C
10,1500,2600,1500,2500,1500,2500,10,100,SJ,all,2,C
11,2300,3400,2400,3400,2400,3400,10,100,SJ,all,2,C
12,1600,3600,1800,3600,1700,3600,10,100,SJ,all,2,C
13,1900,3200,2000,3100,2000,3100,10,100,SJ,all,2,C
14,2200,2900,2200,2900,2200,2900,10,100,SJ,all,2,C
15,1500,3600,1500,3600,1500,3600,10,100,SJ,all,2,C
16,2400,3600,2400,3600,2400,3600,10,100,SJ,all,2,C
17,1500,2700,1500,2700,1500,2700,10,100,SJ,all,2,C
18,2400,3600,2400,3600,2400,3600,10,100,SJ,all,2,C
19,1700,2900,1800,2700,1700,2700,10,100,SJ,all,2,C
20,NA,NA,NA,NA,NA,NA,10,100,SJ,all,2,C
21,1900,2800,2000,2700,2000,2700,10,100,SJ,all,2,C
22,1900,2700,2100,2400,2100,2400,10,100,SJ,all,2,C
23,1500,2500,1500,2400,1500,2400,10,100,SJ,all,2,C
24,1600,2200,1600,1600,1600,1700,10,100,SJ,all,2,C
25,1500,2600,1500,2600,1500,2600,10,100,SJ,all,2,C
26,2300,3600,2300,3600,2300,3600,10,100,SJ,all,2,C
27,1500,2600,1500,2600,1500,2700,10,100,SJ,all,2,C
28,1500,2800,1500,2800,1500,2900,10,100,SJ,all,2,C
29,2200,2900,2200,2800,2200,2800,10,100,SJ,all,2,C
30,2500,3600,2500,3600,2500,3600,10,100,SJ,all,2,C
1,1500,2700,1500,2600,1500,2700,11,100,SJ,all,2,C
2,1500,2700,1500,2600,1500,2600,11,100,SJ,all,2,C
3,1500,2700,1500,2600,1500,2600,11,100,SJ,all,2,C
4,1500,3600,1500,3600,1500,3600,11,100,SJ,all,2,C
5,NA,NA,NA,NA,NA,NA,11,100,SJ,all,2,C
6,2600,3600,2300,3600,2300,3600,11,100,SJ,all,2,C
7,1500,2900,1500,2800,1500,2800,11,100,SJ,all,2,C
8,1500,2800,1500,2800,1500,2800,11,100,SJ,all,2,C
9,2400,3600,2400,3600,2400,3600,11,100,SJ,all,2,C
10,1500,2600,1500,2500,1500,2500,11,100,SJ,all,2,C
11,2300,3400,2400,3400,2400,3400,11,100,SJ,all,2,C
12,1600,3600,1900,3600,1900,3600,11,100,SJ,all,2,C
13,1900,3200,2000,3100,2000,3100,11,100,SJ,all,2,C
14,2200,2900,2400,2600,2400,2600,11,100,SJ,all,2,C
15,1500,3600,1500,3600,1500,3600,11,100,SJ,all,2,C
16,2400,3600,2400,3600,2400,3600,11,100,SJ,all,2,C
17,1500,2700,1500,2700,1500,2700,11,100,SJ,all,2,C
18,2400,3600,2500,3600,2500,3600,11,100,SJ,all,2,C
19,1700,2900,1800,2800,1700,2800,11,100,SJ,all,2,C
20,NA,NA,NA,NA,NA,NA,11,100,SJ,all,2,C
21,1900,2800,2000,2600,2000,2600,11,100,SJ,all,2,C
22,1900,2700,2100,2300,2100,2300,11,100,SJ,all,2,C
23,1500,2500,1500,2400,1500,2400,11,100,SJ,all,2,C
24,1600,2200,1600,1900,1600,1900,11,100,SJ,all,2,C
25,1500,2600,1500,2600,1500,2600,11,100,SJ,all,2,C
26,2300,3600,2300,3600,2300,3600,11,100,SJ,all,2,C
27,1500,2600,1500,2600,1500,2700,11,100,SJ,all,2,C
28,1500,2800,1500,2700,1500,2800,11,100,SJ,all,2,C
29,2200,2900,2200,2800,2200,2800,11,100,SJ,all,2,C
30,2500,3600,2500,3600,2500,3600,11,100,SJ,all,2,C
1,1500,2700,1500,2600,1500,2700,12,100,SJ,all,2,C
2,1500,2700,1500,2600,1500,2700,12,100,SJ,all,2,C
3,1500,2700,1500,2600,1500,2600,12,100,SJ,all,2,C
4,1500,3600,1500,3600,1500,3600,12,100,SJ,all,2,C
5,NA,NA,NA,NA,NA,NA,12,100,SJ,all,2,C
6,2600,3600,3200,3600,3200,3600,12,100,SJ,all,2,C
7,1500,2900,1500,2600,1500,2700,12,100,SJ,all,2,C
8,1500,2800,1500,2700,1500,2700,12,100,SJ,all,2,C
9,2400,3600,2400,3600,2400,3600,12,100,SJ,all,2,C
10,1500,2600,1500,2500,1500,2500,12,100,SJ,all,2,C
11,2300,3400,2400,3400,2400,3400,12,100,SJ,all,2,C
12,1600,3600,1900,3600,1900,3600,12,100,SJ,all,2,C
13,1900,3200,2000,3100,2000,3100,12,100,SJ,all,2,C
14,2200,2900,2300,2900,2300,2900,12,100,SJ,all,2,C
15,1500,3600,1500,3600,1500,3600,12,100,SJ,all,2,C
16,2400,3600,2400,3600,2400,3600,12,100,SJ,all,2,C
17,1500,2700,1500,2700,1500,2700,12,100,SJ,all,2,C
18,2400,3600,2400,3600,2400,3600,12,100,SJ,all,2,C
19,1700,2900,1800,2800,1700,2800,12,100,SJ,all,2,C
20,NA,NA,NA,NA,NA,NA,12,100,SJ,all,2,C
21,1900,2800,2000,2700,2000,2700,12,100,SJ,all,2,C
22,1900,2700,2000,2300,2000,2300,12,100,SJ,all,2,C
23,1500,2500,1500,2400,1500,2400,12,100,SJ,all,2,C
24,1600,2200,1600,1900,1600,1900,12,100,SJ,all,2,C
25,1500,2600,1500,2600,1500,2600,12,100,SJ,all,2,C
26,2300,3600,2300,3600,2300,3600,12,100,SJ,all,2,C
27,1500,2600,1500,2600,1500,2700,12,100,SJ,all,2,C
28,1500,2800,1500,2800,1500,2900,12,100,SJ,all,2,C
29,2200,2900,2200,2800,2200,2800,12,100,SJ,all,2,C
30,2500,3600,2500,3600,2500,3600,12,100,SJ,all,2,C
1,1500,2700,1500,2600,1500,2700,13,100,SJ,all,2,C
2,1500,2700,1500,2600,1500,2600,13,100,SJ,all,2,C
3,1500,2700,1500,2600,1500,2600,13,100,SJ,all,2,C
4,1500,3600,1500,3600,1500,3600,13,100,SJ,all,2,C
5,NA,NA,NA,NA,NA,NA,13,100,SJ,all,2,C
6,2600,3600,3200,3600,3200,3600,13,100,SJ,all,2,C
7,1500,2900,1500,2600,1500,2700,13,100,SJ,all,2,C
8,1500,2800,1500,2700,1500,2700,13,100,SJ,all,2,C
9,2400,3600,2400,3600,2400,3600,13,100,SJ,all,2,C
10,1500,2600,1500,2500,1500,2500,13,100,SJ,all,2,C
11,2300,3400,2400,3400,2400,3400,13,100,SJ,all,2,C
12,1600,3600,1600,3600,1600,3600,13,100,SJ,all,2,C
13,1900,3200,2000,3100,2000,3100,13,100,SJ,all,2,C
14,2200,2900,2500,2900,2500,2900,13,100,SJ,all,2,C
15,1500,3600,1500,3600,1500,3600,13,100,SJ,all,2,C
16,2400,3600,2400,3600,2400,3600,13,100,SJ,all,2,C
17,1500,2700,1500,2700,1500,2700,13,100,SJ,all,2,C
18,2400,3600,2400,3600,2400,3600,13,100,SJ,all,2,C
19,1700,2900,1800,2700,1700,2700,13,100,SJ,all,2,C
20,NA,NA,NA,NA,NA,NA,13,100,SJ,all,2,C
21,1900,2800,2000,2700,2000,2700,13,100,SJ,all,2,C
22,1900,2700,2100,2300,2100,2300,13,100,SJ,all,2,C
23,1500,2500,1500,2400,1500,2400,13,100,SJ,all,2,C
24,1600,2200,1600,1900,1600,1900,13,100,SJ,all,2,C
25,1500,2600,1500,2600,1500,2600,13,100,SJ,all,2,C
26,2300,3600,2300,3600,2300,3600,13,100,SJ,all,2,C
27,1500,2600,1500,2600,1500,2700,13,100,SJ,all,2,C
28,1500,2800,1500,2500,1500,2500,13,100,SJ,all,2,C
29,2200,2900,2200,2800,2200,2800,13,100,SJ,all,2,C
30,2500,3600,2500,3600,2500,3600,13,100,SJ,all,2,C
1,1500,2700,1500,2600,1500,2700,14,100,SJ,all,2,C
2,1500,2700,1500,2600,1500,2600,14,100,SJ,all,2,C
3,1500,2700,1500,2600,1500,2600,14,100,SJ,all,2,C
4,1500,3600,1500,3600,1500,3600,14,100,SJ,all,2,C
5,NA,NA,NA,NA,NA,NA,14,100,SJ,all,2,C
6,2600,3600,3200,3600,3200,3600,14,100,SJ,all,2,C
7,1500,2900,1500,2800,1500,2800,14,100,SJ,all,2,C
8,1500,2800,1500,2700,1500,2700,14,100,SJ,all,2,C
9,2400,3600,2400,3600,2400,3600,14,100,SJ,all,2,C
10,1500,2600,1500,2500,1500,2500,14,100,SJ,all,2,C
11,2300,3400,2400,3400,2400,3400,14,100,SJ,all,2,C
12,1600,3600,1900,3600,1900,3600,14,100,SJ,all,2,C
13,1900,3200,2000,3100,2000,3100,14,100,SJ,all,2,C
14,2200,2900,2200,2900,2200,2900,14,100,SJ,all,2,C
15,1500,3600,1500,3600,1500,3600,14,100,SJ,all,2,C
16,2400,3600,2400,3600,2400,3600,14,100,SJ,all,2,C
17,1500,2700,1500,2700,1500,2700,14,100,SJ,all,2,C
18,2400,3600,2500,3600,2500,3600,14,100,SJ,all,2,C
