spp,true.lo,true.hi,obs.lo,obs.hi,mod.lo,mod.hi,sim,b,mtn,type,effort,era
10,1550,2400,1550,2400,1550,2400,4,50,FR,all,2,C
11,1550,2900,1550,2900,1550,2900,4,50,FR,all,2,C
12,1550,3000,1550,2850,1550,2900,4,50,FR,all,2,C
13,2450,3750,2650,3650,2600,3650,4,50,FR,all,2,C
14,1550,2950,1550,2950,1550,2950,4,50,FR,all,2,C
15,1550,3100,1550,3050,1550,3050,4,50,FR,all,2,C
16,1900,3200,1950,3150,1950,3150,4,50,FR,all,2,C
17,2500,3750,2600,3750,2550,3750,4,50,FR,all,2,C
18,2000,3600,2050,3500,2050,3500,4,50,FR,all,2,C
19,1900,3150,2000,3150,2000,3150,4,50,FR,all,2,C
20,1550,2950,1550,2950,1550,2950,4,50,FR,all,2,C
21,1900,2850,2100,2750,2050,2750,4,50,FR,all,2,C
22,2150,3600,2200,3200,2200,3200,4,50,FR,all,2,C
23,1550,2500,1550,2450,1550,2500,4,50,FR,all,2,C
24,2000,2700,2150,2600,2150,2600,4,50,FR,all,2,C
25,1700,3750,1850,3750,1850,3750,4,50,FR,all,2,C
26,2250,2800,2400,2800,2350,2800,4,50,FR,all,2,C
27,2350,3250,2450,3050,2450,3050,4,50,FR,all,2,C
28,1550,2900,1700,2750,1700,2750,4,50,FR,all,2,C
29,2050,3200,2100,3150,2050,3150,4,50,FR,all,2,C
30,1850,2650,1900,2450,1900,2500,4,50,FR,all,2,C
31,1600,3000,1550,3000,1550,3000,4,50,FR,all,2,C
1,1550,3000,1700,2800,1700,2800,5,50,FR,all,2,C
2,2150,3600,2150,3450,2150,3450,5,50,FR,all,2,C
3,1550,2650,1550,2500,1550,2550,5,50,FR,all,2,C
4,2050,3550,2150,3550,2150,3600,5,50,FR,all,2,C
5,1650,2750,1750,2250,1750,2300,5,50,FR,all,2,C
6,1900,2850,1900,2850,1900,2850,5,50,FR,all,2,C
7,1550,2950,1550,2950,1550,2950,5,50,FR,all,2,C
8,1550,3450,1550,3400,1550,3400,5,50,FR,all,2,C
9,2300,3350,2400,3250,2350,3250,5,50,FR,all,2,C
10,1550,2400,1550,2400,1550,2400,5,50,FR,all,2,C
11,1550,2900,1550,2900,1550,2900,5,50,FR,all,2,C
12,1550,3000,1550,2900,1550,2950,5,50,FR,all,2,C
13,2450,3750,2650,3650,2600,3650,5,50,FR,all,2,C
14,1550,2950,1550,2950,1550,2950,5,50,FR,all,2,C
15,1550,3100,1700,3100,1650,3100,5,50,FR,all,2,C
16,1900,3200,1950,3150,1950,3150,5,50,FR,all,2,C
17,2500,3750,2550,3750,2550,3750,5,50,FR,all,2,C
18,2000,3600,2050,3500,2050,3500,5,50,FR,all,2,C
19,1900,3150,2000,3150,2000,3150,5,50,FR,all,2,C
20,1550,2950,1550,2900,1550,2900,5,50,FR,all,2,C
21,1900,2850,2100,2700,2050,2700,5,50,FR,all,2,C
22,2150,3600,2200,3200,2200,3200,5,50,FR,all,2,C
23,1550,2500,1550,2450,1550,2500,5,50,FR,all,2,C
24,2000,2700,2000,2600,2000,2600,5,50,FR,all,2,C
25,1700,3750,1850,3750,1850,3750,5,50,FR,all,2,C
26,2250,2800,2350,2800,2300,2800,5,50,FR,all,2,C
27,2350,3250,2450,3050,2450,3050,5,50,FR,all,2,C
28,1550,2900,1600,2750,1600,2750,5,50,FR,all,2,C
29,2050,3200,2100,3150,2050,3150,5,50,FR,all,2,C
30,1850,2650,1900,2450,1900,2500,5,50,FR,all,2,C
31,1600,3000,1550,3000,1550,3000,5,50,FR,all,2,C
1,1550,3000,1550,2800,1550,2800,6,50,FR,all,2,C
2,2150,3600,2150,3450,2150,3450,6,50,FR,all,2,C
3,1550,2650,1550,2450,1550,2500,6,50,FR,all,2,C
4,2050,3550,2150,3550,2150,3600,6,50,FR,all,2,C
5,1650,2750,1750,2450,1750,2500,6,50,FR,all,2,C
6,1900,2850,1900,2850,1900,2850,6,50,FR,all,2,C
7,1550,2950,1550,2950,1550,2950,6,50,FR,all,2,C
8,1550,3450,1550,3400,1550,3400,6,50,FR,all,2,C
9,2300,3350,2400,3250,2350,3250,6,50,FR,all,2,C
10,1550,2400,1550,2400,1550,2400,6,50,FR,all,2,C
11,1550,2900,1600,2850,1550,2850,6,50,FR,all,2,C
12,1550,3000,1550,2900,1550,2950,6,50,FR,all,2,C
13,2450,3750,2650,3650,2600,3650,6,50,FR,all,2,C
14,1550,2950,1550,2950,1550,2950,6,50,FR,all,2,C
15,1550,3100,1550,3000,1550,3000,6,50,FR,all,2,C
16,1900,3200,1950,3150,1950,3150,6,50,FR,all,2,C
17,2500,3750,2650,3750,2650,3750,6,50,FR,all,2,C
18,2000,3600,2050,3500,2050,3500,6,50,FR,all,2,C
19,1900,3150,1900,3150,1900,3150,6,50,FR,all,2,C
20,1550,2950,1600,2950,1600,2950,6,50,FR,all,2,C
21,1900,2850,2100,2800,2050,2800,6,50,FR,all,2,C
22,2150,3600,2200,3200,2200,3200,6,50,FR,all,2,C
23,1550,2500,1550,2450,1550,2500,6,50,FR,all,2,C
24,2000,2700,2150,2250,2150,2300,6,50,FR,all,2,C
25,1700,3750,1850,3750,1850,3750,6,50,FR,all,2,C
26,2250,2800,2400,2800,2350,2800,6,50,FR,all,2,C
27,2350,3250,2450,3050,2400,3050,6,50,FR,all,2,C
28,1550,2900,1550,2750,1550,2750,6,50,FR,all,2,C
29,2050,3200,2100,3150,2050,3150,6,50,FR,all,2,C
30,1850,2650,1900,2550,1900,2600,6,50,FR,all,2,C
31,1600,3000,1550,3000,1550,3000,6,50,FR,all,2,C
1,1550,3000,1550,2800,1550,2800,7,50,FR,all,2,C
2,2150,3600,2150,3450,2150,3450,7,50,FR,all,2,C
3,1550,2650,1600,2500,1600,2550,7,50,FR,all,2,C
4,2050,3550,2150,3550,2150,3600,7,50,FR,all,2,C
5,1650,2750,1750,2650,1700,2700,7,50,FR,all,2,C
6,1900,2850,1900,2850,1900,2850,7,50,FR,all,2,C
7,1550,2950,1550,2950,1550,2950,7,50,FR,all,2,C
8,1550,3450,1550,3400,1550,3400,7,50,FR,all,2,C
9,2300,3350,2450,3250,2450,3250,7,50,FR,all,2,C
10,1550,2400,1550,2400,1550,2400,7,50,FR,all,2,C
11,1550,2900,1550,2850,1550,2850,7,50,FR,all,2,C
12,1550,3000,1550,2950,1550,3000,7,50,FR,all,2,C
13,2450,3750,2650,3650,2600,3650,7,50,FR,all,2,C
14,1550,2950,1550,2950,1550,2950,7,50,FR,all,2,C
15,1550,3100,1550,2950,1550,3000,7,50,FR,all,2,C
16,1900,3200,1950,3150,1950,3150,7,50,FR,all,2,C
17,2500,3750,2650,3750,2650,3750,7,50,FR,all,2,C
18,2000,3600,2050,3550,2050,3550,7,50,FR,all,2,C
19,1900,3150,2000,3100,2000,3100,7,50,FR,all,2,C
20,1550,2950,1550,2850,1550,2850,7,50,FR,all,2,C
21,1900,2850,2100,2700,2050,2700,7,50,FR,all,2,C
22,2150,3600,2200,3250,2200,3250,7,50,FR,all,2,C
23,1550,2500,1550,2450,1550,2500,7,50,FR,all,2,C
24,2000,2700,2000,2250,2000,2300,7,50,FR,all,2,C
25,1700,3750,1850,3750,1850,3750,7,50,FR,all,2,C
26,2250,2800,2300,2800,2300,2800,7,50,FR,all,2,C
27,2350,3250,2450,3050,2450,3050,7,50,FR,all,2,C
28,1550,2900,1550,2750,1550,2750,7,50,FR,all,2,C
29,2050,3200,2100,3150,2050,3150,7,50,FR,all,2,C
30,1850,2650,1900,2600,1900,2600,7,50,FR,all,2,C
31,1600,3000,1550,3000,1550,3000,7,50,FR,all,2,C
1,1550,3000,1600,2800,1600,2800,8,50,FR,all,2,C
2,2150,3600,2150,3450,2150,3450,8,50,FR,all,2,C
3,1550,2650,1550,2500,1550,2550,8,50,FR,all,2,C
4,2050,3550,2150,3550,2150,3600,8,50,FR,all,2,C
5,1650,2750,1700,2250,1650,2300,8,50,FR,all,2,C
6,1900,2850,1900,2850,1900,2850,8,50,FR,all,2,C
7,1550,2950,1550,2950,1550,2950,8,50,FR,all,2,C
8,1550,3450,1550,3400,1550,3400,8,50,FR,all,2,C
9,2300,3350,2400,3250,2350,3250,8,50,FR,all,2,C
10,1550,2400,1550,2400,1550,2400,8,50,FR,all,2,C
11,1550,2900,1700,2850,1700,2850,8,50,FR,all,2,C
12,1550,3000,1700,2950,1650,3000,8,50,FR,all,2,C
13,2450,3750,2700,3700,2650,3700,8,50,FR,all,2,C
14,1550,2950,1550,2950,1550,2950,8,50,FR,all,2,C
15,1550,3100,1550,3100,1550,3100,8,50,FR,all,2,C
16,1900,3200,1950,3150,1950,3150,8,50,FR,all,2,C
17,2500,3750,2550,3750,2550,3750,8,50,FR,all,2,C
18,2000,3600,2050,3500,2050,3500,8,50,FR,all,2,C
19,1900,3150,2000,3100,2000,3100,8,50,FR,all,2,C
20,1550,2950,1600,2950,1600,2950,8,50,FR,all,2,C
21,1900,2850,2100,2800,2050,2800,8,50,FR,all,2,C
22,2150,3600,2200,3250,2200,3250,8,50,FR,all,2,C
23,1550,2500,1550,2450,1550,2500,8,50,FR,all,2,C
24,2000,2700,2000,2250,2000,2300,8,50,FR,all,2,C
25,1700,3750,1850,3750,1850,3750,8,50,FR,all,2,C
26,2250,2800,2300,2800,2300,2800,8,50,FR,all,2,C
27,2350,3250,2450,3050,2450,3050,8,50,FR,all,2,C
28,1550,2900,1550,2750,1550,2750,8,50,FR,all,2,C
29,2050,3200,2100,3150,2050,3150,8,50,FR,all,2,C
30,1850,2650,1900,2650,1900,2700,8,50,FR,all,2,C
31,1600,3000,1550,3000,1550,3000,8,50,FR,all,2,C
1,1550,3000,1600,2800,1600,2800,9,50,FR,all,2,C
2,2150,3600,2150,3450,2150,3450,9,50,FR,all,2,C
3,1550,2650,1550,2500,1550,2550,9,50,FR,all,2,C
4,2050,3550,2150,3550,2150,3550,9,50,FR,all,2,C
5,1650,2750,1750,2250,1750,2300,9,50,FR,all,2,C
6,1900,2850,1900,2850,1900,2850,9,50,FR,all,2,C
7,1550,2950,1550,2950,1550,2950,9,50,FR,all,2,C
8,1550,3450,1550,3400,1550,3400,9,50,FR,all,2,C
9,2300,3350,2400,3250,2350,3250,9,50,FR,all,2,C
10,1550,2400,1550,2400,1550,2400,9,50,FR,all,2,C
11,1550,2900,1600,2900,1600,2900,9,50,FR,all,2,C
12,1550,3000,1600,2950,1550,3000,9,50,FR,all,2,C
13,2450,3750,2650,3650,2600,3650,9,50,FR,all,2,C
14,1550,2950,1550,2950,1550,2950,9,50,FR,all,2,C
15,1550,3100,1550,3100,1550,3100,9,50,FR,all,2,C
16,1900,3200,1950,3150,1950,3150,9,50,FR,all,2,C
17,2500,3750,2650,3750,2650,3750,9,50,FR,all,2,C
18,2000,3600,2050,3500,2050,3500,9,50,FR,all,2,C
19,1900,3150,2000,3150,2000,3150,9,50,FR,all,2,C
20,1550,2950,1550,2950,1550,2950,9,50,FR,all,2,C
21,1900,2850,2100,2700,2050,2700,9,50,FR,all,2,C
22,2150,3600,2200,3300,2200,3300,9,50,FR,all,2,C
23,1550,2500,1550,2450,1550,2500,9,50,FR,all,2,C
24,2000,2700,2000,2350,2000,2350,9,50,FR,all,2,C
25,1700,3750,1850,3750,1850,3750,9,50,FR,all,2,C
26,2250,2800,2350,2800,2300,2800,9,50,FR,all,2,C
27,2350,3250,2450,3050,2450,3050,9,50,FR,all,2,C
28,1550,2900,1550,2750,1550,2750,9,50,FR,all,2,C
29,2050,3200,2100,3100,2050,3100,9,50,FR,all,2,C
30,1850,2650,1900,2450,1900,2500,9,50,FR,all,2,C
31,1600,3000,1550,3000,1550,3000,9,50,FR,all,2,C
1,1550,3000,1600,2800,1600,2800,10,50,FR,all,2,C
2,2150,3600,2150,3450,2150,3450,10,50,FR,all,2,C
3,1550,2650,1550,2500,1550,2550,10,50,FR,all,2,C
4,2050,3550,2150,3550,2150,3600,10,50,FR,all,2,C
5,1650,2750,1750,2650,1750,2700,10,50,FR,all,2,C
6,1900,2850,1900,2850,1900,2850,10,50,FR,all,2,C
7,1550,2950,1550,2950,1550,2950,10,50,FR,all,2,C
8,1550,3450,1550,3400,1550,3400,10,50,FR,all,2,C
9,2300,3350,2400,3250,2350,3250,10,50,FR,all,2,C
10,1550,2400,1550,2400,1550,2400,10,50,FR,all,2,C
11,1550,2900,1550,2850,1550,2850,10,50,FR,all,2,C
12,1550,3000,1600,2900,1550,2950,10,50,FR,all,2,C
13,2450,3750,2650,3650,2600,3650,10,50,FR,all,2,C
14,1550,2950,1550,2950,1550,2950,10,50,FR,all,2,C
15,1550,3100,1550,2950,1550,3000,10,50,FR,all,2,C
16,1900,3200,1950,3150,1950,3150,10,50,FR,all,2,C
17,2500,3750,2600,3750,2550,3750,10,50,FR,all,2,C
18,2000,3600,2000,3500,2000,3500,10,50,FR,all,2,C
19,1900,3150,2000,3100,2000,3100,10,50,FR,all,2,C
20,1550,2950,1550,2900,1550,2900,10,50,FR,all,2,C
21,1900,2850,2100,2800,2050,2800,10,50,FR,all,2,C
22,2150,3600,2150,3200,2150,3200,10,50,FR,all,2,C
23,1550,2500,1550,2450,1550,2500,10,50,FR,all,2,C
24,2000,2700,2150,2350,2150,2350,10,50,FR,all,2,C
25,1700,3750,1850,3750,1850,3750,10,50,FR,all,2,C
26,2250,2800,2300,2800,2300,2800,10,50,FR,all,2,C
27,2350,3250,2450,3050,2450,3050,10,50,FR,all,2,C
28,1550,2900,1550,2750,1550,2750,10,50,FR,all,2,C
29,2050,3200,2100,3150,2050,3150,10,50,FR,all,2,C
30,1850,2650,1900,2550,1900,2600,10,50,FR,all,2,C
31,1600,3000,1550,2850,1550,2850,10,50,FR,all,2,C
1,1550,3000,1600,2800,1600,2800,11,50,FR,all,2,C
2,2150,3600,2150,3450,2150,3450,11,50,FR,all,2,C
3,1550,2650,1550,2450,1550,2500,11,50,FR,all,2,C
4,2050,3550,2150,3550,2150,3600,11,50,FR,all,2,C
5,1650,2750,1750,2450,1700,2500,11,50,FR,all,2,C
6,1900,2850,1900,2850,1900,2850,11,50,FR,all,2,C
7,1550,2950,1550,2950,1550,2950,11,50,FR,all,2,C
8,1550,3450,1550,3400,1550,3400,11,50,FR,all,2,C
9,2300,3350,2450,3350,2400,3350,11,50,FR,all,2,C
10,1550,2400,1550,2400,1550,2400,11,50,FR,all,2,C
11,1550,2900,1550,2850,1550,2900,11,50,FR,all,2,C
12,1550,3000,1650,2900,1600,2950,11,50,FR,all,2,C
13,2450,3750,2650,3650,2600,3650,11,50,FR,all,2,C
14,1550,2950,1550,2950,1550,2950,11,50,FR,all,2,C
15,1550,3100,1550,3000,1550,3050,11,50,FR,all,2,C
16,1900,3200,1950,3150,1950,3150,11,50,FR,all,2,C
17,2500,3750,2600,3750,2550,3750,11,50,FR,all,2,C
18,2000,3600,2150,3500,2150,3500,11,50,FR,all,2,C
19,1900,3150,2000,3100,2000,3100,11,50,FR,all,2,C
20,1550,2950,1550,2900,1550,2900,11,50,FR,all,2,C
21,1900,2850,2100,2800,2050,2800,11,50,FR,all,2,C
22,2150,3600,2200,3200,2200,3200,11,50,FR,all,2,C
23,1550,2500,1550,2450,1550,2500,11,50,FR,all,2,C
24,2000,2700,2150,2700,2150,2700,11,50,FR,all,2,C
25,1700,3750,1850,3750,1850,3750,11,50,FR,all,2,C
26,2250,2800,2400,2800,2350,2800,11,50,FR,all,2,C
27,2350,3250,2450,3050,2400,3050,11,50,FR,all,2,C
28,1550,2900,1550,2750,1550,2750,11,50,FR,all,2,C
29,2050,3200,2050,3150,2050,3150,11,50,FR,all,2,C
30,1850,2650,1900,2600,1900,2650,11,50,FR,all,2,C
31,1600,3000,1550,3000,1550,3000,11,50,FR,all,2,C
1,1550,3000,1600,2850,1600,2850,12,50,FR,all,2,C
2,2150,3600,2150,3450,2150,3450,12,50,FR,all,2,C
3,1550,2650,1550,2500,1550,2550,12,50,FR,all,2,C
4,2050,3550,2150,3550,2150,3600,12,50,FR,all,2,C
5,1650,2750,1750,2450,1750,2450,12,50,FR,all,2,C
6,1900,2850,1900,2850,1900,2850,12,50,FR,all,2,C
7,1550,2950,1550,2950,1550,2950,12,50,FR,all,2,C
8,1550,3450,1550,3400,1550,3400,12,50,FR,all,2,C
9,2300,3350,2400,3250,2350,3250,12,50,FR,all,2,C
10,1550,2400,1550,2400,1550,2400,12,50,FR,all,2,C
11,1550,2900,1550,2850,1550,2850,12,50,FR,all,2,C
12,1550,3000,1650,2950,1600,3000,12,50,FR,all,2,C
13,2450,3750,2650,3650,2650,3650,12,50,FR,all,2,C
14,1550,2950,1550,2950,1550,2950,12,50,FR,all,2,C
15,1550,3100,1700,3050,1650,3050,12,50,FR,all,2,C
16,1900,3200,1950,3150,1950,3150,12,50,FR,all,2,C
17,2500,3750,2600,3750,2550,3750,12,50,FR,all,2,C
18,2000,3600,2050,3550,2050,3550,12,50,FR,all,2,C
19,1900,3150,2000,3100,2000,3100,12,50,FR,all,2,C
20,1550,2950,1550,2850,1550,2850,12,50,FR,all,2,C
21,1900,2850,2100,2800,2050,2800,12,50,FR,all,2,C
22,2150,3600,2200,3250,2200,3250,12,50,FR,all,2,C
23,1550,2500,1550,2450,1550,2450,12,50,FR,all,2,C
24,2000,2700,2150,2350,2150,2350,12,50,FR,all,2,C
25,1700,3750,1850,3750,1850,3750,12,50,FR,all,2,C
26,2250,2800,2400,2800,2350,2800,12,50,FR,all,2,C
27,2350,3250,2450,3050,2450,3050,12,50,FR,all,2,C
28,1550,2900,1600,2750,1600,2750,12,50,FR,all,2,C
29,2050,3200,2100,3150,2050,3150,12,50,FR,all,2,C
30,1850,2650,1900,2450,1900,2500,12,50,FR,all,2,C
31,1600,3000,1550,3000,1550,3000,12,50,FR,all,2,C
1,1550,3000,1550,2800,1550,2800,13,50,FR,all,2,C
2,2150,3600,2150,3450,2150,3450,13,50,FR,all,2,C
3,1550,2650,1550,2500,1550,2550,13,50,FR,all,2,C
4,2050,3550,2150,3550,2150,3600,13,50,FR,all,2,C
5,1650,2750,1750,2550,1750,2550,13,50,FR,all,2,C
6,1900,2850,1900,2850,1900,2850,13,50,FR,all,2,C
7,1550,2950,1550,2950,1550,2950,13,50,FR,all,2,C
8,1550,3450,1550,3400,1550,3400,13,50,FR,all,2,C
9,2300,3350,2400,3250,2350,3250,13,50,FR,all,2,C
10,1550,2400,1550,2400,1550,2400,13,50,FR,all,2,C
11,1550,2900,1550,2850,1550,2850,13,50,FR,all,2,C
12,1550,3000,1600,2850,1550,2900,13,50,FR,all,2,C
13,2450,3750,2600,3650,2550,3650,13,50,FR,all,2,C
14,1550,2950,1550,2950,1550,2950,13,50,FR,all,2,C
15,1550,3100,1650,3050,1600,3050,13,50,FR,all,2,C
16,1900,3200,1950,3150,1950,3150,13,50,FR,all,2,C
17,2500,3750,2650,3750,2650,3750,13,50,FR,all,2,C
18,2000,3600,2050,3500,2050,3500,13,50,FR,all,2,C
19,1900,3150,2000,3100,2000,3100,13,50,FR,all,2,C
20,1550,2950,1550,2850,1550,2850,13,50,FR,all,2,C
21,1900,2850,2100,2800,2050,2800,13,50,FR,all,2,C
22,2150,3600,2200,3200,2200,3200,13,50,FR,all,2,C
23,1550,2500,1550,2450,1550,2500,13,50,FR,all,2,C
24,2000,2700,2150,2700,2150,2700,13,50,FR,all,2,C
25,1700,3750,1850,3750,1850,3750,13,50,FR,all,2,C
26,2250,2800,2400,2800,2350,2800,13,50,FR,all,2,C
27,2350,3250,2450,3050,2450,3050,13,50,FR,all,2,C
28,1550,2900,1600,2750,1600,2750,13,50,FR,all,2,C
29,2050,3200,2100,3150,2050,3150,13,50,FR,all,2,C
30,1850,2650,1900,2500,1900,2550,13,50,FR,all,2,C
31,1600,3000,1550,3000,1550,3000,13,50,FR,all,2,C
1,1550,3000,1600,2850,1600,2850,14,50,FR,all,2,C
2,2150,3600,2150,3450,2150,3450,14,50,FR,all,2,C
3,1550,2650,1600,2450,1600,2500,14,50,FR,all,2,C
4,2050,3550,2150,3550,2150,3550,14,50,FR,all,2,C
5,1650,2750,1750,2450,1750,2500,14,50,FR,all,2,C
6,1900,2850,1900,2850,1900,2850,14,50,FR,all,2,C
7,1550,2950,1550,2900,1550,2900,14,50,FR,all,2,C
8,1550,3450,1550,3400,1550,3400,14,50,FR,all,2,C
9,2300,3350,2400,3250,2350,3250,14,50,FR,all,2,C
10,1550,2400,1550,2400,1550,2400,14,50,FR,all,2,C
11,1550,2900,1550,2850,1550,2850,14,50,FR,all,2,C
12,1550,3000,1550,2950,1550,3000,14,50,FR,all,2,C
13,2450,3750,2650,3650,2600,3650,14,50,FR,all,2,C
14,1550,2950,1550,2950,1550,2950,14,50,FR,all,2,C
15,1550,3100,1550,2900,1550,2950,14,50,FR,all,2,C
16,1900,3200,1950,3150,1950,3150,14,50,FR,all,2,C
17,2500,3750,2650,3750,2650,3750,14,50,FR,all,2,C
18,2000,3600,2000,3550,2000,3550,14,50,FR,all,2,C
