spp,true.lo,true.hi,obs.lo,obs.hi,mod.lo,mod.hi,sim,b,mtn,type,effort,era
8,1450,3700,1450,3700,1450,3700,4,50,SJ,all,1,H
9,2375,2850,2550,2550,2550,2550,4,50,SJ,all,1,H
10,2350,3700,2450,3700,2400,3700,4,50,SJ,all,1,H
11,1700,2650,1750,2600,1700,2650,4,50,SJ,all,1,H
12,2000,3700,2050,3700,1950,3700,4,50,SJ,all,1,H
13,1850,3400,1850,3350,1750,3450,4,50,SJ,all,1,H
14,1750,3300,1900,3050,1800,3150,4,50,SJ,all,1,H
15,1450,2550,1450,2400,1450,2500,4,50,SJ,all,1,H
16,1950,2800,2100,2700,2000,2800,4,50,SJ,all,1,H
17,1450,2700,NA,NA,NA,NA,4,50,SJ,all,1,H
18,1450,2750,1450,2700,1450,2800,4,50,SJ,all,1,H
19,1600,2900,1600,2600,1550,2650,4,50,SJ,all,1,H
20,2650,3700,2700,3050,2600,3150,4,50,SJ,all,1,H
21,1950,2700,2100,2150,2050,2200,4,50,SJ,all,1,H
22,2100,3050,2250,2900,2200,2950,4,50,SJ,all,1,H
23,1450,2800,1450,2750,1450,2800,4,50,SJ,all,1,H
24,2500,2700,NA,NA,NA,NA,4,50,SJ,all,1,H
25,1450,2750,1800,2450,1700,2550,4,50,SJ,all,1,H
26,2350,3700,NA,NA,NA,NA,4,50,SJ,all,1,H
27,2050,3050,2850,3050,2750,3150,4,50,SJ,all,1,H
28,1450,2700,1450,2600,1450,2650,4,50,SJ,all,1,H
29,1450,2900,1450,2900,1450,3000,4,50,SJ,all,1,H
30,2250,2250,NA,NA,NA,NA,4,50,SJ,all,1,H
1,2350,3100,NA,NA,NA,NA,5,50,SJ,all,1,H
2,1450,2700,1500,2600,1450,2700,5,50,SJ,all,1,H
3,1450,3000,1600,2850,1550,2900,5,50,SJ,all,1,H
4,1450,3050,1450,2850,1450,2900,5,50,SJ,all,1,H
5,1550,2500,1650,2350,1600,2400,5,50,SJ,all,1,H
6,1450,2600,1450,2500,1450,2550,5,50,SJ,all,1,H
7,3250,3250,NA,NA,NA,NA,5,50,SJ,all,1,H
8,1450,3700,1450,3700,1450,3700,5,50,SJ,all,1,H
9,2375,2850,2850,2850,2800,2850,5,50,SJ,all,1,H
10,2350,3700,2400,3700,2300,3700,5,50,SJ,all,1,H
11,1700,2650,1750,2600,1700,2650,5,50,SJ,all,1,H
12,2000,3700,2050,3700,2000,3700,5,50,SJ,all,1,H
13,1850,3400,1850,3150,1750,3250,5,50,SJ,all,1,H
14,1750,3300,2350,3050,2250,3150,5,50,SJ,all,1,H
15,1450,2550,1450,2350,1450,2400,5,50,SJ,all,1,H
16,1950,2800,2050,2700,2000,2750,5,50,SJ,all,1,H
17,1450,2700,2100,2100,2050,2100,5,50,SJ,all,1,H
18,1450,2750,1450,2600,1450,2700,5,50,SJ,all,1,H
19,1600,2900,1650,2600,1600,2650,5,50,SJ,all,1,H
20,2650,3700,2850,3700,2750,3700,5,50,SJ,all,1,H
21,1950,2700,2100,2350,2050,2400,5,50,SJ,all,1,H
22,2100,3050,2250,2850,2200,2900,5,50,SJ,all,1,H
23,1450,2800,1450,2700,1450,2750,5,50,SJ,all,1,H
24,2500,2700,NA,NA,NA,NA,5,50,SJ,all,1,H
25,1450,2750,1450,2600,1450,2750,5,50,SJ,all,1,H
26,2350,3700,NA,NA,NA,NA,5,50,SJ,all,1,H
27,2050,3050,2850,2850,2800,2850,5,50,SJ,all,1,H
28,1450,2700,1450,2700,1450,2750,5,50,SJ,all,1,H
29,1450,2900,1550,2900,1500,3000,5,50,SJ,all,1,H
30,2250,2250,NA,NA,NA,NA,5,50,SJ,all,1,H
1,2350,3100,NA,NA,NA,NA,6,50,SJ,all,1,H
2,1450,2700,1500,2350,1450,2450,6,50,SJ,all,1,H
3,1450,3000,1500,2850,1450,2900,6,50,SJ,all,1,H
4,1450,3050,1450,3000,1450,3050,6,50,SJ,all,1,H
5,1550,2500,1650,2350,1600,2400,6,50,SJ,all,1,H
6,1450,2600,1450,2600,1450,2650,6,50,SJ,all,1,H
7,3250,3250,NA,NA,NA,NA,6,50,SJ,all,1,H
8,1450,3700,1450,3700,1450,3700,6,50,SJ,all,1,H
9,2375,2850,2550,2550,2500,2550,6,50,SJ,all,1,H
10,2350,3700,2450,3400,2400,3500,6,50,SJ,all,1,H
11,1700,2650,1750,2600,1700,2650,6,50,SJ,all,1,H
12,2000,3700,2050,3700,2000,3700,6,50,SJ,all,1,H
13,1850,3400,1850,3350,1750,3450,6,50,SJ,all,1,H
14,1750,3300,2350,3150,2200,3300,6,50,SJ,all,1,H
15,1450,2550,1450,2350,1450,2400,6,50,SJ,all,1,H
16,1950,2800,2100,2700,2050,2750,6,50,SJ,all,1,H
17,1450,2700,2200,2300,2200,2300,6,50,SJ,all,1,H
18,1450,2750,1450,2600,1450,2700,6,50,SJ,all,1,H
19,1600,2900,1650,2600,1600,2650,6,50,SJ,all,1,H
20,2650,3700,2850,3700,2700,3700,6,50,SJ,all,1,H
21,1950,2700,2150,2350,2100,2400,6,50,SJ,all,1,H
22,2100,3050,2250,2900,2200,2950,6,50,SJ,all,1,H
23,1450,2800,1450,2700,1450,2750,6,50,SJ,all,1,H
24,2500,2700,NA,NA,NA,NA,6,50,SJ,all,1,H
25,1450,2750,1450,2450,1450,2600,6,50,SJ,all,1,H
26,2350,3700,NA,NA,NA,NA,6,50,SJ,all,1,H
27,2050,3050,2400,2850,2300,3000,6,50,SJ,all,1,H
28,1450,2700,1450,2600,1450,2700,6,50,SJ,all,1,H
29,1450,2900,1450,2900,1450,3000,6,50,SJ,all,1,H
30,2250,2250,NA,NA,NA,NA,6,50,SJ,all,1,H
1,2350,3100,2350,2350,2300,2400,7,50,SJ,all,1,H
2,1450,2700,1550,2550,1450,2700,7,50,SJ,all,1,H
3,1450,3000,1600,2850,1550,2900,7,50,SJ,all,1,H
4,1450,3050,1450,3000,1450,3100,7,50,SJ,all,1,H
5,1550,2500,1650,2450,1600,2500,7,50,SJ,all,1,H
6,1450,2600,1450,2600,1450,2650,7,50,SJ,all,1,H
7,3250,3250,NA,NA,NA,NA,7,50,SJ,all,1,H
8,1450,3700,1450,3450,1450,3550,7,50,SJ,all,1,H
9,2375,2850,2850,2850,2800,2900,7,50,SJ,all,1,H
10,2350,3700,2450,3700,2400,3700,7,50,SJ,all,1,H
11,1700,2650,1750,2600,1700,2700,7,50,SJ,all,1,H
12,2000,3700,2050,3700,2000,3700,7,50,SJ,all,1,H
13,1850,3400,1850,3350,1750,3450,7,50,SJ,all,1,H
14,1750,3300,2150,3200,2050,3300,7,50,SJ,all,1,H
15,1450,2550,1550,2350,1500,2450,7,50,SJ,all,1,H
16,1950,2800,2100,2700,2050,2750,7,50,SJ,all,1,H
17,1450,2700,NA,NA,NA,NA,7,50,SJ,all,1,H
18,1450,2750,1450,2700,1450,2800,7,50,SJ,all,1,H
19,1600,2900,1650,2600,1600,2650,7,50,SJ,all,1,H
20,2650,3700,2850,3700,2700,3700,7,50,SJ,all,1,H
21,1950,2700,2150,2500,2050,2600,7,50,SJ,all,1,H
22,2100,3050,2250,2900,2200,2950,7,50,SJ,all,1,H
23,1450,2800,1450,2700,1450,2800,7,50,SJ,all,1,H
24,2500,2700,NA,NA,NA,NA,7,50,SJ,all,1,H
25,1450,2750,1450,2350,1450,2500,7,50,SJ,all,1,H
26,2350,3700,NA,NA,NA,NA,7,50,SJ,all,1,H
27,2050,3050,2400,2850,2350,2950,7,50,SJ,all,1,H
28,1450,2700,1450,2700,1450,2800,7,50,SJ,all,1,H
29,1450,2900,1450,2900,1450,3000,7,50,SJ,all,1,H
30,2250,2250,NA,NA,NA,NA,7,50,SJ,all,1,H
1,2350,3100,2350,2350,2300,2400,8,50,SJ,all,1,H
2,1450,2700,1900,2350,1800,2450,8,50,SJ,all,1,H
3,1450,3000,1650,2850,1600,2900,8,50,SJ,all,1,H
4,1450,3050,1450,2850,1450,2900,8,50,SJ,all,1,H
5,1550,2500,1650,2350,1600,2400,8,50,SJ,all,1,H
6,1450,2600,1450,2600,1450,2650,8,50,SJ,all,1,H
7,3250,3250,NA,NA,NA,NA,8,50,SJ,all,1,H
8,1450,3700,1450,3700,1450,3700,8,50,SJ,all,1,H
9,2375,2850,2550,2850,2450,2950,8,50,SJ,all,1,H
10,2350,3700,2400,3700,2350,3700,8,50,SJ,all,1,H
11,1700,2650,1850,2600,1750,2700,8,50,SJ,all,1,H
12,2000,3700,2050,3700,2000,3700,8,50,SJ,all,1,H
13,1850,3400,1850,3200,1750,3300,8,50,SJ,all,1,H
14,1750,3300,2300,3200,2200,3300,8,50,SJ,all,1,H
15,1450,2550,1450,2450,1450,2550,8,50,SJ,all,1,H
16,1950,2800,2000,2700,1950,2750,8,50,SJ,all,1,H
17,1450,2700,NA,NA,NA,NA,8,50,SJ,all,1,H
18,1450,2750,1600,2700,1500,2800,8,50,SJ,all,1,H
19,1600,2900,1650,2600,1600,2650,8,50,SJ,all,1,H
20,2650,3700,2700,3700,2600,3700,8,50,SJ,all,1,H
21,1950,2700,2100,2400,2000,2450,8,50,SJ,all,1,H
22,2100,3050,2250,2900,2200,2950,8,50,SJ,all,1,H
23,1450,2800,1450,2750,1450,2800,8,50,SJ,all,1,H
24,2500,2700,NA,NA,NA,NA,8,50,SJ,all,1,H
25,1450,2750,1450,2550,1450,2650,8,50,SJ,all,1,H
26,2350,3700,NA,NA,NA,NA,8,50,SJ,all,1,H
27,2050,3050,2600,3050,2500,3150,8,50,SJ,all,1,H
28,1450,2700,1450,2600,1450,2650,8,50,SJ,all,1,H
29,1450,2900,1450,2850,1450,2950,8,50,SJ,all,1,H
30,2250,2250,NA,NA,NA,NA,8,50,SJ,all,1,H
1,2350,3100,2850,2850,2800,2900,9,50,SJ,all,1,H
2,1450,2700,1500,2450,1450,2550,9,50,SJ,all,1,H
3,1450,3000,1650,2850,1600,2900,9,50,SJ,all,1,H
4,1450,3050,1450,2850,1450,2900,9,50,SJ,all,1,H
5,1550,2500,1650,2350,1600,2400,9,50,SJ,all,1,H
6,1450,2600,1450,2600,1450,2650,9,50,SJ,all,1,H
7,3250,3250,NA,NA,NA,NA,9,50,SJ,all,1,H
8,1450,3700,1450,3700,1450,3700,9,50,SJ,all,1,H
9,2375,2850,2550,2850,2450,2950,9,50,SJ,all,1,H
10,2350,3700,2500,3700,2400,3700,9,50,SJ,all,1,H
11,1700,2650,1750,2600,1700,2650,9,50,SJ,all,1,H
12,2000,3700,2050,3700,2000,3700,9,50,SJ,all,1,H
13,1850,3400,1850,3350,1750,3400,9,50,SJ,all,1,H
14,1750,3300,1900,3050,1800,3150,9,50,SJ,all,1,H
15,1450,2550,1450,2400,1450,2500,9,50,SJ,all,1,H
16,1950,2800,2100,2700,2050,2750,9,50,SJ,all,1,H
17,1450,2700,1850,1850,1800,1900,9,50,SJ,all,1,H
18,1450,2750,1450,2700,1450,2800,9,50,SJ,all,1,H
19,1600,2900,1650,2600,1600,2650,9,50,SJ,all,1,H
20,2650,3700,2700,3700,2600,3700,9,50,SJ,all,1,H
21,1950,2700,2150,2400,2100,2450,9,50,SJ,all,1,H
22,2100,3050,2250,2900,2200,2950,9,50,SJ,all,1,H
23,1450,2800,1450,2750,1450,2800,9,50,SJ,all,1,H
24,2500,2700,NA,NA,NA,NA,9,50,SJ,all,1,H
25,1450,2750,1500,2350,1450,2450,9,50,SJ,all,1,H
26,2350,3700,NA,NA,NA,NA,9,50,SJ,all,1,H
27,2050,3050,2400,2850,2350,2900,9,50,SJ,all,1,H
28,1450,2700,1450,2700,1450,2800,9,50,SJ,all,1,H
29,1450,2900,1450,2900,1450,3000,9,50,SJ,all,1,H
30,2250,2250,NA,NA,NA,NA,9,50,SJ,all,1,H
1,2350,3100,NA,NA,NA,NA,10,50,SJ,all,1,H
2,1450,2700,1450,2600,1450,2750,10,50,SJ,all,1,H
3,1450,3000,1600,2850,1550,2900,10,50,SJ,all,1,H
4,1450,3050,1450,2850,1450,2950,10,50,SJ,all,1,H
5,1550,2500,1650,2400,1600,2450,10,50,SJ,all,1,H
6,1450,2600,1450,2500,1450,2550,10,50,SJ,all,1,H
7,3250,3250,NA,NA,NA,NA,10,50,SJ,all,1,H
8,1450,3700,1450,3700,1450,3700,10,50,SJ,all,1,H
9,2375,2850,2550,2850,2450,2950,10,50,SJ,all,1,H
10,2350,3700,2450,3700,2400,3700,10,50,SJ,all,1,H
11,1700,2650,1850,2600,1750,2700,10,50,SJ,all,1,H
12,2000,3700,2050,3700,2000,3700,10,50,SJ,all,1,H
13,1850,3400,1850,3350,1800,3400,10,50,SJ,all,1,H
14,1750,3300,2100,2850,2000,3000,10,50,SJ,all,1,H
15,1450,2550,1450,2350,1450,2450,10,50,SJ,all,1,H
16,1950,2800,2100,2600,2050,2650,10,50,SJ,all,1,H
17,1450,2700,NA,NA,NA,NA,10,50,SJ,all,1,H
18,1450,2750,1450,2600,1450,2700,10,50,SJ,all,1,H
19,1600,2900,1650,2600,1600,2650,10,50,SJ,all,1,H
20,2650,3700,2700,3700,2600,3700,10,50,SJ,all,1,H
21,1950,2700,2100,2350,2000,2450,10,50,SJ,all,1,H
22,2100,3050,2250,2900,2200,2950,10,50,SJ,all,1,H
23,1450,2800,1450,2700,1450,2750,10,50,SJ,all,1,H
24,2500,2700,NA,NA,NA,NA,10,50,SJ,all,1,H
25,1450,2750,2100,2600,1950,2750,10,50,SJ,all,1,H
26,2350,3700,NA,NA,NA,NA,10,50,SJ,all,1,H
27,2050,3050,2500,2850,2400,2950,10,50,SJ,all,1,H
28,1450,2700,1450,2600,1450,2650,10,50,SJ,all,1,H
29,1450,2900,1450,2850,1450,2900,10,50,SJ,all,1,H
30,2250,2250,NA,NA,NA,NA,10,50,SJ,all,1,H
1,2350,3100,NA,NA,NA,NA,11,50,SJ,all,1,H
2,1450,2700,1500,2550,1450,2650,11,50,SJ,all,1,H
3,1450,3000,1600,2850,1550,2900,11,50,SJ,all,1,H
4,1450,3050,1450,2850,1450,2900,11,50,SJ,all,1,H
5,1550,2500,1650,2450,1600,2500,11,50,SJ,all,1,H
6,1450,2600,1450,2600,1450,2650,11,50,SJ,all,1,H
7,3250,3250,NA,NA,NA,NA,11,50,SJ,all,1,H
8,1450,3700,1450,3700,1450,3700,11,50,SJ,all,1,H
9,2375,2850,2550,2850,2450,2950,11,50,SJ,all,1,H
10,2350,3700,2400,3700,2350,3700,11,50,SJ,all,1,H
11,1700,2650,1750,2600,1700,2650,11,50,SJ,all,1,H
12,2000,3700,2050,3700,2000,3700,11,50,SJ,all,1,H
13,1850,3400,1850,3350,1800,3400,11,50,SJ,all,1,H
14,1750,3300,1900,2900,1800,3000,11,50,SJ,all,1,H
15,1450,2550,1450,2450,1450,2500,11,50,SJ,all,1,H
16,1950,2800,2000,2700,1950,2750,11,50,SJ,all,1,H
17,1450,2700,2150,2150,2150,2150,11,50,SJ,all,1,H
18,1450,2750,1550,2550,1500,2650,11,50,SJ,all,1,H
19,1600,2900,1600,2600,1550,2650,11,50,SJ,all,1,H
20,2650,3700,2700,3450,2600,3550,11,50,SJ,all,1,H
21,1950,2700,2100,2500,2050,2550,11,50,SJ,all,1,H
22,2100,3050,2250,2900,2200,2950,11,50,SJ,all,1,H
23,1450,2800,1450,2600,1450,2650,11,50,SJ,all,1,H
24,2500,2700,NA,NA,NA,NA,11,50,SJ,all,1,H
25,1450,2750,1450,2400,1450,2550,11,50,SJ,all,1,H
26,2350,3700,NA,NA,NA,NA,11,50,SJ,all,1,H
27,2050,3050,2850,2850,2800,2850,11,50,SJ,all,1,H
28,1450,2700,1450,2700,1450,2750,11,50,SJ,all,1,H
29,1450,2900,1450,2900,1450,3000,11,50,SJ,all,1,H
30,2250,2250,NA,NA,NA,NA,11,50,SJ,all,1,H
1,2350,3100,NA,NA,NA,NA,12,50,SJ,all,1,H
2,1450,2700,1450,2550,1450,2700,12,50,SJ,all,1,H
3,1450,3000,1650,2850,1600,2900,12,50,SJ,all,1,H
4,1450,3050,1450,2850,1450,2900,12,50,SJ,all,1,H
5,1550,2500,1650,2350,1600,2400,12,50,SJ,all,1,H
6,1450,2600,1450,2600,1450,2650,12,50,SJ,all,1,H
7,3250,3250,NA,NA,NA,NA,12,50,SJ,all,1,H
8,1450,3700,1450,3700,1450,3700,12,50,SJ,all,1,H
9,2375,2850,2550,2850,2400,3000,12,50,SJ,all,1,H
10,2350,3700,2500,3700,2400,3700,12,50,SJ,all,1,H
11,1700,2650,1750,2600,1700,2700,12,50,SJ,all,1,H
12,2000,3700,2100,3700,2050,3700,12,50,SJ,all,1,H
13,1850,3400,1850,3150,1750,3250,12,50,SJ,all,1,H
14,1750,3300,1850,2900,1700,3050,12,50,SJ,all,1,H
15,1450,2550,1450,2350,1450,2450,12,50,SJ,all,1,H
16,1950,2800,2100,2600,2000,2650,12,50,SJ,all,1,H
17,1450,2700,NA,NA,NA,NA,12,50,SJ,all,1,H
18,1450,2750,1450,2450,1450,2550,12,50,SJ,all,1,H
19,1600,2900,1600,2600,1550,2650,12,50,SJ,all,1,H
20,2650,3700,2850,3450,2650,3650,12,50,SJ,all,1,H
21,1950,2700,2100,2400,2000,2500,12,50,SJ,all,1,H
22,2100,3050,2250,2900,2200,2950,12,50,SJ,all,1,H
23,1450,2800,1450,2750,1450,2800,12,50,SJ,all,1,H
24,2500,2700,NA,NA,NA,NA,12,50,SJ,all,1,H
25,1450,2750,1450,2550,1450,2700,12,50,SJ,all,1,H
26,2350,3700,NA,NA,NA,NA,12,50,SJ,all,1,H
27,2050,3050,2850,2850,2850,2850,12,50,SJ,all,1,H
28,1450,2700,1450,2700,1450,2800,12,50,SJ,all,1,H
29,1450,2900,1450,2900,1450,3000,12,50,SJ,all,1,H
30,2250,2250,NA,NA,NA,NA,12,50,SJ,all,1,H
1,2350,3100,NA,NA,NA,NA,13,50,SJ,all,1,H
2,1450,2700,1450,2600,1450,2700,13,50,SJ,all,1,H
3,1450,3000,1650,2850,1600,2900,13,50,SJ,all,1,H
4,1450,3050,1450,2850,1450,2900,13,50,SJ,all,1,H
5,1550,2500,1650,2350,1600,2400,13,50,SJ,all,1,H
6,1450,2600,1450,2500,1450,2550,13,50,SJ,all,1,H
7,3250,3250,NA,NA,NA,NA,13,50,SJ,all,1,H
8,1450,3700,1450,3700,1450,3700,13,50,SJ,all,1,H
9,2375,2850,2550,2850,2450,2950,13,50,SJ,all,1,H
10,2350,3700,2500,3700,2400,3700,13,50,SJ,all,1,H
11,1700,2650,1850,2600,1800,2650,13,50,SJ,all,1,H
12,2000,3700,2050,3700,2000,3700,13,50,SJ,all,1,H
13,1850,3400,1850,3050,1750,3100,13,50,SJ,all,1,H
14,1750,3300,2100,3150,2000,3250,13,50,SJ,all,1,H
15,1450,2550,1450,2450,1450,2500,13,50,SJ,all,1,H
16,1950,2800,2050,2700,2000,2750,13,50,SJ,all,1,H
17,1450,2700,2300,2300,2300,2300,13,50,SJ,all,1,H
18,1450,2750,1550,2550,1500,2650,13,50,SJ,all,1,H
19,1600,2900,1650,2600,1600,2650,13,50,SJ,all,1,H
20,2650,3700,2700,3700,2600,3700,13,50,SJ,all,1,H
21,1950,2700,2100,2400,2050,2450,13,50,SJ,all,1,H
22,2100,3050,2250,2900,2200,2950,13,50,SJ,all,1,H
23,1450,2800,1450,2750,1450,2800,13,50,SJ,all,1,H
24,2500,2700,NA,NA,NA,NA,13,50,SJ,all,1,H
25,1450,2750,1450,2750,1450,2850,13,50,SJ,all,1,H
26,2350,3700,NA,NA,NA,NA,13,50,SJ,all,1,H
27,2050,3050,2400,3050,2300,3150,13,50,SJ,all,1,H
28,1450,2700,1450,2600,1450,2650,13,50,SJ,all,1,H
29,1450,2900,1450,2900,1450,3000,13,50,SJ,all,1,H
30,2250,2250,NA,NA,NA,NA,13,50,SJ,all,1,H
1,2350,3100,2350,3000,2200,3150,14,50,SJ,all,1,H
2,1450,2700,2100,2600,2000,2700,14,50,SJ,all,1,H
3,1450,3000,1600,2850,1550,2900,14,50,SJ,all,1,H
4,1450,3050,1450,2850,1450,2900,14,50,SJ,all,1,H
5,1550,2500,1650,2400,1600,2450,14,50,SJ,all,1,H
6,1450,2600,1450,2500,1450,2550,14,50,SJ,all,1,H
7,3250,3250,NA,NA,NA,NA,14,50,SJ,all,1,H
8,1450,3700,1450,3700,1450,3700,14,50,SJ,all,1,H
9,2375,2850,2550,2850,2450,2950,14,50,SJ,all,1,H
10,2350,3700,2450,3700,2400,3700,14,50,SJ,all,1,H
11,1700,2650,1750,2600,1700,2700,14,50,SJ,all,1,H
12,2000,3700,2050,3700,2000,3700,14,50,SJ,all,1,H
13,1850,3400,1850,3350,1750,3450,14,50,SJ,all,1,H
14,1750,3300,2300,3050,2200,3150,14,50,SJ,all,1,H
15,1450,2550,1450,2350,1450,2450,14,50,SJ,all,1,H
16,1950,2800,2100,2750,2050,2800,14,50,SJ,all,1,H
17,1450,2700,NA,NA,NA,NA,14,50,SJ,all,1,H
18,1450,2750,1450,2700,1450,2800,14,50,SJ,all,1,H
