spp,true.lo,true.hi,obs.lo,obs.hi,mod.lo,mod.hi,sim,b,mtn,type,effort,era
13,1500,3000,1900,2800,1800,2900,2,100,SJ,all,0.5,H
14,1500,3100,1500,2400,1500,2500,2,100,SJ,all,0.5,H
15,1500,2700,1500,2600,1500,2700,2,100,SJ,all,0.5,H
16,2200,3700,2200,3700,2000,3700,2,100,SJ,all,0.5,H
17,1700,3100,1700,2900,1600,3000,2,100,SJ,all,0.5,H
18,1500,2900,1500,2500,1500,2600,2,100,SJ,all,0.5,H
19,1500,2700,1500,2700,1500,2800,2,100,SJ,all,0.5,H
20,2100,2300,2100,2100,2100,2100,2,100,SJ,all,0.5,H
21,2000,3400,2200,3400,2100,3500,2,100,SJ,all,0.5,H
22,1500,2800,1700,2400,1600,2500,2,100,SJ,all,0.5,H
23,2300,3700,2400,3700,2300,3700,2,100,SJ,all,0.5,H
24,1800,3200,1900,2600,1800,2700,2,100,SJ,all,0.5,H
25,2100,3700,2400,3200,2300,3300,2,100,SJ,all,0.5,H
26,1500,3200,1500,3100,1500,3200,2,100,SJ,all,0.5,H
27,1500,3600,1500,3500,1500,3600,2,100,SJ,all,0.5,H
28,1900,2700,2100,2500,2000,2600,2,100,SJ,all,0.5,H
29,1500,2800,1500,2200,1500,2300,2,100,SJ,all,0.5,H
30,NA,NA,NA,NA,1600,3600,2,100,SJ,all,0.5,H
1,2100,2800,2100,2500,2000,2600,3,100,SJ,all,0.5,H
2,1500,2600,1800,2400,1800,2400,3,100,SJ,all,0.5,H
3,1500,3100,1500,2900,1500,3000,3,100,SJ,all,0.5,H
4,1700,2900,1800,2700,1700,2800,3,100,SJ,all,0.5,H
5,1500,2900,1500,2900,1500,3000,3,100,SJ,all,0.5,H
6,1500,2900,1500,2900,1500,3000,3,100,SJ,all,0.5,H
7,2200,3000,2200,2600,2200,2700,3,100,SJ,all,0.5,H
8,1800,3700,1900,3500,1800,3600,3,100,SJ,all,0.5,H
9,NA,NA,NA,NA,1800,3600,3,100,SJ,all,0.5,H
10,1500,2700,1500,2400,1500,2500,3,100,SJ,all,0.5,H
11,1500,3000,2100,2400,2000,2500,3,100,SJ,all,0.5,H
12,1500,2600,1500,2500,1500,2600,3,100,SJ,all,0.5,H
13,1500,3000,1500,2600,1500,2700,3,100,SJ,all,0.5,H
14,1500,3100,1500,2900,1500,3000,3,100,SJ,all,0.5,H
15,1500,2700,1900,2400,1800,2500,3,100,SJ,all,0.5,H
16,2200,3700,2200,3700,2100,3700,3,100,SJ,all,0.5,H
17,1700,3100,1700,2900,1600,3000,3,100,SJ,all,0.5,H
18,1500,2900,1500,2600,1500,2700,3,100,SJ,all,0.5,H
19,1500,2700,1500,2600,1500,2700,3,100,SJ,all,0.5,H
20,2100,2300,2100,2100,2100,2100,3,100,SJ,all,0.5,H
21,2000,3400,2200,2900,2100,3000,3,100,SJ,all,0.5,H
22,1500,2800,1600,2500,1500,2600,3,100,SJ,all,0.5,H
23,2300,3700,2400,3700,2300,3700,3,100,SJ,all,0.5,H
24,1800,3200,1900,3100,1800,3200,3,100,SJ,all,0.5,H
25,2100,3700,2400,3500,2300,3600,3,100,SJ,all,0.5,H
26,1500,3200,1800,3100,1700,3200,3,100,SJ,all,0.5,H
27,1500,3600,1500,3400,1500,3500,3,100,SJ,all,0.5,H
28,1900,2700,2100,2500,2000,2600,3,100,SJ,all,0.5,H
29,1500,2800,1500,2200,1500,2300,3,100,SJ,all,0.5,H
30,NA,NA,NA,NA,1600,3600,3,100,SJ,all,0.5,H
1,2100,2800,2100,2500,2000,2600,4,100,SJ,all,0.5,H
2,1500,2600,1500,2400,1500,2500,4,100,SJ,all,0.5,H
3,1500,3100,1500,2900,1500,3000,4,100,SJ,all,0.5,H
4,1700,2900,1900,2700,1800,2800,4,100,SJ,all,0.5,H
5,1500,2900,1500,2900,1500,3000,4,100,SJ,all,0.5,H
6,1500,2900,1500,2900,1500,3000,4,100,SJ,all,0.5,H
7,2200,3000,2200,2900,2100,3000,4,100,SJ,all,0.5,H
8,1800,3700,1900,3700,1700,3700,4,100,SJ,all,0.5,H
9,NA,NA,NA,NA,NA,NA,4,100,SJ,all,0.5,H
10,1500,2700,1500,2400,1500,2500,4,100,SJ,all,0.5,H
11,1500,3000,NA,NA,NA,NA,4,100,SJ,all,0.5,H
12,1500,2600,1700,2500,1600,2600,4,100,SJ,all,0.5,H
13,1500,3000,1500,2900,1500,3100,4,100,SJ,all,0.5,H
14,1500,3100,1500,2900,1500,3100,4,100,SJ,all,0.5,H
15,1500,2700,1800,2400,1700,2500,4,100,SJ,all,0.5,H
16,2200,3700,2200,3700,2000,3700,4,100,SJ,all,0.5,H
17,1700,3100,1700,2900,1600,3000,4,100,SJ,all,0.5,H
18,1500,2900,2000,2400,2000,2400,4,100,SJ,all,0.5,H
19,1500,2700,1500,2600,1500,2700,4,100,SJ,all,0.5,H
20,2100,2300,NA,NA,NA,NA,4,100,SJ,all,0.5,H
21,2000,3400,2200,3200,2100,3300,4,100,SJ,all,0.5,H
22,1500,2800,1500,2400,1500,2500,4,100,SJ,all,0.5,H
23,2300,3700,2400,3700,2300,3700,4,100,SJ,all,0.5,H
24,1800,3200,2000,2900,1900,3000,4,100,SJ,all,0.5,H
25,2100,3700,2400,3400,2300,3500,4,100,SJ,all,0.5,H
26,1500,3200,1500,3100,1500,3200,4,100,SJ,all,0.5,H
27,1500,3600,1700,3500,1600,3600,4,100,SJ,all,0.5,H
28,1900,2700,2100,2600,2000,2700,4,100,SJ,all,0.5,H
29,1500,2800,1500,2500,1500,2600,4,100,SJ,all,0.5,H
30,NA,NA,NA,NA,NA,NA,4,100,SJ,all,0.5,H
1,2100,2800,NA,NA,NA,NA,5,100,SJ,all,0.5,H
2,1500,2600,2000,2400,1900,2500,5,100,SJ,all,0.5,H
3,1500,3100,1500,2900,1500,3000,5,100,SJ,all,0.5,H
4,1700,2900,1900,2600,1800,2700,5,100,SJ,all,0.5,H
5,1500,2900,1500,2900,1500,3000,5,100,SJ,all,0.5,H
6,1500,2900,1500,2900,1500,3000,5,100,SJ,all,0.5,H
7,2200,3000,2200,2900,2100,3000,5,100,SJ,all,0.5,H
8,1800,3700,2100,3700,2000,3700,5,100,SJ,all,0.5,H
9,NA,NA,NA,NA,NA,NA,5,100,SJ,all,0.5,H
10,1500,2700,1500,2400,1500,2500,5,100,SJ,all,0.5,H
11,1500,3000,NA,NA,NA,NA,5,100,SJ,all,0.5,H
12,1500,2600,1500,2600,1500,2700,5,100,SJ,all,0.5,H
13,1500,3000,1600,2900,1500,3000,5,100,SJ,all,0.5,H
14,1500,3100,1600,2900,1500,3000,5,100,SJ,all,0.5,H
15,1500,2700,1500,2600,1500,2700,5,100,SJ,all,0.5,H
16,2200,3700,2400,3700,2300,3700,5,100,SJ,all,0.5,H
17,1700,3100,1700,2900,1600,3000,5,100,SJ,all,0.5,H
18,1500,2900,1500,2700,1500,2800,5,100,SJ,all,0.5,H
19,1500,2700,1500,2600,1500,2700,5,100,SJ,all,0.5,H
20,2100,2300,NA,NA,NA,NA,5,100,SJ,all,0.5,H
21,2000,3400,2200,3200,2100,3300,5,100,SJ,all,0.5,H
22,1500,2800,1700,2600,1600,2700,5,100,SJ,all,0.5,H
23,2300,3700,2400,3700,2300,3700,5,100,SJ,all,0.5,H
24,1800,3200,1900,2900,1700,3100,5,100,SJ,all,0.5,H
25,2100,3700,2400,3400,2300,3600,5,100,SJ,all,0.5,H
26,1500,3200,1500,3100,1500,3200,5,100,SJ,all,0.5,H
27,1500,3600,1500,3200,1500,3300,5,100,SJ,all,0.5,H
28,1900,2700,2100,2500,2000,2600,5,100,SJ,all,0.5,H
29,1500,2800,1900,2700,1800,2800,5,100,SJ,all,0.5,H
30,NA,NA,NA,NA,NA,NA,5,100,SJ,all,0.5,H
1,2100,2800,2100,2500,2000,2600,6,100,SJ,all,0.5,H
2,1500,2600,1500,2400,1500,2500,6,100,SJ,all,0.5,H
3,1500,3100,1500,2900,1500,3000,6,100,SJ,all,0.5,H
4,1700,2900,1900,2600,1800,2700,6,100,SJ,all,0.5,H
5,1500,2900,1500,2900,1500,3000,6,100,SJ,all,0.5,H
6,1500,2900,1800,2900,1700,3000,6,100,SJ,all,0.5,H
7,2200,3000,2200,2900,2100,3000,6,100,SJ,all,0.5,H
8,1800,3700,1800,3700,1600,3700,6,100,SJ,all,0.5,H
9,NA,NA,NA,NA,NA,NA,6,100,SJ,all,0.5,H
10,1500,2700,1500,2400,1500,2400,6,100,SJ,all,0.5,H
11,1500,3000,2000,2600,1900,2700,6,100,SJ,all,0.5,H
12,1500,2600,1500,2500,1500,2600,6,100,SJ,all,0.5,H
13,1500,3000,1500,2900,1500,3000,6,100,SJ,all,0.5,H
14,1500,3100,1500,2700,1500,2800,6,100,SJ,all,0.5,H
15,1500,2700,1700,2600,1600,2700,6,100,SJ,all,0.5,H
16,2200,3700,2200,3400,2100,3500,6,100,SJ,all,0.5,H
17,1700,3100,1700,2900,1600,3000,6,100,SJ,all,0.5,H
18,1500,2900,1500,2600,1500,2700,6,100,SJ,all,0.5,H
19,1500,2700,1500,2600,1500,2700,6,100,SJ,all,0.5,H
20,2100,2300,NA,NA,NA,NA,6,100,SJ,all,0.5,H
21,2000,3400,2200,3200,2100,3300,6,100,SJ,all,0.5,H
22,1500,2800,1500,2500,1500,2600,6,100,SJ,all,0.5,H
23,2300,3700,2400,3700,2300,3700,6,100,SJ,all,0.5,H
24,1800,3200,1900,2900,1800,3000,6,100,SJ,all,0.5,H
25,2100,3700,2400,3200,2300,3300,6,100,SJ,all,0.5,H
26,1500,3200,1500,2900,1500,3000,6,100,SJ,all,0.5,H
27,1500,3600,1500,3500,1500,3600,6,100,SJ,all,0.5,H
28,1900,2700,2100,2500,2100,2500,6,100,SJ,all,0.5,H
29,1500,2800,1700,2400,1600,2500,6,100,SJ,all,0.5,H
30,NA,NA,NA,NA,3000,3600,6,100,SJ,all,0.5,H
1,2100,2800,2100,2500,2000,2600,7,100,SJ,all,0.5,H
2,1500,2600,1500,2400,1500,2500,7,100,SJ,all,0.5,H
3,1500,3100,1500,2900,1500,3000,7,100,SJ,all,0.5,H
4,1700,2900,1900,2800,1800,2800,7,100,SJ,all,0.5,H
5,1500,2900,1500,2900,1500,3000,7,100,SJ,all,0.5,H
6,1500,2900,1500,2900,1500,3000,7,100,SJ,all,0.5,H
7,2200,3000,2200,2900,2100,3000,7,100,SJ,all,0.5,H
8,1800,3700,1900,3700,1800,3700,7,100,SJ,all,0.5,H
9,NA,NA,NA,NA,NA,NA,7,100,SJ,all,0.5,H
10,1500,2700,1500,2400,1500,2500,7,100,SJ,all,0.5,H
11,1500,3000,2100,2100,2000,2100,7,100,SJ,all,0.5,H
12,1500,2600,1500,2600,1500,2700,7,100,SJ,all,0.5,H
13,1500,3000,1500,2900,1500,3000,7,100,SJ,all,0.5,H
14,1500,3100,1500,2900,1500,3000,7,100,SJ,all,0.5,H
15,1500,2700,1500,2600,1500,2700,7,100,SJ,all,0.5,H
16,2200,3700,2200,3700,2100,3700,7,100,SJ,all,0.5,H
17,1700,3100,1700,2900,1600,3000,7,100,SJ,all,0.5,H
18,1500,2900,1500,2900,1500,3000,7,100,SJ,all,0.5,H
19,1500,2700,1500,2700,1500,2800,7,100,SJ,all,0.5,H
20,2100,2300,NA,NA,NA,NA,7,100,SJ,all,0.5,H
21,2000,3400,2200,3100,2100,3200,7,100,SJ,all,0.5,H
22,1500,2800,1500,2400,1500,2500,7,100,SJ,all,0.5,H
23,2300,3700,2400,3700,2300,3700,7,100,SJ,all,0.5,H
24,1800,3200,2100,3100,2000,3200,7,100,SJ,all,0.5,H
25,2100,3700,2400,3500,2300,3600,7,100,SJ,all,0.5,H
26,1500,3200,1600,3100,1500,3200,7,100,SJ,all,0.5,H
27,1500,3600,1500,3200,1500,3300,7,100,SJ,all,0.5,H
28,1900,2700,2100,2500,2000,2600,7,100,SJ,all,0.5,H
29,1500,2800,1500,2600,1500,2700,7,100,SJ,all,0.5,H
30,NA,NA,NA,NA,2800,3600,7,100,SJ,all,0.5,H
1,2100,2800,2100,2500,2000,2600,8,100,SJ,all,0.5,H
2,1500,2600,1500,2400,1500,2500,8,100,SJ,all,0.5,H
3,1500,3100,1500,2900,1500,3000,8,100,SJ,all,0.5,H
4,1700,2900,1900,2800,1800,2800,8,100,SJ,all,0.5,H
5,1500,2900,1500,2900,1500,3000,8,100,SJ,all,0.5,H
6,1500,2900,1500,2900,1500,3000,8,100,SJ,all,0.5,H
7,2200,3000,2200,2900,2100,3000,8,100,SJ,all,0.5,H
8,1800,3700,2100,3700,2000,3700,8,100,SJ,all,0.5,H
9,NA,NA,NA,NA,NA,NA,8,100,SJ,all,0.5,H
10,1500,2700,1500,2400,1500,2500,8,100,SJ,all,0.5,H
11,1500,3000,2100,2100,2100,2100,8,100,SJ,all,0.5,H
12,1500,2600,1700,2600,1600,2700,8,100,SJ,all,0.5,H
13,1500,3000,1700,2900,1600,3000,8,100,SJ,all,0.5,H
14,1500,3100,1500,2600,1500,2700,8,100,SJ,all,0.5,H
15,1500,2700,1700,2400,1600,2500,8,100,SJ,all,0.5,H
16,2200,3700,2400,3700,2300,3700,8,100,SJ,all,0.5,H
17,1700,3100,1700,2900,1600,3000,8,100,SJ,all,0.5,H
18,1500,2900,1500,2600,1500,2700,8,100,SJ,all,0.5,H
19,1500,2700,1500,2600,1500,2700,8,100,SJ,all,0.5,H
20,2100,2300,NA,NA,NA,NA,8,100,SJ,all,0.5,H
21,2000,3400,2200,3100,2100,3200,8,100,SJ,all,0.5,H
22,1500,2800,1500,2700,1500,2800,8,100,SJ,all,0.5,H
23,2300,3700,2400,3700,2300,3700,8,100,SJ,all,0.5,H
24,1800,3200,2100,2900,2000,3000,8,100,SJ,all,0.5,H
25,2100,3700,2400,3500,2300,3600,8,100,SJ,all,0.5,H
26,1500,3200,1500,3100,1500,3200,8,100,SJ,all,0.5,H
27,1500,3600,1500,3200,1500,3300,8,100,SJ,all,0.5,H
28,1900,2700,2200,2400,2100,2500,8,100,SJ,all,0.5,H
29,1500,2800,1500,2600,1500,2700,8,100,SJ,all,0.5,H
30,NA,NA,NA,NA,1800,3600,8,100,SJ,all,0.5,H
1,2100,2800,2100,2100,2100,2100,9,100,SJ,all,0.5,H
2,1500,2600,1500,2400,1500,2500,9,100,SJ,all,0.5,H
3,1500,3100,1500,2900,1500,3000,9,100,SJ,all,0.5,H
4,1700,2900,2000,2600,2000,2600,9,100,SJ,all,0.5,H
5,1500,2900,1500,2900,1500,3000,9,100,SJ,all,0.5,H
6,1500,2900,1500,2900,1500,3000,9,100,SJ,all,0.5,H
7,2200,3000,2200,2900,2100,3000,9,100,SJ,all,0.5,H
8,1800,3700,1900,3200,1800,3300,9,100,SJ,all,0.5,H
9,NA,NA,NA,NA,3000,3600,9,100,SJ,all,0.5,H
10,1500,2700,1500,2400,1500,2500,9,100,SJ,all,0.5,H
11,1500,3000,2200,2400,2100,2500,9,100,SJ,all,0.5,H
12,1500,2600,1500,2500,1500,2600,9,100,SJ,all,0.5,H
13,1500,3000,1500,2900,1500,3000,9,100,SJ,all,0.5,H
14,1500,3100,1800,2900,1700,3000,9,100,SJ,all,0.5,H
15,1500,2700,1500,2400,1500,2500,9,100,SJ,all,0.5,H
16,2200,3700,2200,3700,2100,3700,9,100,SJ,all,0.5,H
17,1700,3100,1700,2900,1600,3000,9,100,SJ,all,0.5,H
18,1500,2900,1500,2500,1500,2600,9,100,SJ,all,0.5,H
19,1500,2700,1500,2600,1500,2700,9,100,SJ,all,0.5,H
20,2100,2300,NA,NA,3000,3600,9,100,SJ,all,0.5,H
21,2000,3400,2200,3100,2100,3200,9,100,SJ,all,0.5,H
22,1500,2800,1500,2700,1500,2800,9,100,SJ,all,0.5,H
23,2300,3700,2400,3700,2300,3700,9,100,SJ,all,0.5,H
24,1800,3200,2100,3100,2000,3300,9,100,SJ,all,0.5,H
25,2100,3700,2400,3500,2300,3600,9,100,SJ,all,0.5,H
26,1500,3200,1500,3100,1500,3200,9,100,SJ,all,0.5,H
27,1500,3600,1600,3400,1500,3500,9,100,SJ,all,0.5,H
28,1900,2700,2100,2500,2000,2600,9,100,SJ,all,0.5,H
29,1500,2800,1700,2600,1600,2700,9,100,SJ,all,0.5,H
30,NA,NA,NA,NA,1800,3600,9,100,SJ,all,0.5,H
1,2100,2800,2100,2500,2000,2600,10,100,SJ,all,0.5,H
2,1500,2600,1500,2400,1500,2500,10,100,SJ,all,0.5,H
3,1500,3100,1500,2900,1500,3000,10,100,SJ,all,0.5,H
4,1700,2900,1900,2700,1800,2800,10,100,SJ,all,0.5,H
5,1500,2900,1600,2900,1600,3000,10,100,SJ,all,0.5,H
6,1500,2900,1700,2900,1600,3000,10,100,SJ,all,0.5,H
7,2200,3000,2200,2900,2100,3000,10,100,SJ,all,0.5,H
8,1800,3700,2100,3700,2000,3700,10,100,SJ,all,0.5,H
9,NA,NA,NA,NA,NA,NA,10,100,SJ,all,0.5,H
10,1500,2700,1500,2500,1500,2600,10,100,SJ,all,0.5,H
11,1500,3000,1900,2100,1800,2100,10,100,SJ,all,0.5,H
12,1500,2600,1500,2400,1500,2500,10,100,SJ,all,0.5,H
13,1500,3000,1700,2900,1600,3000,10,100,SJ,all,0.5,H
14,1500,3100,1500,2900,1500,3000,10,100,SJ,all,0.5,H
15,1500,2700,1700,2400,1600,2500,10,100,SJ,all,0.5,H
16,2200,3700,2200,3500,2100,3600,10,100,SJ,all,0.5,H
17,1700,3100,1700,2900,1600,3000,10,100,SJ,all,0.5,H
18,1500,2900,1500,2700,1500,2800,10,100,SJ,all,0.5,H
19,1500,2700,1500,2700,1500,2800,10,100,SJ,all,0.5,H
20,2100,2300,NA,NA,NA,NA,10,100,SJ,all,0.5,H
21,2000,3400,2200,3100,2100,3200,10,100,SJ,all,0.5,H
22,1500,2800,1500,2400,1500,2500,10,100,SJ,all,0.5,H
23,2300,3700,2400,3700,2300,3700,10,100,SJ,all,0.5,H
24,1800,3200,1900,3100,1800,3200,10,100,SJ,all,0.5,H
25,2100,3700,2400,3400,2300,3500,10,100,SJ,all,0.5,H
26,1500,3200,1500,2900,1500,3000,10,100,SJ,all,0.5,H
27,1500,3600,1500,3500,1500,3600,10,100,SJ,all,0.5,H
28,1900,2700,2100,2400,2000,2500,10,100,SJ,all,0.5,H
29,1500,2800,1500,2400,1500,2500,10,100,SJ,all,0.5,H
30,NA,NA,NA,NA,1800,3600,10,100,SJ,all,0.5,H
1,2100,2800,2100,2500,2000,2600,11,100,SJ,all,0.5,H
2,1500,2600,1500,2400,1500,2500,11,100,SJ,all,0.5,H
3,1500,3100,1500,2900,1500,3000,11,100,SJ,all,0.5,H
4,1700,2900,1900,2600,1800,2700,11,100,SJ,all,0.5,H
5,1500,2900,1500,2900,1500,3000,11,100,SJ,all,0.5,H
6,1500,2900,1500,2900,1500,3000,11,100,SJ,all,0.5,H
7,2200,3000,2200,2900,2100,3000,11,100,SJ,all,0.5,H
8,1800,3700,2200,3700,2100,3700,11,100,SJ,all,0.5,H
9,NA,NA,NA,NA,2800,3600,11,100,SJ,all,0.5,H
10,1500,2700,1500,2500,1500,2600,11,100,SJ,all,0.5,H
11,1500,3000,2400,2400,2400,2400,11,100,SJ,all,0.5,H
12,1500,2600,1500,2500,1500,2600,11,100,SJ,all,0.5,H
13,1500,3000,1700,2900,1600,3000,11,100,SJ,all,0.5,H
14,1500,3100,1500,2500,1500,2600,11,100,SJ,all,0.5,H
15,1500,2700,1500,2700,1500,2800,11,100,SJ,all,0.5,H
16,2200,3700,2900,3700,2800,3700,11,100,SJ,all,0.5,H
17,1700,3100,1800,2900,1700,3000,11,100,SJ,all,0.5,H
18,1500,2900,1500,2400,1500,2500,11,100,SJ,all,0.5,H
19,1500,2700,1500,2600,1500,2700,11,100,SJ,all,0.5,H
20,2100,2300,NA,NA,3000,3600,11,100,SJ,all,0.5,H
21,2000,3400,2200,3100,2100,3200,11,100,SJ,all,0.5,H
22,1500,2800,1600,2500,1500,2600,11,100,SJ,all,0.5,H
23,2300,3700,2400,3700,2300,3700,11,100,SJ,all,0.5,H
24,1800,3200,2000,2400,2000,2400,11,100,SJ,all,0.5,H
25,2100,3700,2400,3500,2300,3600,11,100,SJ,all,0.5,H
26,1500,3200,1500,3100,1500,3200,11,100,SJ,all,0.5,H
27,1500,3600,1900,3400,1800,3500,11,100,SJ,all,0.5,H
28,1900,2700,2200,2400,2200,2400,11,100,SJ,all,0.5,H
29,1500,2800,1600,2600,1500,2700,11,100,SJ,all,0.5,H
30,NA,NA,NA,NA,1800,3600,11,100,SJ,all,0.5,H
1,2100,2800,2500,2500,2500,2500,12,100,SJ,all,0.5,H
2,1500,2600,2000,2400,2000,2400,12,100,SJ,all,0.5,H
3,1500,3100,1500,2900,1500,3000,12,100,SJ,all,0.5,H
4,1700,2900,1800,2700,1800,2800,12,100,SJ,all,0.5,H
5,1500,2900,1500,2900,1500,3000,12,100,SJ,all,0.5,H
6,1500,2900,1500,2900,1500,3000,12,100,SJ,all,0.5,H
7,2200,3000,2200,2900,2100,3000,12,100,SJ,all,0.5,H
8,1800,3700,1900,3700,1800,3700,12,100,SJ,all,0.5,H
9,NA,NA,NA,NA,NA,NA,12,100,SJ,all,0.5,H
10,1500,2700,1500,2400,1500,2500,12,100,SJ,all,0.5,H
11,1500,3000,NA,NA,NA,NA,12,100,SJ,all,0.5,H
12,1500,2600,1500,2500,1500,2600,12,100,SJ,all,0.5,H
13,1500,3000,1900,2900,1800,3000,12,100,SJ,all,0.5,H
14,1500,3100,1500,2900,1500,3100,12,100,SJ,all,0.5,H
15,1500,2700,1900,2600,1800,2700,12,100,SJ,all,0.5,H
16,2200,3700,2300,3700,2200,3700,12,100,SJ,all,0.5,H
17,1700,3100,1700,2900,1600,3000,12,100,SJ,all,0.5,H
18,1500,2900,1500,2500,1500,2600,12,100,SJ,all,0.5,H
19,1500,2700,1500,2600,1500,2700,12,100,SJ,all,0.5,H
20,2100,2300,NA,NA,NA,NA,12,100,SJ,all,0.5,H
21,2000,3400,2200,3100,2100,3200,12,100,SJ,all,0.5,H
22,1500,2800,1500,2400,1500,2500,12,100,SJ,all,0.5,H
23,2300,3700,2400,3700,2300,3700,12,100,SJ,all,0.5,H
24,1800,3200,2200,2900,2000,3100,12,100,SJ,all,0.5,H
25,2100,3700,2400,3200,2300,3300,12,100,SJ,all,0.5,H
26,1500,3200,1700,3100,1600,3200,12,100,SJ,all,0.5,H
27,1500,3600,1500,3200,1500,3300,12,100,SJ,all,0.5,H
28,1900,2700,2100,2400,2000,2500,12,100,SJ,all,0.5,H
29,1500,2800,1500,2600,1500,2800,12,100,SJ,all,0.5,H
30,NA,NA,NA,NA,NA,NA,12,100,SJ,all,0.5,H
1,2100,2800,2500,2500,2500,2500,13,100,SJ,all,0.5,H
2,1500,2600,1500,2400,1500,2500,13,100,SJ,all,0.5,H
3,1500,3100,1500,2900,1500,3000,13,100,SJ,all,0.5,H
4,1700,2900,1900,2700,1800,2800,13,100,SJ,all,0.5,H
5,1500,2900,1500,2900,1500,3000,13,100,SJ,all,0.5,H
6,1500,2900,1500,2900,1500,3000,13,100,SJ,all,0.5,H
7,2200,3000,2200,2900,2100,3000,13,100,SJ,all,0.5,H
8,1800,3700,2200,3400,2100,3500,13,100,SJ,all,0.5,H
9,NA,NA,NA,NA,1600,3600,13,100,SJ,all,0.5,H
10,1500,2700,1500,2400,1500,2500,13,100,SJ,all,0.5,H
11,1500,3000,2200,2400,2100,2500,13,100,SJ,all,0.5,H
12,1500,2600,1500,2600,1500,2700,13,100,SJ,all,0.5,H
13,1500,3000,1700,2900,1600,3000,13,100,SJ,all,0.5,H
14,1500,3100,1500,2900,1500,3000,13,100,SJ,all,0.5,H
15,1500,2700,1700,2400,1600,2500,13,100,SJ,all,0.5,H
16,2200,3700,2200,3700,2000,3700,13,100,SJ,all,0.5,H
17,1700,3100,1700,2900,1600,3000,13,100,SJ,all,0.5,H
18,1500,2900,1500,2900,1500,3000,13,100,SJ,all,0.5,H
19,1500,2700,1500,2600,1500,2700,13,100,SJ,all,0.5,H
20,2100,2300,2100,2100,2100,2100,13,100,SJ,all,0.5,H
21,2000,3400,2100,3200,2000,3300,13,100,SJ,all,0.5,H
22,1500,2800,1600,2400,1500,2500,13,100,SJ,all,0.5,H
23,2300,3700,2400,3700,2300,3700,13,100,SJ,all,0.5,H
24,1800,3200,1800,2600,1700,2700,13,100,SJ,all,0.5,H
25,2100,3700,2400,3500,2300,3600,13,100,SJ,all,0.5,H
