spp,true.lo,true.hi,obs.lo,obs.hi,mod.lo,mod.hi,sim,b,mtn,type,effort,era
21,1700,2900,1700,2900,1700,2900,2,100,FR,all,2,C
22,1600,3100,1700,3100,1700,3100,2,100,FR,all,2,C
23,2200,3200,2200,3200,2200,3200,2,100,FR,all,2,C
24,1600,3000,1600,3000,1600,3000,2,100,FR,all,2,C
25,1800,2800,1800,2600,1800,2600,2,100,FR,all,2,C
26,2200,2800,2600,2700,2600,2700,2,100,FR,all,2,C
27,1600,2700,1600,2500,1600,2500,2,100,FR,all,2,C
28,2100,2600,2500,2500,2500,2500,2,100,FR,all,2,C
29,1900,2900,2000,2900,2000,2900,2,100,FR,all,2,C
30,2200,3800,2400,3800,2400,3800,2,100,FR,all,2,C
31,1600,2900,1600,2900,1600,2900,2,100,FR,all,2,C
1,1600,2700,1600,2700,1600,2700,3,100,FR,all,2,C
2,2500,3400,2500,3400,2500,3400,3,100,FR,all,2,C
3,1600,2700,1600,2600,1600,2600,3,100,FR,all,2,C
4,1700,3300,1800,3200,1800,3200,3,100,FR,all,2,C
5,1600,3700,1600,3700,1600,3700,3,100,FR,all,2,C
6,2600,3300,2600,3300,2600,3300,3,100,FR,all,2,C
7,2000,3200,2000,3200,2000,3200,3,100,FR,all,2,C
8,1600,3100,1600,3000,1600,3000,3,100,FR,all,2,C
9,1800,3000,2000,3000,2000,3000,3,100,FR,all,2,C
10,1600,2900,1600,2800,1600,2800,3,100,FR,all,2,C
11,1600,3000,1600,2900,1600,2900,3,100,FR,all,2,C
12,2700,3700,2700,3700,2700,3700,3,100,FR,all,2,C
13,1600,2900,1600,2900,1600,2900,3,100,FR,all,2,C
14,1800,3000,1800,3000,1800,3000,3,100,FR,all,2,C
15,1600,2800,1700,2800,1700,2800,3,100,FR,all,2,C
16,2000,2900,2000,2800,2000,2800,3,100,FR,all,2,C
17,1600,2700,1600,2700,1600,2700,3,100,FR,all,2,C
18,1800,2800,1800,2800,1800,2800,3,100,FR,all,2,C
19,1600,2800,1600,2800,1600,2800,3,100,FR,all,2,C
20,1600,2900,1700,2900,1700,2900,3,100,FR,all,2,C
21,1700,2900,1700,2900,1700,2900,3,100,FR,all,2,C
22,1600,3100,1700,2900,1700,2900,3,100,FR,all,2,C
23,2200,3200,2200,3200,2200,3200,3,100,FR,all,2,C
24,1600,3000,1600,3000,1600,3000,3,100,FR,all,2,C
25,1800,2800,1800,2700,1800,2700,3,100,FR,all,2,C
26,2200,2800,2700,2700,2700,2700,3,100,FR,all,2,C
27,1600,2700,1600,2500,1600,2500,3,100,FR,all,2,C
28,2100,2600,2500,2500,2500,2500,3,100,FR,all,2,C
29,1900,2900,2000,2900,2000,2900,3,100,FR,all,2,C
30,2200,3800,2400,3800,2400,3800,3,100,FR,all,2,C
31,1600,2900,1600,2900,1600,2900,3,100,FR,all,2,C
1,1600,2700,1600,2700,1600,2700,4,100,FR,all,2,C
2,2500,3400,2500,3400,2500,3400,4,100,FR,all,2,C
3,1600,2700,1600,2700,1600,2700,4,100,FR,all,2,C
4,1700,3300,1800,3200,1800,3200,4,100,FR,all,2,C
5,1600,3700,1600,3700,1600,3700,4,100,FR,all,2,C
6,2600,3300,2600,3300,2600,3300,4,100,FR,all,2,C
7,2000,3200,2000,3200,2000,3200,4,100,FR,all,2,C
8,1600,3100,1600,3100,1600,3100,4,100,FR,all,2,C
9,1800,3000,2000,2900,2000,2900,4,100,FR,all,2,C
10,1600,2900,1600,2800,1600,2800,4,100,FR,all,2,C
11,1600,3000,1600,2900,1600,2900,4,100,FR,all,2,C
12,2700,3700,2700,3700,2700,3700,4,100,FR,all,2,C
13,1600,2900,1600,2900,1600,2900,4,100,FR,all,2,C
14,1800,3000,1800,3000,1800,3000,4,100,FR,all,2,C
15,1600,2800,1600,2800,1600,2800,4,100,FR,all,2,C
16,2000,2900,2200,2800,2200,2800,4,100,FR,all,2,C
17,1600,2700,1600,2700,1600,2700,4,100,FR,all,2,C
18,1800,2800,1800,2800,1800,2800,4,100,FR,all,2,C
19,1600,2800,1600,2800,1600,2800,4,100,FR,all,2,C
20,1600,2900,1700,2900,1700,2900,4,100,FR,all,2,C
21,1700,2900,1700,2900,1700,2900,4,100,FR,all,2,C
22,1600,3100,1600,3100,1600,3100,4,100,FR,all,2,C
23,2200,3200,2200,3200,2200,3200,4,100,FR,all,2,C
24,1600,3000,1600,3000,1600,3000,4,100,FR,all,2,C
25,1800,2800,1800,2700,1800,2700,4,100,FR,all,2,C
26,2200,2800,2500,2700,2500,2700,4,100,FR,all,2,C
27,1600,2700,1600,2500,1600,2500,4,100,FR,all,2,C
28,2100,2600,2500,2500,2500,2500,4,100,FR,all,2,C
29,1900,2900,2000,2900,2000,2900,4,100,FR,all,2,C
30,2200,3800,2400,3800,2400,3800,4,100,FR,all,2,C
31,1600,2900,1600,2900,1600,2900,4,100,FR,all,2,C
1,1600,2700,1600,2700,1600,2700,5,100,FR,all,2,C
2,2500,3400,2500,3400,2500,3400,5,100,FR,all,2,C
3,1600,2700,1600,2700,1600,2700,5,100,FR,all,2,C
4,1700,3300,1700,3200,1700,3200,5,100,FR,all,2,C
5,1600,3700,1600,3700,1600,3700,5,100,FR,all,2,C
6,2600,3300,2800,3300,2800,3300,5,100,FR,all,2,C
7,2000,3200,2000,3200,2000,3200,5,100,FR,all,2,C
8,1600,3100,1600,3000,1600,3000,5,100,FR,all,2,C
9,1800,3000,2000,2900,2000,2900,5,100,FR,all,2,C
10,1600,2900,1600,2800,1600,2800,5,100,FR,all,2,C
11,1600,3000,1600,2800,1600,2800,5,100,FR,all,2,C
12,2700,3700,2700,3700,2700,3700,5,100,FR,all,2,C
13,1600,2900,1600,2900,1600,2900,5,100,FR,all,2,C
14,1800,3000,1800,3000,1800,3000,5,100,FR,all,2,C
15,1600,2800,1600,2800,1600,2800,5,100,FR,all,2,C
16,2000,2900,2000,2800,2000,2800,5,100,FR,all,2,C
17,1600,2700,1600,2700,1600,2700,5,100,FR,all,2,C
18,1800,2800,1800,2800,1800,2800,5,100,FR,all,2,C
19,1600,2800,1600,2800,1600,2800,5,100,FR,all,2,C
20,1600,2900,1700,2900,1700,2900,5,100,FR,all,2,C
21,1700,2900,2000,2900,2000,2900,5,100,FR,all,2,C
22,1600,3100,1700,3100,1700,3100,5,100,FR,all,2,C
23,2200,3200,2200,3200,2200,3200,5,100,FR,all,2,C
24,1600,3000,1600,3000,1600,3000,5,100,FR,all,2,C
25,1800,2800,1800,2700,1800,2700,5,100,FR,all,2,C
26,2200,2800,2500,2700,2500,2700,5,100,FR,all,2,C
27,1600,2700,1600,2500,1600,2500,5,100,FR,all,2,C
28,2100,2600,2500,2500,2500,2500,5,100,FR,all,2,C
29,1900,2900,2000,2900,2000,2900,5,100,FR,all,2,C
30,2200,3800,2400,3800,2400,3800,5,100,FR,all,2,C
31,1600,2900,1600,2900,1600,2900,5,100,FR,all,2,C
1,1600,2700,1600,2700,1600,2700,6,100,FR,all,2,C
2,2500,3400,2500,3400,2500,3400,6,100,FR,all,2,C
3,1600,2700,1600,2700,1600,2700,6,100,FR,all,2,C
4,1700,3300,1800,3200,1800,3200,6,100,FR,all,2,C
5,1600,3700,1600,3700,1600,3700,6,100,FR,all,2,C
6,2600,3300,2600,3300,2600,3300,6,100,FR,all,2,C
7,2000,3200,2000,3200,2000,3200,6,100,FR,all,2,C
8,1600,3100,1600,3100,1600,3100,6,100,FR,all,2,C
9,1800,3000,1800,2900,1800,2900,6,100,FR,all,2,C
10,1600,2900,1600,2800,1600,2800,6,100,FR,all,2,C
11,1600,3000,1600,2900,1600,2900,6,100,FR,all,2,C
12,2700,3700,2700,3700,2700,3700,6,100,FR,all,2,C
13,1600,2900,1600,2900,1600,2900,6,100,FR,all,2,C
14,1800,3000,1800,3000,1800,3000,6,100,FR,all,2,C
15,1600,2800,1600,2800,1600,2800,6,100,FR,all,2,C
16,2000,2900,2000,2800,2000,2800,6,100,FR,all,2,C
17,1600,2700,1600,2700,1600,2700,6,100,FR,all,2,C
18,1800,2800,1800,2800,1800,2800,6,100,FR,all,2,C
19,1600,2800,1600,2800,1600,2800,6,100,FR,all,2,C
20,1600,2900,1700,2900,1700,2900,6,100,FR,all,2,C
21,1700,2900,2000,2900,2000,2900,6,100,FR,all,2,C
22,1600,3100,1600,3100,1600,3100,6,100,FR,all,2,C
23,2200,3200,2200,3200,2200,3200,6,100,FR,all,2,C
24,1600,3000,1600,3000,1600,3000,6,100,FR,all,2,C
25,1800,2800,1800,2700,1800,2700,6,100,FR,all,2,C
26,2200,2800,2500,2700,2500,2700,6,100,FR,all,2,C
27,1600,2700,1600,2600,1600,2600,6,100,FR,all,2,C
28,2100,2600,2500,2500,2500,2500,6,100,FR,all,2,C
29,1900,2900,2000,2900,2000,2900,6,100,FR,all,2,C
30,2200,3800,2400,3800,2400,3800,6,100,FR,all,2,C
31,1600,2900,1600,2900,1600,2900,6,100,FR,all,2,C
1,1600,2700,1600,2700,1600,2700,7,100,FR,all,2,C
2,2500,3400,2500,3400,2500,3400,7,100,FR,all,2,C
3,1600,2700,1600,2600,1600,2600,7,100,FR,all,2,C
4,1700,3300,1800,3200,1800,3200,7,100,FR,all,2,C
5,1600,3700,1600,3700,1600,3700,7,100,FR,all,2,C
6,2600,3300,2600,3300,2600,3300,7,100,FR,all,2,C
7,2000,3200,2000,3200,2000,3200,7,100,FR,all,2,C
8,1600,3100,1600,3000,1600,3000,7,100,FR,all,2,C
9,1800,3000,2000,2900,2000,2900,7,100,FR,all,2,C
10,1600,2900,1600,2800,1600,2800,7,100,FR,all,2,C
11,1600,3000,1600,2900,1600,2900,7,100,FR,all,2,C
12,2700,3700,2700,3700,2700,3700,7,100,FR,all,2,C
13,1600,2900,1600,2900,1600,2900,7,100,FR,all,2,C
14,1800,3000,1800,3000,1800,3000,7,100,FR,all,2,C
15,1600,2800,1600,2800,1600,2800,7,100,FR,all,2,C
16,2000,2900,2000,2800,2000,2800,7,100,FR,all,2,C
17,1600,2700,1600,2700,1600,2700,7,100,FR,all,2,C
18,1800,2800,1800,2800,1800,2800,7,100,FR,all,2,C
19,1600,2800,1600,2800,1600,2800,7,100,FR,all,2,C
20,1600,2900,1700,2900,1700,2900,7,100,FR,all,2,C
21,1700,2900,2000,2900,2000,2900,7,100,FR,all,2,C
22,1600,3100,1600,2900,1600,2900,7,100,FR,all,2,C
23,2200,3200,2200,3200,2200,3200,7,100,FR,all,2,C
24,1600,3000,1600,3000,1600,3000,7,100,FR,all,2,C
25,1800,2800,1800,2700,1800,2700,7,100,FR,all,2,C
26,2200,2800,2500,2700,2500,2700,7,100,FR,all,2,C
27,1600,2700,1700,2500,1700,2500,7,100,FR,all,2,C
28,2100,2600,2500,2500,2500,2500,7,100,FR,all,2,C
29,1900,2900,2000,2900,2000,2900,7,100,FR,all,2,C
30,2200,3800,2400,3800,2400,3800,7,100,FR,all,2,C
31,1600,2900,1600,2900,1600,2900,7,100,FR,all,2,C
1,1600,2700,1600,2700,1600,2700,8,100,FR,all,2,C
2,2500,3400,2500,3400,2500,3400,8,100,FR,all,2,C
3,1600,2700,1600,2700,1600,2700,8,100,FR,all,2,C
4,1700,3300,1800,3200,1800,3200,8,100,FR,all,2,C
5,1600,3700,1600,3700,1600,3700,8,100,FR,all,2,C
6,2600,3300,2600,3300,2600,3300,8,100,FR,all,2,C
7,2000,3200,2000,3200,2000,3200,8,100,FR,all,2,C
8,1600,3100,1600,3000,1600,3000,8,100,FR,all,2,C
9,1800,3000,1900,2900,1900,2900,8,100,FR,all,2,C
10,1600,2900,1600,2800,1600,2800,8,100,FR,all,2,C
11,1600,3000,1600,2900,1600,2900,8,100,FR,all,2,C
12,2700,3700,2700,3700,2700,3700,8,100,FR,all,2,C
13,1600,2900,1600,2900,1600,2900,8,100,FR,all,2,C
14,1800,3000,1800,3000,1800,3000,8,100,FR,all,2,C
15,1600,2800,1600,2800,1600,2800,8,100,FR,all,2,C
16,2000,2900,2200,2800,2200,2800,8,100,FR,all,2,C
17,1600,2700,1600,2700,1600,2700,8,100,FR,all,2,C
18,1800,2800,1800,2800,1800,2800,8,100,FR,all,2,C
19,1600,2800,1600,2800,1600,2800,8,100,FR,all,2,C
20,1600,2900,1700,2900,1700,2900,8,100,FR,all,2,C
21,1700,2900,1700,2900,1700,2900,8,100,FR,all,2,C
22,1600,3100,1700,2900,1700,2900,8,100,FR,all,2,C
23,2200,3200,2200,3200,2200,3200,8,100,FR,all,2,C
24,1600,3000,1600,3000,1600,3000,8,100,FR,all,2,C
25,1800,2800,1800,2700,1800,2700,8,100,FR,all,2,C
26,2200,2800,2400,2700,2400,2700,8,100,FR,all,2,C
27,1600,2700,1600,2500,1600,2500,8,100,FR,all,2,C
28,2100,2600,2500,2500,2500,2500,8,100,FR,all,2,C
29,1900,2900,2000,2900,2000,2900,8,100,FR,all,2,C
30,2200,3800,2400,3800,2400,3800,8,100,FR,all,2,C
31,1600,2900,1600,2900,1600,2900,8,100,FR,all,2,C
1,1600,2700,1600,2700,1600,2700,9,100,FR,all,2,C
2,2500,3400,2500,3400,2500,3400,9,100,FR,all,2,C
3,1600,2700,1600,2500,1600,2500,9,100,FR,all,2,C
4,1700,3300,1800,3200,1800,3200,9,100,FR,all,2,C
5,1600,3700,1600,3700,1600,3700,9,100,FR,all,2,C
6,2600,3300,2600,3300,2600,3300,9,100,FR,all,2,C
7,2000,3200,2000,3200,2000,3200,9,100,FR,all,2,C
8,1600,3100,1600,3000,1600,3000,9,100,FR,all,2,C
9,1800,3000,1900,2900,1900,2900,9,100,FR,all,2,C
10,1600,2900,1600,2800,1600,2800,9,100,FR,all,2,C
11,1600,3000,1600,2900,1600,2900,9,100,FR,all,2,C
12,2700,3700,2700,3700,2700,3700,9,100,FR,all,2,C
13,1600,2900,1600,2900,1600,2900,9,100,FR,all,2,C
14,1800,3000,1800,3000,1800,3000,9,100,FR,all,2,C
15,1600,2800,1600,2800,1600,2800,9,100,FR,all,2,C
16,2000,2900,2100,2800,2100,2800,9,100,FR,all,2,C
17,1600,2700,1600,2500,1600,2500,9,100,FR,all,2,C
18,1800,2800,1800,2800,1800,2800,9,100,FR,all,2,C
19,1600,2800,1600,2800,1600,2800,9,100,FR,all,2,C
20,1600,2900,1700,2900,1700,2900,9,100,FR,all,2,C
21,1700,2900,2000,2900,2000,2900,9,100,FR,all,2,C
22,1600,3100,1600,3100,1600,3100,9,100,FR,all,2,C
23,2200,3200,2200,3200,2200,3200,9,100,FR,all,2,C
24,1600,3000,1600,3000,1600,3000,9,100,FR,all,2,C
25,1800,2800,1800,2700,1800,2700,9,100,FR,all,2,C
26,2200,2800,2500,2700,2500,2700,9,100,FR,all,2,C
27,1600,2700,1600,2500,1600,2600,9,100,FR,all,2,C
28,2100,2600,NA,NA,2600,2600,9,100,FR,all,2,C
29,1900,2900,2000,2900,2000,2900,9,100,FR,all,2,C
30,2200,3800,2400,3800,2400,3800,9,100,FR,all,2,C
31,1600,2900,1600,2900,1600,2900,9,100,FR,all,2,C
1,1600,2700,1600,2700,1600,2700,10,100,FR,all,2,C
2,2500,3400,2500,3400,2500,3400,10,100,FR,all,2,C
3,1600,2700,1600,2700,1600,2700,10,100,FR,all,2,C
4,1700,3300,1800,3200,1800,3200,10,100,FR,all,2,C
5,1600,3700,1600,3700,1600,3700,10,100,FR,all,2,C
6,2600,3300,2600,3300,2600,3300,10,100,FR,all,2,C
7,2000,3200,2000,3200,2000,3200,10,100,FR,all,2,C
8,1600,3100,1600,3000,1600,3000,10,100,FR,all,2,C
9,1800,3000,1900,3000,1900,3000,10,100,FR,all,2,C
10,1600,2900,1600,2800,1600,2800,10,100,FR,all,2,C
11,1600,3000,1600,2800,1600,2800,10,100,FR,all,2,C
12,2700,3700,2700,3700,2700,3700,10,100,FR,all,2,C
13,1600,2900,1600,2900,1600,2900,10,100,FR,all,2,C
14,1800,3000,1800,3000,1800,3000,10,100,FR,all,2,C
15,1600,2800,1700,2800,1700,2800,10,100,FR,all,2,C
16,2000,2900,2000,2300,2000,2300,10,100,FR,all,2,C
17,1600,2700,1600,2700,1600,2700,10,100,FR,all,2,C
18,1800,2800,1800,2800,1800,2800,10,100,FR,all,2,C
19,1600,2800,1600,2800,1600,2800,10,100,FR,all,2,C
20,1600,2900,1700,2900,1700,2900,10,100,FR,all,2,C
21,1700,2900,1700,2900,1700,2900,10,100,FR,all,2,C
22,1600,3100,1600,2900,1600,2900,10,100,FR,all,2,C
23,2200,3200,2200,3200,2200,3200,10,100,FR,all,2,C
24,1600,3000,1600,3000,1600,3000,10,100,FR,all,2,C
25,1800,2800,1800,2700,1800,2700,10,100,FR,all,2,C
26,2200,2800,2500,2700,2500,2700,10,100,FR,all,2,C
27,1600,2700,1600,2500,1600,2500,10,100,FR,all,2,C
28,2100,2600,2500,2500,2500,2500,10,100,FR,all,2,C
29,1900,2900,2000,2900,2000,2900,10,100,FR,all,2,C
30,2200,3800,2400,3800,2400,3800,10,100,FR,all,2,C
31,1600,2900,1600,2900,1600,2900,10,100,FR,all,2,C
1,1600,2700,1600,2700,1600,2700,11,100,FR,all,2,C
2,2500,3400,2500,3400,2500,3400,11,100,FR,all,2,C
3,1600,2700,1600,2700,1600,2700,11,100,FR,all,2,C
4,1700,3300,1800,3200,1800,3200,11,100,FR,all,2,C
5,1600,3700,1600,3700,1600,3700,11,100,FR,all,2,C
6,2600,3300,2600,3300,2600,3300,11,100,FR,all,2,C
7,2000,3200,2000,3200,2000,3200,11,100,FR,all,2,C
8,1600,3100,1600,3000,1600,3000,11,100,FR,all,2,C
9,1800,3000,2000,3000,2000,3000,11,100,FR,all,2,C
10,1600,2900,1600,2800,1600,2800,11,100,FR,all,2,C
11,1600,3000,1600,2900,1600,2900,11,100,FR,all,2,C
12,2700,3700,2700,3700,2700,3700,11,100,FR,all,2,C
13,1600,2900,1600,2900,1600,2900,11,100,FR,all,2,C
14,1800,3000,1800,2800,1800,2800,11,100,FR,all,2,C
15,1600,2800,1600,2800,1600,2800,11,100,FR,all,2,C
16,2000,2900,2000,2800,2000,2800,11,100,FR,all,2,C
17,1600,2700,1600,2700,1600,2700,11,100,FR,all,2,C
18,1800,2800,1800,2800,1800,2800,11,100,FR,all,2,C
19,1600,2800,1600,2800,1600,2800,11,100,FR,all,2,C
20,1600,2900,1700,2900,1700,2900,11,100,FR,all,2,C
21,1700,2900,1700,2900,1700,2900,11,100,FR,all,2,C
22,1600,3100,1700,3100,1700,3100,11,100,FR,all,2,C
23,2200,3200,2200,3200,2200,3200,11,100,FR,all,2,C
24,1600,3000,1600,3000,1600,3000,11,100,FR,all,2,C
25,1800,2800,1800,2700,1800,2700,11,100,FR,all,2,C
26,2200,2800,2500,2700,2500,2700,11,100,FR,all,2,C
27,1600,2700,1600,2600,1600,2600,11,100,FR,all,2,C
28,2100,2600,2500,2500,2500,2500,11,100,FR,all,2,C
29,1900,2900,2000,2900,2000,2900,11,100,FR,all,2,C
30,2200,3800,2400,3800,2400,3800,11,100,FR,all,2,C
31,1600,2900,1600,2900,1600,2900,11,100,FR,all,2,C
1,1600,2700,1600,2700,1600,2700,12,100,FR,all,2,C
2,2500,3400,2500,3400,2500,3400,12,100,FR,all,2,C
3,1600,2700,1600,2700,1600,2700,12,100,FR,all,2,C
4,1700,3300,1800,3200,1800,3200,12,100,FR,all,2,C
5,1600,3700,1600,3700,1600,3700,12,100,FR,all,2,C
6,2600,3300,2600,3300,2600,3300,12,100,FR,all,2,C
7,2000,3200,2000,3200,2000,3200,12,100,FR,all,2,C
8,1600,3100,1600,3100,1600,3100,12,100,FR,all,2,C
9,1800,3000,2000,2900,2000,2900,12,100,FR,all,2,C
10,1600,2900,1600,2800,1600,2800,12,100,FR,all,2,C
11,1600,3000,1600,2900,1600,2900,12,100,FR,all,2,C
12,2700,3700,2700,3700,2700,3700,12,100,FR,all,2,C
13,1600,2900,1600,2900,1600,2900,12,100,FR,all,2,C
14,1800,3000,1800,3000,1800,3000,12,100,FR,all,2,C
15,1600,2800,1600,2800,1600,2800,12,100,FR,all,2,C
16,2000,2900,2000,2300,2000,2300,12,100,FR,all,2,C
17,1600,2700,1600,2600,1600,2600,12,100,FR,all,2,C
18,1800,2800,1800,2800,1800,2800,12,100,FR,all,2,C
19,1600,2800,1700,2800,1700,2800,12,100,FR,all,2,C
20,1600,2900,1700,2900,1700,2900,12,100,FR,all,2,C
21,1700,2900,1700,2900,1700,2900,12,100,FR,all,2,C
22,1600,3100,1700,3100,1700,3100,12,100,FR,all,2,C
23,2200,3200,2200,3200,2200,3200,12,100,FR,all,2,C
24,1600,3000,1600,3000,1600,3000,12,100,FR,all,2,C
25,1800,2800,1800,2800,1800,2800,12,100,FR,all,2,C
26,2200,2800,2500,2700,2500,2700,12,100,FR,all,2,C
27,1600,2700,1600,2500,1600,2500,12,100,FR,all,2,C
28,2100,2600,2300,2300,2300,2300,12,100,FR,all,2,C
29,1900,2900,2000,2900,2000,2900,12,100,FR,all,2,C
30,2200,3800,2400,3800,2400,3800,12,100,FR,all,2,C
31,1600,2900,1600,2900,1600,2900,12,100,FR,all,2,C
1,1600,2700,1600,2700,1600,2700,13,100,FR,all,2,C
2,2500,3400,2500,3400,2500,3400,13,100,FR,all,2,C
3,1600,2700,1600,2700,1600,2700,13,100,FR,all,2,C
4,1700,3300,1700,3200,1700,3200,13,100,FR,all,2,C
5,1600,3700,1600,3700,1600,3700,13,100,FR,all,2,C
6,2600,3300,2600,3300,2600,3300,13,100,FR,all,2,C
7,2000,3200,2000,3200,2000,3200,13,100,FR,all,2,C
8,1600,3100,1600,3000,1600,3000,13,100,FR,all,2,C
9,1800,3000,2000,2900,2000,2900,13,100,FR,all,2,C
10,1600,2900,1600,2800,1600,2800,13,100,FR,all,2,C
11,1600,3000,1700,2800,1700,2800,13,100,FR,all,2,C
12,2700,3700,2700,3700,2700,3700,13,100,FR,all,2,C
13,1600,2900,1600,2900,1600,2900,13,100,FR,all,2,C
14,1800,3000,1800,3000,1800,3000,13,100,FR,all,2,C
15,1600,2800,1600,2800,1600,2800,13,100,FR,all,2,C
16,2000,2900,2000,2800,2000,2800,13,100,FR,all,2,C
17,1600,2700,1600,2700,1600,2700,13,100,FR,all,2,C
18,1800,2800,1800,2800,1800,2800,13,100,FR,all,2,C
19,1600,2800,1600,2800,1600,2800,13,100,FR,all,2,C
20,1600,2900,1700,2900,1700,2900,13,100,FR,all,2,C
21,1700,2900,1700,2900,1700,2900,13,100,FR,all,2,C
22,1600,3100,1600,2900,1600,2900,13,100,FR,all,2,C
23,2200,3200,2200,3200,2200,3200,13,100,FR,all,2,C
24,1600,3000,1600,3000,1600,3000,13,100,FR,all,2,C
25,1800,2800,1800,2700,1800,2700,13,100,FR,all,2,C
26,2200,2800,2500,2700,2500,2700,13,100,FR,all,2,C
27,1600,2700,1700,2600,1700,2600,13,100,FR,all,2,C
28,2100,2600,2500,2600,2500,2600,13,100,FR,all,2,C
29,1900,2900,2000,2900,2000,2900,13,100,FR,all,2,C
30,2200,3800,2500,3800,2500,3800,13,100,FR,all,2,C
31,1600,2900,1600,2900,1600,2900,13,100,FR,all,2,C
1,1600,2700,1600,2700,1600,2700,14,100,FR,all,2,C
2,2500,3400,2500,3400,2500,3400,14,100,FR,all,2,C
3,1600,2700,1600,2700,1600,2700,14,100,FR,all,2,C
4,1700,3300,1800,3200,1800,3200,14,100,FR,all,2,C
5,1600,3700,1600,3700,1600,3700,14,100,FR,all,2,C
6,2600,3300,2600,3300,2600,3300,14,100,FR,all,2,C
7,2000,3200,2000,3200,2000,3200,14,100,FR,all,2,C
8,1600,3100,1600,3000,1600,3000,14,100,FR,all,2,C
9,1800,3000,2000,2900,2000,2900,14,100,FR,all,2,C
10,1600,2900,1600,2800,1600,2800,14,100,FR,all,2,C
11,1600,3000,1600,2900,1600,2900,14,100,FR,all,2,C
12,2700,3700,2700,3700,2700,3700,14,100,FR,all,2,C
13,1600,2900,1600,2900,1600,2900,14,100,FR,all,2,C
14,1800,3000,1800,3000,1800,3000,14,100,FR,all,2,C
15,1600,2800,1600,2800,1600,2800,14,100,FR,all,2,C
16,2000,2900,2200,2800,2200,2800,14,100,FR,all,2,C
17,1600,2700,1600,2600,1600,2600,14,100,FR,all,2,C
18,1800,2800,1800,2800,1800,2800,14,100,FR,all,2,C
