spp,true.lo,true.hi,obs.lo,obs.hi,mod.lo,mod.hi,sim,b,mtn,type,effort,era
6,1800,2900,1900,2800,1850,2850,3,50,FR,all,0.5,H
7,1500,2750,1500,2700,1500,2700,3,50,FR,all,0.5,H
8,1900,3200,1900,3100,1850,3100,3,50,FR,all,0.5,H
9,1900,3700,2050,3550,2000,3600,3,50,FR,all,0.5,H
10,2250,3000,2350,2900,2300,2950,3,50,FR,all,0.5,H
11,1500,3700,1550,3450,1500,3500,3,50,FR,all,0.5,H
12,1700,2400,1800,2350,1750,2400,3,50,FR,all,0.5,H
13,2100,2850,2150,2800,2100,2800,3,50,FR,all,0.5,H
14,1500,2550,1500,2450,1500,2500,3,50,FR,all,0.5,H
15,1500,3100,1550,2900,1500,2950,3,50,FR,all,0.5,H
16,1500,2950,1550,2900,1500,2950,3,50,FR,all,0.5,H
17,1500,2900,1500,2750,1500,2800,3,50,FR,all,0.5,H
18,2250,3250,2550,3050,2500,3100,3,50,FR,all,0.5,H
19,1900,3300,2000,3150,1950,3200,3,50,FR,all,0.5,H
20,2900,3700,3000,3700,2950,3700,3,50,FR,all,0.5,H
21,1500,2700,1500,2600,1500,2650,3,50,FR,all,0.5,H
22,2350,2750,NA,NA,NA,NA,3,50,FR,all,0.5,H
23,1500,2650,1550,2600,1500,2650,3,50,FR,all,0.5,H
24,1500,2950,1550,2850,1500,2900,3,50,FR,all,0.5,H
25,2150,3000,2600,2600,2600,2650,3,50,FR,all,0.5,H
26,1500,3350,1550,3300,1500,3350,3,50,FR,all,0.5,H
27,2150,2700,2350,2550,2300,2600,3,50,FR,all,0.5,H
28,2000,3350,2350,3050,2300,3100,3,50,FR,all,0.5,H
29,1550,2750,1750,2750,1750,2750,3,50,FR,all,0.5,H
30,2700,2700,NA,NA,NA,NA,3,50,FR,all,0.5,H
31,1500,2500,1700,2500,1700,2500,3,50,FR,all,0.5,H
32,1500,2850,1500,2850,1500,2900,3,50,FR,all,0.5,H
33,1550,2850,1600,2800,1600,2800,3,50,FR,all,0.5,H
34,2500,3700,2600,3500,2550,3550,3,50,FR,all,0.5,H
35,1500,2950,1550,2850,1500,2900,3,50,FR,all,0.5,H
36,1500,2750,1550,2600,1500,2650,3,50,FR,all,0.5,H
37,1650,2900,2350,2350,2300,2400,3,50,FR,all,0.5,H
1,1500,3500,1650,2850,1650,2900,4,50,FR,all,0.5,H
2,2500,3700,2500,3500,2450,3550,4,50,FR,all,0.5,H
3,2150,3700,2250,3700,2200,3700,4,50,FR,all,0.5,H
4,1500,2650,1500,2600,1500,2650,4,50,FR,all,0.5,H
5,2250,3700,2300,3550,2250,3600,4,50,FR,all,0.5,H
6,1800,2900,2050,2900,2000,2950,4,50,FR,all,0.5,H
7,1500,2750,1500,2750,1500,2750,4,50,FR,all,0.5,H
8,1900,3200,2000,3100,1950,3100,4,50,FR,all,0.5,H
9,1900,3700,2150,3450,2100,3500,4,50,FR,all,0.5,H
10,2250,3000,2300,2900,2250,2950,4,50,FR,all,0.5,H
11,1500,3700,1500,3400,1500,3450,4,50,FR,all,0.5,H
12,1700,2400,2050,2350,2000,2400,4,50,FR,all,0.5,H
13,2100,2850,2150,2800,2100,2800,4,50,FR,all,0.5,H
14,1500,2550,1550,2550,1500,2600,4,50,FR,all,0.5,H
15,1500,3100,1500,3000,1500,3050,4,50,FR,all,0.5,H
16,1500,2950,1550,2900,1500,2950,4,50,FR,all,0.5,H
17,1500,2900,1550,2850,1500,2900,4,50,FR,all,0.5,H
18,2250,3250,2400,3050,2400,3100,4,50,FR,all,0.5,H
19,1900,3300,1950,3150,1900,3200,4,50,FR,all,0.5,H
20,2900,3700,3150,3700,3100,3700,4,50,FR,all,0.5,H
21,1500,2700,1500,2650,1500,2700,4,50,FR,all,0.5,H
22,2350,2750,NA,NA,NA,NA,4,50,FR,all,0.5,H
23,1500,2650,1500,2600,1500,2650,4,50,FR,all,0.5,H
24,1500,2950,1600,2850,1600,2850,4,50,FR,all,0.5,H
25,2150,3000,2600,2950,2550,3000,4,50,FR,all,0.5,H
26,1500,3350,1550,3300,1500,3350,4,50,FR,all,0.5,H
27,2150,2700,2350,2350,2300,2400,4,50,FR,all,0.5,H
28,2000,3350,2450,2900,2400,2950,4,50,FR,all,0.5,H
29,1550,2750,1750,2750,1750,2800,4,50,FR,all,0.5,H
30,2700,2700,NA,NA,NA,NA,4,50,FR,all,0.5,H
31,1500,2500,1700,2500,1700,2500,4,50,FR,all,0.5,H
32,1500,2850,1550,2650,1500,2700,4,50,FR,all,0.5,H
33,1550,2850,1600,2750,1600,2800,4,50,FR,all,0.5,H
34,2500,3700,2600,3650,2550,3700,4,50,FR,all,0.5,H
35,1500,2950,1550,2750,1500,2800,4,50,FR,all,0.5,H
36,1500,2750,1550,2600,1500,2650,4,50,FR,all,0.5,H
37,1650,2900,1750,2000,1700,2050,4,50,FR,all,0.5,H
1,1500,3500,1650,3400,1600,3450,5,50,FR,all,0.5,H
2,2500,3700,2750,3700,2700,3700,5,50,FR,all,0.5,H
3,2150,3700,2250,3400,2200,3450,5,50,FR,all,0.5,H
4,1500,2650,1500,2550,1500,2600,5,50,FR,all,0.5,H
5,2250,3700,2250,3600,2200,3650,5,50,FR,all,0.5,H
6,1800,2900,2100,2800,2050,2850,5,50,FR,all,0.5,H
7,1500,2750,1500,2750,1500,2750,5,50,FR,all,0.5,H
8,1900,3200,2000,3150,1950,3200,5,50,FR,all,0.5,H
9,1900,3700,2050,3550,2000,3600,5,50,FR,all,0.5,H
10,2250,3000,2300,2900,2250,2950,5,50,FR,all,0.5,H
11,1500,3700,1550,3700,1500,3700,5,50,FR,all,0.5,H
12,1700,2400,2050,2350,2000,2400,5,50,FR,all,0.5,H
13,2100,2850,2150,2800,2100,2800,5,50,FR,all,0.5,H
14,1500,2550,1550,2500,1500,2500,5,50,FR,all,0.5,H
15,1500,3100,1550,2900,1500,2950,5,50,FR,all,0.5,H
16,1500,2950,1550,2900,1500,2950,5,50,FR,all,0.5,H
17,1500,2900,1550,2800,1500,2850,5,50,FR,all,0.5,H
18,2250,3250,2350,3050,2300,3100,5,50,FR,all,0.5,H
19,1900,3300,1900,3150,1900,3200,5,50,FR,all,0.5,H
20,2900,3700,3000,3550,2950,3600,5,50,FR,all,0.5,H
21,1500,2700,1550,2650,1500,2700,5,50,FR,all,0.5,H
22,2350,2750,NA,NA,NA,NA,5,50,FR,all,0.5,H
23,1500,2650,1500,2600,1500,2650,5,50,FR,all,0.5,H
24,1500,2950,1550,2850,1500,2900,5,50,FR,all,0.5,H
25,2150,3000,2500,2600,2450,2650,5,50,FR,all,0.5,H
26,1500,3350,1550,3300,1500,3350,5,50,FR,all,0.5,H
27,2150,2700,NA,NA,NA,NA,5,50,FR,all,0.5,H
28,2000,3350,2350,3100,2300,3150,5,50,FR,all,0.5,H
29,1550,2750,1750,2750,1750,2750,5,50,FR,all,0.5,H
30,2700,2700,NA,NA,NA,NA,5,50,FR,all,0.5,H
31,1500,2500,1700,2500,1700,2500,5,50,FR,all,0.5,H
32,1500,2850,1550,2650,1500,2700,5,50,FR,all,0.5,H
33,1550,2850,1600,2750,1600,2800,5,50,FR,all,0.5,H
34,2500,3700,2600,3650,2550,3700,5,50,FR,all,0.5,H
35,1500,2950,1550,2750,1500,2800,5,50,FR,all,0.5,H
36,1500,2750,1500,2550,1500,2600,5,50,FR,all,0.5,H
37,1650,2900,2350,2350,2300,2400,5,50,FR,all,0.5,H
1,1500,3500,1650,2850,1600,2900,6,50,FR,all,0.5,H
2,2500,3700,2700,3400,2650,3450,6,50,FR,all,0.5,H
3,2150,3700,2350,3700,2300,3700,6,50,FR,all,0.5,H
4,1500,2650,1500,2600,1500,2650,6,50,FR,all,0.5,H
5,2250,3700,2350,3550,2300,3600,6,50,FR,all,0.5,H
6,1800,2900,2150,2600,2100,2650,6,50,FR,all,0.5,H
7,1500,2750,1500,2600,1500,2600,6,50,FR,all,0.5,H
8,1900,3200,2000,3150,1950,3200,6,50,FR,all,0.5,H
9,1900,3700,2100,3600,2050,3650,6,50,FR,all,0.5,H
10,2250,3000,2300,2900,2250,2950,6,50,FR,all,0.5,H
11,1500,3700,1550,3450,1500,3500,6,50,FR,all,0.5,H
12,1700,2400,2100,2350,2050,2400,6,50,FR,all,0.5,H
13,2100,2850,2150,2800,2100,2800,6,50,FR,all,0.5,H
14,1500,2550,1550,2400,1500,2450,6,50,FR,all,0.5,H
15,1500,3100,1550,2900,1500,2950,6,50,FR,all,0.5,H
16,1500,2950,1550,2850,1500,2900,6,50,FR,all,0.5,H
17,1500,2900,1500,2800,1500,2850,6,50,FR,all,0.5,H
18,2250,3250,2550,3150,2500,3200,6,50,FR,all,0.5,H
19,1900,3300,1950,3150,1900,3200,6,50,FR,all,0.5,H
20,2900,3700,3150,3600,3100,3650,6,50,FR,all,0.5,H
21,1500,2700,1500,2650,1500,2700,6,50,FR,all,0.5,H
22,2350,2750,NA,NA,NA,NA,6,50,FR,all,0.5,H
23,1500,2650,1500,2600,1500,2650,6,50,FR,all,0.5,H
24,1500,2950,1550,2850,1500,2900,6,50,FR,all,0.5,H
25,2150,3000,NA,NA,NA,NA,6,50,FR,all,0.5,H
26,1500,3350,1550,3300,1500,3350,6,50,FR,all,0.5,H
27,2150,2700,NA,NA,NA,NA,6,50,FR,all,0.5,H
28,2000,3350,2250,2850,2200,2900,6,50,FR,all,0.5,H
29,1550,2750,1650,2750,1650,2750,6,50,FR,all,0.5,H
30,2700,2700,NA,NA,NA,NA,6,50,FR,all,0.5,H
31,1500,2500,1700,2500,1700,2500,6,50,FR,all,0.5,H
32,1500,2850,1550,2650,1500,2700,6,50,FR,all,0.5,H
33,1550,2850,1600,2750,1600,2800,6,50,FR,all,0.5,H
34,2500,3700,2600,3450,2550,3500,6,50,FR,all,0.5,H
35,1500,2950,1500,2750,1500,2800,6,50,FR,all,0.5,H
36,1500,2750,1550,2600,1500,2650,6,50,FR,all,0.5,H
37,1650,2900,2350,2850,2300,2900,6,50,FR,all,0.5,H
1,1500,3500,1650,3050,1650,3100,7,50,FR,all,0.5,H
2,2500,3700,2650,3700,2600,3700,7,50,FR,all,0.5,H
3,2150,3700,2200,3450,2150,3500,7,50,FR,all,0.5,H
4,1500,2650,1500,2600,1500,2650,7,50,FR,all,0.5,H
5,2250,3700,2350,3450,2300,3500,7,50,FR,all,0.5,H
6,1800,2900,2050,2800,2000,2850,7,50,FR,all,0.5,H
7,1500,2750,1550,2750,1550,2750,7,50,FR,all,0.5,H
8,1900,3200,2000,3150,1950,3200,7,50,FR,all,0.5,H
9,1900,3700,2450,3600,2400,3650,7,50,FR,all,0.5,H
10,2250,3000,2350,2900,2300,2950,7,50,FR,all,0.5,H
11,1500,3700,1550,3400,1500,3450,7,50,FR,all,0.5,H
12,1700,2400,1800,2350,1750,2400,7,50,FR,all,0.5,H
13,2100,2850,2150,2800,2100,2800,7,50,FR,all,0.5,H
14,1500,2550,1550,2450,1500,2500,7,50,FR,all,0.5,H
15,1500,3100,1550,3000,1500,3050,7,50,FR,all,0.5,H
16,1500,2950,1550,2900,1500,2950,7,50,FR,all,0.5,H
17,1500,2900,1550,2800,1500,2850,7,50,FR,all,0.5,H
18,2250,3250,2400,3050,2350,3100,7,50,FR,all,0.5,H
19,1900,3300,1900,3150,1850,3200,7,50,FR,all,0.5,H
20,2900,3700,3000,3700,2950,3700,7,50,FR,all,0.5,H
21,1500,2700,1500,2600,1500,2650,7,50,FR,all,0.5,H
22,2350,2750,NA,NA,NA,NA,7,50,FR,all,0.5,H
23,1500,2650,1500,2600,1500,2650,7,50,FR,all,0.5,H
24,1500,2950,1500,2850,1500,2900,7,50,FR,all,0.5,H
25,2150,3000,NA,NA,NA,NA,7,50,FR,all,0.5,H
26,1500,3350,1550,3300,1500,3350,7,50,FR,all,0.5,H
27,2150,2700,2400,2400,2400,2450,7,50,FR,all,0.5,H
28,2000,3350,2250,3050,2200,3100,7,50,FR,all,0.5,H
29,1550,2750,1750,2750,1750,2750,7,50,FR,all,0.5,H
30,2700,2700,NA,NA,NA,NA,7,50,FR,all,0.5,H
31,1500,2500,1700,2500,1700,2500,7,50,FR,all,0.5,H
32,1500,2850,1500,2850,1500,2900,7,50,FR,all,0.5,H
33,1550,2850,1600,2750,1600,2800,7,50,FR,all,0.5,H
34,2500,3700,2600,3650,2550,3700,7,50,FR,all,0.5,H
35,1500,2950,1550,2900,1500,2950,7,50,FR,all,0.5,H
36,1500,2750,1550,2650,1500,2700,7,50,FR,all,0.5,H
37,1650,2900,NA,NA,NA,NA,7,50,FR,all,0.5,H
1,1500,3500,1650,3300,1650,3350,8,50,FR,all,0.5,H
2,2500,3700,2650,3600,2600,3650,8,50,FR,all,0.5,H
3,2150,3700,2250,3550,2200,3600,8,50,FR,all,0.5,H
4,1500,2650,1500,2600,1500,2650,8,50,FR,all,0.5,H
5,2250,3700,2300,3450,2250,3500,8,50,FR,all,0.5,H
6,1800,2900,2050,2800,2000,2850,8,50,FR,all,0.5,H
7,1500,2750,1500,2750,1500,2750,8,50,FR,all,0.5,H
8,1900,3200,1900,3050,1850,3100,8,50,FR,all,0.5,H
9,1900,3700,1950,3650,1900,3700,8,50,FR,all,0.5,H
10,2250,3000,2350,2900,2300,2950,8,50,FR,all,0.5,H
11,1500,3700,1550,3400,1500,3450,8,50,FR,all,0.5,H
12,1700,2400,1800,2350,1750,2400,8,50,FR,all,0.5,H
13,2100,2850,2150,2800,2100,2800,8,50,FR,all,0.5,H
14,1500,2550,1550,2550,1500,2550,8,50,FR,all,0.5,H
15,1500,3100,1550,2950,1500,3000,8,50,FR,all,0.5,H
16,1500,2950,1600,2900,1550,2950,8,50,FR,all,0.5,H
17,1500,2900,1550,2750,1500,2800,8,50,FR,all,0.5,H
18,2250,3250,2550,3050,2500,3100,8,50,FR,all,0.5,H
19,1900,3300,1900,3150,1900,3200,8,50,FR,all,0.5,H
20,2900,3700,3100,3700,3050,3700,8,50,FR,all,0.5,H
21,1500,2700,1500,2600,1500,2650,8,50,FR,all,0.5,H
22,2350,2750,NA,NA,NA,NA,8,50,FR,all,0.5,H
23,1500,2650,1500,2600,1500,2650,8,50,FR,all,0.5,H
24,1500,2950,1500,2850,1500,2900,8,50,FR,all,0.5,H
25,2150,3000,2600,2600,2600,2650,8,50,FR,all,0.5,H
26,1500,3350,1550,3300,1500,3350,8,50,FR,all,0.5,H
27,2150,2700,NA,NA,NA,NA,8,50,FR,all,0.5,H
28,2000,3350,2850,2850,2850,2850,8,50,FR,all,0.5,H
29,1550,2750,1750,2750,1750,2750,8,50,FR,all,0.5,H
30,2700,2700,NA,NA,NA,NA,8,50,FR,all,0.5,H
31,1500,2500,1700,2500,1700,2500,8,50,FR,all,0.5,H
32,1500,2850,1550,2850,1500,2900,8,50,FR,all,0.5,H
33,1550,2850,1600,2750,1600,2800,8,50,FR,all,0.5,H
34,2500,3700,2600,3450,2550,3500,8,50,FR,all,0.5,H
35,1500,2950,1550,2800,1500,2850,8,50,FR,all,0.5,H
36,1500,2750,1600,2550,1550,2600,8,50,FR,all,0.5,H
37,1650,2900,2350,2600,2300,2650,8,50,FR,all,0.5,H
1,1500,3500,1650,2850,1650,2850,9,50,FR,all,0.5,H
2,2500,3700,2500,3700,2450,3700,9,50,FR,all,0.5,H
3,2150,3700,2300,3450,2250,3500,9,50,FR,all,0.5,H
4,1500,2650,1550,2600,1500,2650,9,50,FR,all,0.5,H
5,2250,3700,2250,3550,2200,3600,9,50,FR,all,0.5,H
6,1800,2900,2000,2800,1950,2850,9,50,FR,all,0.5,H
7,1500,2750,1500,2750,1500,2750,9,50,FR,all,0.5,H
8,1900,3200,2000,3000,1950,3000,9,50,FR,all,0.5,H
9,1900,3700,2200,3650,2150,3700,9,50,FR,all,0.5,H
10,2250,3000,2300,2900,2250,2950,9,50,FR,all,0.5,H
11,1500,3700,1550,3400,1500,3450,9,50,FR,all,0.5,H
12,1700,2400,1800,2350,1750,2400,9,50,FR,all,0.5,H
13,2100,2850,2150,2800,2100,2800,9,50,FR,all,0.5,H
14,1500,2550,1500,2350,1500,2400,9,50,FR,all,0.5,H
15,1500,3100,1550,2900,1500,2950,9,50,FR,all,0.5,H
16,1500,2950,1550,2900,1500,2950,9,50,FR,all,0.5,H
17,1500,2900,1550,2800,1500,2850,9,50,FR,all,0.5,H
18,2250,3250,2400,3050,2400,3100,9,50,FR,all,0.5,H
19,1900,3300,1900,3150,1900,3200,9,50,FR,all,0.5,H
20,2900,3700,3150,3600,3100,3650,9,50,FR,all,0.5,H
21,1500,2700,1500,2600,1500,2650,9,50,FR,all,0.5,H
22,2350,2750,NA,NA,NA,NA,9,50,FR,all,0.5,H
23,1500,2650,1550,2600,1500,2650,9,50,FR,all,0.5,H
24,1500,2950,1600,2850,1600,2850,9,50,FR,all,0.5,H
25,2150,3000,2600,2950,2550,3000,9,50,FR,all,0.5,H
26,1500,3350,1550,3300,1500,3350,9,50,FR,all,0.5,H
27,2150,2700,NA,NA,NA,NA,9,50,FR,all,0.5,H
28,2000,3350,2350,2900,2300,2950,9,50,FR,all,0.5,H
29,1550,2750,1750,2750,1750,2750,9,50,FR,all,0.5,H
30,2700,2700,NA,NA,NA,NA,9,50,FR,all,0.5,H
31,1500,2500,1700,2500,1700,2500,9,50,FR,all,0.5,H
32,1500,2850,1550,2850,1500,2900,9,50,FR,all,0.5,H
33,1550,2850,1600,2750,1600,2800,9,50,FR,all,0.5,H
34,2500,3700,2600,3700,2550,3700,9,50,FR,all,0.5,H
35,1500,2950,1500,2750,1500,2800,9,50,FR,all,0.5,H
36,1500,2750,1550,2600,1500,2650,9,50,FR,all,0.5,H
37,1650,2900,1950,2350,1900,2400,9,50,FR,all,0.5,H
1,1500,3500,1650,3050,1650,3100,10,50,FR,all,0.5,H
2,2500,3700,2650,3650,2650,3700,10,50,FR,all,0.5,H
3,2150,3700,2200,3700,2150,3700,10,50,FR,all,0.5,H
4,1500,2650,1550,2550,1500,2550,10,50,FR,all,0.5,H
5,2250,3700,2300,3600,2250,3650,10,50,FR,all,0.5,H
6,1800,2900,2050,2900,2000,2950,10,50,FR,all,0.5,H
7,1500,2750,1550,2700,1550,2700,10,50,FR,all,0.5,H
8,1900,3200,2000,3150,1950,3200,10,50,FR,all,0.5,H
9,1900,3700,2050,3400,2000,3450,10,50,FR,all,0.5,H
10,2250,3000,2300,2900,2250,2950,10,50,FR,all,0.5,H
11,1500,3700,1550,3550,1500,3600,10,50,FR,all,0.5,H
12,1700,2400,2100,2350,2050,2400,10,50,FR,all,0.5,H
13,2100,2850,2350,2800,2300,2800,10,50,FR,all,0.5,H
14,1500,2550,1500,2450,1500,2500,10,50,FR,all,0.5,H
15,1500,3100,1500,3000,1500,3050,10,50,FR,all,0.5,H
16,1500,2950,1600,2900,1550,2950,10,50,FR,all,0.5,H
17,1500,2900,1500,2800,1500,2850,10,50,FR,all,0.5,H
18,2250,3250,2400,3050,2350,3100,10,50,FR,all,0.5,H
19,1900,3300,1900,3150,1850,3200,10,50,FR,all,0.5,H
20,2900,3700,3100,3500,3050,3550,10,50,FR,all,0.5,H
21,1500,2700,1500,2600,1500,2650,10,50,FR,all,0.5,H
22,2350,2750,NA,NA,NA,NA,10,50,FR,all,0.5,H
23,1500,2650,1550,2600,1500,2650,10,50,FR,all,0.5,H
24,1500,2950,1500,2850,1500,2900,10,50,FR,all,0.5,H
25,2150,3000,2150,2800,2100,2850,10,50,FR,all,0.5,H
26,1500,3350,1550,3300,1500,3350,10,50,FR,all,0.5,H
27,2150,2700,NA,NA,NA,NA,10,50,FR,all,0.5,H
28,2000,3350,2750,2750,2700,2800,10,50,FR,all,0.5,H
29,1550,2750,1750,2750,1750,2800,10,50,FR,all,0.5,H
30,2700,2700,NA,NA,NA,NA,10,50,FR,all,0.5,H
31,1500,2500,1700,2500,1700,2500,10,50,FR,all,0.5,H
32,1500,2850,1500,2600,1500,2650,10,50,FR,all,0.5,H
33,1550,2850,1600,2750,1600,2800,10,50,FR,all,0.5,H
34,2500,3700,2600,3550,2550,3600,10,50,FR,all,0.5,H
35,1500,2950,1550,2800,1500,2850,10,50,FR,all,0.5,H
36,1500,2750,1550,2600,1500,2650,10,50,FR,all,0.5,H
37,1650,2900,1750,2850,1700,2900,10,50,FR,all,0.5,H
1,1500,3500,1650,2800,1650,2800,11,50,FR,all,0.5,H
2,2500,3700,2700,3700,2650,3700,11,50,FR,all,0.5,H
3,2150,3700,2350,3600,2300,3650,11,50,FR,all,0.5,H
4,1500,2650,1500,2550,1500,2550,11,50,FR,all,0.5,H
5,2250,3700,2300,3450,2250,3500,11,50,FR,all,0.5,H
6,1800,2900,2000,2600,1950,2650,11,50,FR,all,0.5,H
7,1500,2750,1500,2750,1500,2750,11,50,FR,all,0.5,H
8,1900,3200,2000,3150,1950,3200,11,50,FR,all,0.5,H
9,1900,3700,2050,3450,2000,3500,11,50,FR,all,0.5,H
10,2250,3000,2300,2900,2250,2950,11,50,FR,all,0.5,H
11,1500,3700,1550,3400,1500,3450,11,50,FR,all,0.5,H
12,1700,2400,1800,2350,1750,2400,11,50,FR,all,0.5,H
13,2100,2850,2250,2800,2200,2800,11,50,FR,all,0.5,H
14,1500,2550,1550,2450,1500,2500,11,50,FR,all,0.5,H
15,1500,3100,1550,3000,1500,3050,11,50,FR,all,0.5,H
16,1500,2950,1550,2900,1500,2950,11,50,FR,all,0.5,H
17,1500,2900,1550,2800,1500,2850,11,50,FR,all,0.5,H
18,2250,3250,2550,3050,2500,3100,11,50,FR,all,0.5,H
19,1900,3300,1900,3150,1850,3200,11,50,FR,all,0.5,H
20,2900,3700,3150,3700,3100,3700,11,50,FR,all,0.5,H
21,1500,2700,1550,2650,1500,2700,11,50,FR,all,0.5,H
22,2350,2750,NA,NA,NA,NA,11,50,FR,all,0.5,H
23,1500,2650,1500,2600,1500,2650,11,50,FR,all,0.5,H
24,1500,2950,1600,2850,1600,2850,11,50,FR,all,0.5,H
25,2150,3000,2600,3000,2600,3050,11,50,FR,all,0.5,H
26,1500,3350,1550,3300,1500,3350,11,50,FR,all,0.5,H
